# stan_version_major = 2
# stan_version_minor = 34
# stan_version_patch = 0
# model = bernoulli2_model
# start_datetime = 2024-01-19 15:21:47 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.850000
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /Users/rob/.julia/dev/Stan/Examples/Bernoulli/tmp2/bernoulli2_data_3.json
# init = 2 (Default)
# random
#   seed = 695854889 (Default)
# output
#   file = /Users/rob/.julia/dev/Stan/Examples/Bernoulli/tmp2/bernoulli2_chain_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.1-101-g8f2dbe7
# stancflags = --warn-pedantic
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-8.04429,1,2.47457,1,1,0,8.22053,0.461411
-8.12945,0.318183,3.33412,2,3,0,8.39601,0.209879
-9.18433,0.920924,1.23579,2,3,0,9.26961,0.585316
-7.80668,1,1.4354,2,3,0,8.5952,0.414907
-9.35449,0.270455,1.9307,1,1,0,9.85692,0.59856
-9.18072,1,0.664631,1,1,0,9.43091,0.585026
-9.308,0.97766,0.894529,1,1,0,9.5481,0.595021
-8.52147,1,1.15225,1,1,0,9.2207,0.523751
-7.79675,0.714729,1.54315,2,3,0,8.98342,0.412408
-7.67656,1,1.22197,1,1,0,7.76,0.371694
-8.22572,0.72213,1.63197,1,1,0,8.27339,0.48807
-8.78135,0.803559,1.31187,1,1,0,8.96146,0.550185
-8.79197,0.996394,1.22421,1,1,0,9.17804,0.551193
-8.6177,1,1.61837,1,1,0,9.28434,0.533969
-8.90933,0.90974,2.14839,1,3,0,8.94518,0.148808
-8.6953,0.598172,2.42113,1,3,0,8.72565,0.541827
-8.82557,0.818973,1.56442,2,3,0,9.59715,0.15373
-7.63923,1,1.50098,2,3,0,8.37997,0.327088
-7.63923,0.244106,1.98395,1,1,0,8.0925,0.327088
-7.66736,0.992844,0.691022,1,3,0,7.7402,0.366715
-7.9968,0.889544,0.902629,1,3,0,8.54688,0.22621
-7.64162,0.989821,0.982199,1,3,0,8.07501,0.322099
-7.65962,0.987603,1.27183,2,3,0,7.69873,0.305566
-8.68096,0.626158,1.63728,1,1,0,8.68125,0.162901
-7.74354,0.930948,1.1263,1,3,0,9.22425,0.397486
-10.0028,0.394199,1.31317,2,3,0,11.9846,0.101638
-9.66955,1,0.608845,2,3,0,9.99708,0.113426
-7.67594,1,0.799616,3,7,0,9.51712,0.371378
-8.12917,0.851498,1.04804,1,3,0,8.58052,0.209911
-7.8181,1,1.06548,1,1,0,8.07018,0.255576
-8.03999,0.930618,1.39225,1,1,0,8.07634,0.220533
-7.96577,1,1.61535,1,1,0,8.15488,0.230552
-7.82235,1,2.10352,1,1,0,8.04129,0.254715
-7.82235,0.0470824,2.73407,1,1,0,7.87587,0.254715
-7.98848,0.972589,0.723898,2,5,0,8.28833,0.452061
-7.75034,0.998855,0.900599,3,7,0,7.98776,0.399569
-8.03865,0.968515,1.16845,2,3,0,8.04443,0.460496
-8.03865,0.50066,1.43931,1,1,0,8.97444,0.460496
-8.03267,1,0.819959,1,1,0,8.09459,0.459519
-7.63986,0.997135,1.06323,1,3,0,8.01891,0.34127
-7.63986,0.742217,1.36981,1,3,0,8.44032,0.34127
-7.7618,0.970465,1.16311,1,3,0,7.77197,0.402948
-7.64681,0.636977,1.43206,2,3,0,8.87212,0.315607
-7.68162,0.911887,1.02643,2,3,0,8.34648,0.374181
-7.80801,0.949943,1.14867,1,3,0,7.96932,0.257666
-7.81488,0.997762,1.36552,1,1,0,7.87244,0.256236
-8.61132,0.685692,1.7506,1,1,0,8.69439,0.167664
-7.89765,1,1.36102,2,3,0,8.42914,0.435115
-7.82565,1,1.7482,1,1,0,7.98566,0.419491
-7.82565,0.801337,2.24193,1,1,0,7.83312,0.419491
-7.84456,0.981591,2.09617,1,1,0,8.03303,0.423841
-7.84456,0.00380559,2.60555,1,1,0,8.8742,0.423841
-8.52857,0.8861,0.694883,2,3,0,9.33985,0.524524
-8.73056,0.956794,0.745117,2,3,0,9.32068,0.545295
-8.34305,1,0.891926,1,1,0,8.70041,0.50313
-7.77232,1,1.14074,2,3,0,8.1759,0.405918
-7.70844,1,1.45675,2,3,0,7.77256,0.385503
-7.70844,0.385725,1.85752,1,1,0,8.23444,0.385503
-7.69614,1,0.915811,1,1,0,7.71314,0.380635
-7.79392,0.829452,1.16761,2,3,0,8.60027,0.260706
-9.89011,0.638999,1.14402,1,3,0,10.2667,0.105431
-9.17436,1,0.837486,1,1,0,9.84051,0.134793
-9.34336,0.993388,1.06566,2,3,0,9.53049,0.126887
-10.197,0.869114,1.34051,1,1,0,10.3933,0.0955159
-8.57528,1,1.39451,2,3,0,9.63764,0.529534
-8.32863,0.739623,1.76802,2,3,0,8.88994,0.190006
-7.69826,0.968611,1.51115,2,3,0,8.15157,0.287379
-7.84316,0.916567,1.82455,1,1,0,7.89279,0.250654
-7.84316,0.440704,2.03523,1,1,0,8.02168,0.250654
-7.84316,0.821251,1.11312,1,3,0,8.91949,0.250654
-8.70236,0.94217,1.0778,2,3,0,8.70546,0.542526
-8.44592,1,1.24953,1,1,0,8.86219,0.515311
-7.69787,1,1.57711,1,1,0,8.08187,0.38135
-9.07616,0.375992,1.98798,1,1,0,9.07817,0.139734
-9.07974,0.999608,0.996354,1,1,0,9.28307,0.139549
-9.60764,0.918144,1.25513,1,1,0,9.78634,0.11582
-10.8849,0.815971,1.40111,1,1,0,11.0726,0.0772762
-7.80815,1,1.34593,2,3,0,10.0258,0.415272
-7.73815,1,1.69184,2,3,0,7.77155,0.39579
-8.20274,0.668281,2.12403,1,1,0,8.20943,0.202039
-8.06676,1,1.64504,1,1,0,8.33642,0.217202
-8.06676,0.592141,2.06286,1,1,0,8.17968,0.217202
-7.90745,1,1.43317,2,3,0,8.09093,0.239433
-9.91053,0.423938,1.79563,1,1,0,9.97696,0.10473
-10.5182,0.954175,0.981731,1,1,0,10.6032,0.0863942
-9.15855,1,1.15153,1,1,0,10.3599,0.13557
-8.38429,1,1.44097,2,3,0,8.9283,0.508117
-7.65197,1,1.80107,1,1,0,7.94352,0.356184
-7.83466,0.81788,2.24857,1,1,0,7.92993,0.421587
-7.83466,0.000340159,2.16535,2,3,0,11.964,0.421587
-7.82907,1,0.655463,1,1,0,7.84983,0.420293
-7.68296,0.959567,0.81897,1,3,0,8.31202,0.293502
-7.64481,0.9938,0.965516,1,3,0,7.7365,0.349137
-7.63835,0.999827,1.19339,1,3,0,7.64484,0.330763
-7.64256,0.976703,1.48597,2,3,0,7.68556,0.320666
-8.83681,0.432786,1.78945,1,1,0,8.89274,0.555391
-8.73823,1,1.00809,2,7,0,8.80316,0.159159
-7.73447,0.776618,1.25397,2,3,0,10.721,0.394605
-8.2377,0.931287,1.14269,2,3,0,8.2407,0.198532
-8.3183,0.980876,1.29057,1,1,0,8.46503,0.190935
-8.09233,0.528254,1.56003,2,3,0,9.91186,0.468966
-7.6465,0.97773,1.00955,1,3,0,8.25494,0.31593
-7.98626,0.713271,1.21464,2,3,0,9.28661,0.227658
-7.68336,0.972688,1.0158,1,3,0,8.31641,0.375009
-8.21874,0.873334,1.21262,1,3,0,8.22095,0.487127
-8.7793,0.815064,1.26286,1,1,0,8.92863,0.549989
-9.20396,0.868551,1.21456,1,1,0,9.52193,0.586886
-9.03236,0.548383,1.2564,1,3,0,11.6713,0.14203
-7.67431,0.994157,0.841773,2,5,0,8.86522,0.297467
-7.72764,0.880335,1.03273,2,3,0,8.69505,0.392347
-8.95146,0.629126,1.08552,2,3,0,10.1428,0.14643
-8.95146,1.83523e-20,3.25311,1,1,0,8.95296,0.14643
-8.95146,1.59435e-135,6.93611,1,1,0,9.27378,0.14643
-11.1906,0.857757,0.591708,2,3,0,12.0326,0.070559
-11.2578,0.996773,0.35804,4,15,0,11.3711,0.70931
-8.41122,0.921225,0.393202,1,3,0,14.0291,0.511297
-7.936,1,0.401257,2,3,0,8.38708,0.442576
-8.65011,0.844958,0.564136,2,3,0,9.9125,0.53729
-7.75811,1,0.519231,3,7,0,8.56543,0.401876
-7.94919,0.956741,0.799359,1,1,0,7.95121,0.445031
-7.94919,0.953345,1.09989,1,1,0,8.13808,0.445031
-7.94919,0.129944,1.51788,1,1,0,9.17804,0.445031
-7.95006,0.999992,0.156666,1,1,0,7.95238,0.44519
-8.07441,0.99739,0.255323,3,7,0,8.20163,0.466196
-7.75287,0.991583,0.414081,3,7,0,8.50648,0.40033
-7.765,0.991389,0.659501,2,5,0,7.8683,0.267471
-7.84893,0.991333,1.04748,2,3,0,7.87881,0.24957
-7.85917,0.992204,1.65708,1,1,0,8.03409,0.247688
-8.25217,0.502375,2.61537,1,1,0,9.15954,0.19712
-7.68113,0.984075,0.930063,2,3,0,8.37449,0.294306
-7.68113,0.108078,1.432,2,3,0,9.54794,0.294306
-7.75576,0.999211,0.160857,3,9,0,7.85933,0.269808
-7.63837,0.986596,0.261398,2,7,0,9.09139,0.336033
-7.63962,0.99987,0.406365,1,3,0,7.64142,0.340687
-7.69298,0.986069,0.652071,1,3,0,7.77181,0.289386
-7.66221,1,0.997894,2,3,0,7.68365,0.363591
-7.66221,0.195528,1.5781,1,1,0,8.26048,0.363591
-8.54081,0.970908,0.253607,2,5,0,9.7045,0.52585
-7.79243,0.978992,0.37115,2,7,0,9.57668,0.411299
-8.51534,0.884263,0.552052,3,7,0,10.0135,0.523081
-8.18955,1,0.627964,1,1,0,8.47766,0.483124
-7.86087,1,0.978642,2,3,0,8.10292,0.247381
-8.11291,0.858725,1.51401,1,1,0,8.28651,0.21175
-7.87243,1,1.58945,1,3,0,7.90954,0.429916
-7.64898,1,2.43186,1,1,0,7.7271,0.353539
-7.64898,9.01504e-06,3.69525,1,1,0,7.86472,0.353539
-8.17553,0.982389,0.402281,3,7,0,8.32814,0.481164
-7.94844,0.997075,0.58819,3,7,0,8.31733,0.233085
-8.03248,0.982793,0.887978,1,1,0,8.08191,0.221493
-7.87161,0.993733,1.28398,2,3,0,8.04834,0.429742
-7.87161,0.399852,1.8982,1,1,0,7.9068,0.429742
-7.76598,0.921472,0.620932,1,3,0,8.86884,0.267228
-7.91871,0.984029,0.76517,2,7,0,7.95949,0.439274
-7.69382,1,1.09851,1,1,0,7.83645,0.379661
-8.09468,0.678885,1.63185,1,1,0,8.28578,0.469325
-8.82706,0.721621,1.09504,1,1,0,8.99597,0.554485
-8.11915,1,0.820096,1,1,0,8.67033,0.473011
-7.77255,1,1.2102,1,1,0,8.0115,0.405981
-7.77255,0.000675392,1.77605,1,1,0,10.0339,0.405981
-7.71142,0.999123,0.238168,2,5,0,7.85498,0.386622
-7.68004,0.969343,0.35075,2,7,0,8.96699,0.294792
-7.74045,0.99697,0.478973,2,5,0,7.76682,0.396518
-7.63985,0.974214,0.694807,2,3,0,7.98698,0.341241
-7.6707,0.990933,0.95117,1,3,0,7.68209,0.29927
-7.6707,0.0558648,1.34778,1,1,0,9.39041,0.29927
-7.63994,0.999871,0.222045,3,11,0,7.69571,0.341468
-7.7518,0.97795,0.322576,2,7,0,8.70712,0.270841
-7.68456,0.999676,0.443753,3,7,0,7.78121,0.292817
-7.64987,0.989432,0.638476,1,3,0,7.81205,0.354354
-7.79568,0.803951,0.893712,2,3,0,8.8295,0.260319
-7.82193,0.99831,0.824311,2,3,0,7.84703,0.254799
-7.74546,1,1.16994,1,1,0,7.83017,0.272537
-7.77593,0.97573,1.65963,1,1,0,7.87593,0.264822
-8.47052,0.419104,2.22324,1,1,0,9.11442,0.178117
-8.70352,0.922928,0.884654,2,3,0,9.67242,0.161409
-7.93304,1,1.05731,1,1,0,8.50362,0.235409
-7.93304,0.319543,1.48824,1,1,0,9.42127,0.235409
-7.72314,0.990865,0.487135,2,5,0,8.23621,0.390811
-7.70035,0.945898,0.672697,2,3,0,8.25733,0.382353
-7.75606,0.986109,0.841613,1,1,0,7.76188,0.401276
-7.65665,1,1.14296,1,1,0,7.71669,0.359821
-7.70809,0.958039,1.59257,1,1,0,7.70833,0.283874
-7.64886,1,2.02621,1,1,0,7.65026,0.353422
-7.64886,1.19546e-05,2.80447,1,1,0,9.40821,0.353422
-8.35429,0.947,0.493631,2,5,0,8.64385,0.187738
-8.48002,0.989446,0.615277,1,1,0,8.51016,0.177373
-8.10129,1,0.834221,1,1,0,8.43073,0.213091
-7.88769,1,1.15188,1,1,0,8.09826,0.242699
-7.88769,0.003592,1.58522,1,1,0,9.51611,0.242699
-8.49419,0.988509,0.294286,2,5,0,8.68319,0.176275
-8.36675,1,0.397162,3,7,0,8.48981,0.186657
-8.07319,0.998247,0.546727,2,3,0,8.44722,0.216421
-7.64212,0.96279,0.74763,2,3,0,8.52637,0.32131
-7.70647,0.985046,0.950498,1,3,0,7.70855,0.284433
-7.69556,0.952289,1.25931,2,3,0,7.79307,0.380391
-8.11308,0.724956,1.56095,1,1,0,8.11438,0.211732
-8.09989,1,1.242,2,3,0,8.18498,0.470118
-7.94572,1,1.6847,1,1,0,8.33155,0.44439
-7.75626,0.403332,2.27869,2,3,0,7.76497,0.26968
-8.30523,0.853828,0.980711,1,3,0,8.58481,0.498425
-8.30523,0.467718,1.00356,1,1,0,9.71752,0.498425
-7.86158,0.999451,0.493473,2,5,0,8.37384,0.247253
-7.76642,0.980208,0.666656,3,7,0,8.1777,0.404267
-7.67004,1,0.866255,1,1,0,7.74109,0.368235
-7.65678,0.710233,1.16538,2,3,0,8.37421,0.307446
-7.6442,1,0.910998,1,1,0,7.65362,0.318501
-8.3548,0.793239,1.22205,1,3,0,8.35694,0.187694
-7.64737,0.96471,1.11571,2,3,0,8.14648,0.35196
-7.64737,0.477276,1.3977,2,3,0,8.10921,0.35196
-8.42483,0.919581,0.715084,2,3,0,8.48923,0.512882
-8.42329,1,0.824853,1,1,0,8.61975,0.512704
-7.64641,1,1.09992,1,3,0,8.12775,0.316023
-7.64641,0.387398,1.46321,1,3,0,9.08888,0.316023
-8.07338,0.949408,0.643295,3,7,0,8.32512,0.466035
-7.75962,1,0.781231,2,7,0,8.02937,0.26882
-7.89556,0.959303,1.03696,1,1,0,7.91666,0.241381
-8.27961,0.852333,1.27719,1,1,0,8.37783,0.194502
-8.24778,0.994656,1.29883,2,3,0,8.47493,0.49101
-8.54269,0.262302,1.69851,2,3,0,9.34519,0.526052
-8.38028,1,0.61015,1,1,0,8.57323,0.507639
-8.15321,1,0.806019,1,1,0,8.39954,0.477989
-7.69932,1,1.06246,1,1,0,7.97575,0.381937
-7.88885,0.87555,1.39751,1,1,0,7.959,0.433331
-7.65258,1,1.47814,1,1,0,7.75591,0.356688
-7.65258,0.655955,1.93776,1,1,0,7.76343,0.356688
-8.51578,0.541324,1.4018,1,1,0,8.61007,0.523129
-7.81173,0.896899,0.834966,1,3,0,9.24427,0.256888
-8.61843,0.923952,0.916785,2,3,0,8.69024,0.534045
-8.61843,0.871927,1.05333,1,1,0,9.18821,0.534045
-7.7415,0.940764,1.10679,2,3,0,8.76445,0.273624
-7.98972,0.887908,1.30603,1,1,0,8.03989,0.22718
-8.85795,0.827561,1.40809,1,3,0,8.8667,0.557341
-7.64209,1,1.37103,2,3,0,8.11268,0.345452
-7.83057,0.830333,1.7818,1,1,0,7.86224,0.253082
-7.83057,0.371347,1.74172,1,1,0,7.93284,0.253082
-8.92684,0.884174,0.794059,2,3,0,9.14137,0.147812
-8.86309,1,0.851018,1,1,0,9.10988,0.151492
-8.29471,1,1.10367,1,1,0,8.82624,0.193093
-7.99683,0.885913,1.42877,1,3,0,8.12639,0.453503
-7.77323,1,1.53135,1,1,0,7.98495,0.406169
-7.77323,0.0573231,1.97673,1,1,0,8.16389,0.406169
-8.00141,0.992282,0.548571,3,7,0,8.02985,0.225586
-7.79266,0.946351,0.700435,2,3,0,8.69232,0.260986
-7.71457,0.974607,0.828922,1,3,0,8.042,0.387778
-7.65789,1,1.02556,1,1,0,7.69673,0.360702
-7.82252,0.903766,1.31986,1,1,0,7.8454,0.418749
-7.72594,1,1.45345,1,1,0,7.83565,0.391769
-7.72594,0.255219,1.86535,1,1,0,7.91517,0.391769
-7.70432,1,0.730009,1,1,0,7.72861,0.383925
-7.72702,0.99297,0.937385,1,1,0,7.74335,0.392137
-7.74552,0.997032,1.18846,2,3,0,7.76092,0.272522
-7.85673,0.974324,1.51418,1,3,0,7.85779,0.426539
-7.89614,0.628628,1.85866,1,3,0,7.89893,0.241285
-8.46158,0.781171,1.32515,1,1,0,8.56748,0.178822
-7.72547,1,1.20163,1,1,0,8.18092,0.278276
-7.72547,0.0397392,1.5333,1,1,0,8.75805,0.278276
-9.39108,0.923072,0.439404,2,7,0,9.82117,0.124779
-9.50086,0.995637,0.498441,1,1,0,9.55396,0.120118
-9.91101,0.988276,0.63197,3,7,0,10.0958,0.637015
-10.4429,0.964532,0.7911,2,3,0,10.8232,0.668444
-8.56584,1,0.953555,2,3,0,9.94432,0.528532
-8.56584,0.663408,1.21214,1,1,0,9.44323,0.528532
-7.90489,1,0.920458,1,1,0,8.37651,0.436564
-8.52791,0.729547,1.1685,1,1,0,8.66083,0.524453
-8.24488,1,0.982612,1,1,0,8.60531,0.490626
-8.24488,0.0988488,1.2454,1,1,0,10.6644,0.490626
-7.78937,0.986401,0.404611,1,3,0,8.59543,0.410502
-7.78938,0.997255,0.50299,2,5,0,7.88517,0.261719
-7.64242,0.995462,0.634759,1,3,0,7.87067,0.320869
-8.23183,0.934335,0.797838,2,3,0,8.2864,0.488889
-7.64839,1,0.914199,1,3,0,8.09732,0.352971
-7.64839,0.460606,1.15416,1,1,0,8.48733,0.352971
-8.04822,0.894291,0.653552,1,3,0,8.68002,0.219494
-7.9412,0.98968,0.705315,2,3,0,8.26196,0.234169
-7.63852,0.9988,0.875869,1,3,0,7.94571,0.329757
-8.79876,0.7259,1.10104,1,3,0,8.89531,0.155363
-7.71477,1,0.926052,1,3,0,8.64241,0.281642
-8.07435,0.89031,1.16452,2,3,0,8.19619,0.21628
-7.76204,1,1.2461,1,1,0,7.98399,0.268207
-7.86116,0.933234,1.56377,1,1,0,7.97143,0.247328
-7.86116,0.266452,1.77889,1,1,0,7.97777,0.247328
-7.69163,0.966864,0.769666,1,3,0,8.18322,0.378722
-7.70703,0.998475,0.920179,2,3,0,7.71984,0.384967
-7.71039,0.999476,1.15031,2,3,0,7.74182,0.386239
-7.89076,0.908874,1.43838,1,3,0,7.89727,0.242182
-7.71437,1,1.57763,1,3,0,7.7462,0.387703
-7.71437,0.054942,1.97027,1,1,0,8.22042,0.387703
-7.68235,0.9717,0.638351,1,3,0,8.02449,0.29377
-7.65875,0.965976,0.766615,2,3,0,7.97358,0.306131
-8.39456,0.840819,0.912339,1,3,0,8.50315,0.184289
-7.65926,1,0.908642,1,3,0,8.31885,0.3058
-9.9763,0.557828,1.13308,1,3,0,10.1471,0.102514
-10.5184,0.978922,0.757034,2,7,0,10.5472,0.672567
-8.77788,1,0.915844,2,3,0,10.1288,0.549854
-8.15706,1,1.14011,1,1,0,8.71456,0.478543
-8.15706,0.156065,1.41774,2,3,0,9.35712,0.478543
-8.32013,0.98229,0.542598,1,1,0,8.3322,0.500296
-8.80616,0.948384,0.658763,3,7,0,9.2087,0.154909
-7.65072,1,0.762293,2,3,0,8.6328,0.312013
-7.87336,0.957272,0.946777,2,3,0,7.955,0.430111
-7.87336,0.723361,1.10733,1,1,0,8.34527,0.430111
-7.83511,0.942225,0.937447,2,3,0,8.25989,0.252195
-7.70501,1,1.07315,1,1,0,7.8019,0.284944
-9.04215,0.543965,1.32897,1,1,0,9.05132,0.141511
-7.88951,0.984062,0.880737,2,3,0,9.25482,0.242392
-9.34849,0.685266,1.06659,1,3,0,9.7106,0.598106
-7.66519,1,0.858953,1,3,0,9.08492,0.365436
-8.28372,0.874068,1.06207,2,3,0,8.28383,0.495689
-7.63911,1,1.10596,1,3,0,8.02088,0.327464
-8.43613,0.648886,1.36533,1,1,0,8.43783,0.18086
-7.98453,1,1.04825,1,1,0,8.3546,0.2279
-8.00442,0.989444,1.29295,2,3,0,8.01933,0.454801
-7.63844,1,1.5708,1,1,0,7.74164,0.330191
-7.63844,0.0164822,1.93385,1,1,0,9.3716,0.330191
-7.63844,0.86665,0.638087,1,3,0,9.04506,0.330191
-7.77173,0.973896,0.658158,1,3,0,7.88572,0.265824
-7.63822,0.966256,0.782973,2,3,0,8.07534,0.332031
-7.70388,0.982911,0.921326,1,3,0,7.71523,0.38375
-7.82995,0.946231,1.10752,1,1,0,7.85248,0.420498
-7.71709,1,1.26724,1,1,0,7.81589,0.388685
-7.73223,0.995346,1.55573,1,3,0,7.73628,0.276262
-7.67419,1,1.8965,1,1,0,7.74077,0.297527
-7.67419,0.0553274,2.32408,1,1,0,8.38911,0.297527
-7.98161,0.97242,0.82415,2,3,0,7.98584,0.45086
-8.11425,0.954398,0.975017,1,1,0,8.21432,0.47228
-7.63817,0.962669,1.12584,2,3,0,8.15087,0.333386
-7.63817,0.482585,1.31326,1,1,0,8.12098,0.333386
-7.79249,0.962498,0.819899,1,3,0,7.85415,0.261024
-7.65769,0.900213,0.956166,2,3,0,8.4844,0.306824
-8.25349,0.86231,1.02798,1,3,0,8.27814,0.196993
-9.79158,0.70877,1.05202,1,1,0,9.79329,0.108904
-8.05043,0.870122,0.883103,1,3,0,11.571,0.4624
-9.12164,0.718019,0.91306,1,1,0,9.14495,0.580224
-9.23936,0.997648,0.776379,2,7,0,9.26413,0.131667
-7.83753,0.896405,0.945357,1,3,0,9.8482,0.422248
-7.71503,1,1.01045,2,3,0,7.80891,0.387946
-9.0102,0.493416,1.23239,2,3,0,9.42059,0.570858
-8.43766,1,0.787649,1,1,0,8.95121,0.514364
-9.35004,0.733897,0.960333,1,1,0,9.51382,0.598224
-7.77377,0.910859,0.834675,1,3,0,10.1242,0.265335
-7.92146,0.966228,0.908183,1,1,0,7.93061,0.237204
-8.14924,0.978665,1.05942,2,3,0,8.20502,0.207691
-9.67574,0.61068,1.25459,1,1,0,9.73834,0.11319
-9.12268,1,0.934254,2,3,0,9.73881,0.137359
-9.39059,0.94298,1.13592,1,1,0,9.76361,0.1248
-7.94904,1,1.28481,1,1,0,8.90172,0.232996
-7.88301,1,1.55993,1,3,0,7.89988,0.432128
-7.74269,1,1.89251,1,1,0,7.74384,0.273296
-7.74269,0.000712848,2.29425,1,1,0,7.94628,0.273296
-7.68378,1,0.801642,2,3,0,7.73164,0.293149
-8.05543,0.922558,0.97268,1,3,0,8.06068,0.218596
-8.25932,0.94415,1.07139,1,1,0,8.3568,0.19643
-7.90125,1,1.2116,1,1,0,8.20439,0.240443
-7.73025,1,1.46727,1,1,0,7.87299,0.276842
-7.87981,0.873533,1.77558,1,1,0,8.02245,0.244044
-7.66621,1,1.83779,1,1,0,7.77712,0.301662
-7.65786,0.516172,2.22137,1,3,0,7.66159,0.360684
-7.63856,1,1.48305,1,1,0,7.64441,0.329518
-7.63856,0.130138,1.792,1,1,0,8.00801,0.329518
-8.6926,0.894278,0.748216,2,3,0,8.7584,0.541559
-8.6926,0.840897,0.795238,1,1,0,9.37111,0.541559
-8.58572,1,0.791894,2,7,0,8.6541,0.169479
-7.70927,1,0.956587,1,3,0,8.40987,0.283473
-7.86492,0.726493,1.15472,2,3,0,8.6109,0.246654
-8.10432,0.975258,1.00056,2,3,0,8.11049,0.470788
-8.35736,0.87882,1.17133,1,1,0,8.59146,0.504877
-7.67723,1,1.22006,1,1,0,8.02268,0.372033
-7.67723,0.0408999,1.47004,1,1,0,9.17916,0.372033
-7.67107,0.999559,0.559488,3,7,0,7.69758,0.299081
-7.66731,0.999108,0.674242,3,7,0,7.6886,0.366684
-7.79684,0.947132,0.811543,2,3,0,8.02407,0.260065
-9.4027,0.722581,0.917388,1,3,0,9.57788,0.124273
-9.08106,0.968521,0.793099,2,3,0,10.3517,0.139481
-8.29797,1,0.919271,1,1,0,8.95307,0.192791
-8.24414,1,1.10553,2,3,0,8.47182,0.197901
-7.68658,1,1.32866,1,1,0,7.99151,0.291964
-7.68658,0.147995,1.59577,1,1,0,9.23624,0.291964
-7.70546,0.997175,0.699739,1,1,0,7.7081,0.284785
-8.12547,0.964794,0.838002,2,3,0,8.13039,0.473948
-8.75844,0.550834,0.965417,2,3,0,10.475,0.157874
-8.83195,0.993301,0.683277,1,1,0,8.93249,0.153346
-8.23869,1,0.813821,1,1,0,8.7478,0.198435
-7.83851,0.960593,0.976347,2,3,0,8.56658,0.422471
-7.88519,0.978959,1.11786,1,1,0,7.97199,0.432578
-7.67268,1,1.30701,1,1,0,7.79058,0.369674
-9.17486,0.351233,1.56526,1,1,0,9.18116,0.134768
-9.30465,0.982993,0.880519,1,1,0,9.53292,0.128635
-8.80702,1,1.03391,1,1,0,9.38676,0.154857
-10.2825,0.690336,1.23753,1,1,0,10.4575,0.0929722
-7.65369,1,1.0343,2,3,0,9.7816,0.357581
-7.6643,0.962102,1.23723,2,3,0,7.72148,0.302741
-9.60939,0.371128,1.41578,1,1,0,9.61447,0.115751
-7.88668,0.87063,0.819688,1,3,0,11.5516,0.432886
-7.63853,0.998174,0.844494,2,3,0,7.90157,0.336992
-7.68414,0.987351,1.00717,1,3,0,7.69084,0.292997
-7.81077,0.948252,1.18568,1,1,0,7.82463,0.257088
-7.81077,0.0684105,1.33401,1,1,0,9.55022,0.257088
-7.89823,0.981025,0.548976,2,5,0,8.20026,0.435233
-7.99619,0.98528,0.64173,1,1,0,8.00949,0.453394
-7.8424,0.891723,0.753411,1,3,0,8.88799,0.250799
-9.06612,0.845967,0.794838,1,3,0,9.26734,0.140256
-8.07919,0.988636,0.795951,2,3,0,9.29961,0.215699
-7.69314,1,0.936953,1,3,0,7.98836,0.289323
-7.67134,1,1.11662,1,1,0,7.69581,0.298944
-8.85046,0.570715,1.32997,1,1,0,8.85504,0.152239
-8.67125,1,0.975499,2,3,0,9.01082,0.16355
-7.90951,1,1.16148,2,3,0,8.45282,0.239102
-9.15259,0.179617,1.38214,2,3,0,12.3065,0.135865
-7.90665,0.974473,0.654396,2,3,0,9.82048,0.239563
-7.78145,1,0.757008,1,1,0,7.88826,0.263528
-7.73808,0.979607,0.900671,2,3,0,7.98899,0.274581
-7.73808,0.699356,1.04688,1,3,0,8.7964,0.274581
-7.93652,0.955981,0.889657,1,1,0,7.93718,0.234877
-7.71252,0.912724,1.00675,2,3,0,8.62968,0.282383
-7.71252,0.864941,1.0853,1,1,0,8.00489,0.282383
-7.76414,0.964949,1.10926,2,3,0,7.91302,0.267684
-7.64154,0.792434,1.26661,2,3,0,8.08601,0.344569
-12.6283,0.0796187,1.19433,1,1,0,12.6284,0.764006
-7.83997,1,0.512226,2,7,0,12.2613,0.422803
-7.75958,0.994251,0.608289,3,7,0,7.98427,0.26883
-7.78182,0.996673,0.717425,1,1,0,7.79421,0.263444
-8.04576,0.982876,0.847968,2,3,0,8.04579,0.219804
-7.70674,1,0.98668,2,3,0,7.96961,0.384859
-8.27179,0.755021,1.16931,1,1,0,8.30414,0.49415
