# stan_version_major = 2
# stan_version_minor = 32
# stan_version_patch = 0
# model = bernoulli2_model
# start_datetime = 2023-07-11 13:09:44 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /Users/rob/.julia/dev/Stan/Examples/Bernoulli/tmp2/bernoulli2_data_2.json
# init = 2 (Default)
# random
#   seed = 1279001897 (Default)
# output
#   file = /Users/rob/.julia/dev/Stan/Examples/Bernoulli/tmp2/bernoulli2_chain_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.32.0-42-g5ae292a9
# stancflags = --warn-pedantic
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
# Adaptation terminated
# Step size = 0.849297
# Diagonal elements of inverse mass matrix:
# 0.538535
-7.82806,0.957557,0.849297,1,3,0,8.2339,0.420057
-8.20969,0.965362,0.849297,2,3,0,8.22,0.485898
-8.0783,1,0.849297,1,1,0,8.27171,0.466801
-8.43757,0.900748,0.849297,1,1,0,8.50654,0.514353
-8.03982,1,0.849297,1,1,0,8.37702,0.460688
-8.50163,0.689517,0.849297,1,3,0,9.84284,0.175703
-7.64065,1,0.849297,2,3,0,8.41328,0.323791
-7.66079,0.995944,0.849297,1,3,0,7.66139,0.304834
-7.65599,0.995552,0.849297,2,3,0,7.70145,0.307993
-7.63826,0.944993,0.849297,2,3,0,8.01281,0.335168
-7.67764,0.993477,0.849297,2,3,0,7.68587,0.29589
-7.63865,1,0.849297,1,3,0,7.67354,0.329135
-7.64424,0.954577,0.849297,2,3,0,7.91543,0.318456
-8.48211,0.805052,0.849297,1,3,0,8.69309,0.519403
-7.68508,1,0.849297,2,3,0,8.41686,0.292594
-7.92683,0.925978,0.849297,1,3,0,8.12715,0.440837
-7.94204,0.995637,0.849297,1,1,0,8.01969,0.443707
-8.20833,0.92581,0.849297,1,1,0,8.25295,0.485712
-7.93397,1,0.849297,1,1,0,8.17066,0.442192
-7.76385,1,0.849297,1,1,0,7.89739,0.403536
-7.94382,0.983407,0.849297,2,3,0,7.95472,0.444037
-7.87897,0.870587,0.849297,2,3,0,8.76782,0.431289
-7.9552,0.978368,0.849297,1,1,0,8.00804,0.446134
-16.9908,0.305973,0.849297,2,3,0,17.986,0.871951
-8.76948,1,0.849297,3,7,0,15.2772,0.549053
-7.90791,1,0.849297,2,3,0,8.57474,0.239359
-7.87292,1,0.849297,2,3,0,7.94543,0.245239
-7.65993,0.781789,0.849297,2,3,0,9.78015,0.362101
-7.70248,0.988508,0.849297,1,1,0,7.70335,0.383202
-8.48516,0.840125,0.849297,1,3,0,8.50386,0.519744
-7.77084,1,0.849297,2,3,0,8.34587,0.266039
-7.69805,1,0.849297,1,1,0,7.75698,0.287457
-8.27739,0.892988,0.849297,1,3,0,8.32329,0.19471
-7.93887,0.919606,0.849297,1,3,0,9.06485,0.443114
-7.77222,0.914995,0.849297,2,3,0,8.49569,0.405891
-8.74208,0.667946,0.849297,2,3,0,9.96603,0.546415
-7.70231,0.964039,0.849297,1,3,0,8.96647,0.285901
-7.64135,0.90356,0.849297,2,3,0,8.38901,0.344239
-7.77671,0.967157,0.849297,2,3,0,7.86303,0.407123
-8.94248,0.626558,0.849297,1,3,0,10.1006,0.146931
-8.9624,0.780207,0.849297,1,3,0,11.7947,0.566709
-8.80217,1,0.849297,1,1,0,9.219,0.552155
-8.90897,0.989919,0.849297,2,3,0,9.22194,0.56197
-11.1344,0.544737,0.849297,1,1,0,11.2134,0.703594
-8.51867,1,0.849297,2,3,0,10.4148,0.523445
-7.89438,1,0.849297,2,3,0,8.36809,0.241577
-7.99857,0.978444,0.849297,1,1,0,8.0328,0.22597
-7.63865,0.844182,0.849297,2,3,0,9.27773,0.329139
-8.67698,0.806574,0.849297,2,3,0,9.12335,0.540001
-8.14863,0.80622,0.849297,1,3,0,10.0212,0.207758
-9.78944,0.811927,0.849297,1,3,0,9.86346,0.108981
-10.5448,0.974926,0.849297,2,3,0,10.6693,0.085688
-9.05236,1,0.849297,1,1,0,10.3617,0.140974
-8.69047,1,0.849297,1,1,0,9.1006,0.162269
-7.64543,0.965156,0.849297,1,3,0,8.88989,0.349859
-7.64543,0.628084,0.849297,1,3,0,9.25334,0.349859
-7.67313,0.989702,0.849297,1,3,0,7.70394,0.298047
-7.72412,0.987829,0.849297,1,1,0,7.72552,0.278689
-7.64878,0.993585,0.849297,1,3,0,7.7646,0.353344
-7.87521,0.967034,0.849297,2,3,0,7.8903,0.244839
-8.11548,0.898508,0.849297,1,3,0,8.73152,0.472465
-7.76802,1,0.849297,1,1,0,8.01945,0.404717
-7.91907,0.958064,0.849297,1,1,0,7.93328,0.439344
-7.64015,0.999107,0.849297,2,3,0,7.93101,0.324804
-7.88012,0.943721,0.849297,1,3,0,7.92704,0.243989
-7.98332,0.978503,0.849297,1,1,0,8.01506,0.228067
-7.86253,1,0.849297,1,1,0,7.98309,0.247083
-7.74887,1,0.849297,1,1,0,7.84385,0.271618
-8.82412,0.813338,0.849297,1,3,0,8.94007,0.153817
-7.6413,0.96549,0.849297,1,3,0,9.01998,0.344164
-7.68057,0.994737,0.849297,2,3,0,7.68302,0.294555
-7.67445,0.986144,0.849297,2,3,0,7.79303,0.370606
-7.64256,1,0.849297,1,3,0,7.66645,0.346166
-7.86855,0.936702,0.849297,1,3,0,7.96986,0.246009
-7.64123,1,0.849297,1,3,0,7.8508,0.322743
-7.63898,0.999668,0.849297,1,3,0,7.6436,0.338833
-7.64145,0.999353,0.849297,1,1,0,7.64145,0.34442
-7.66668,0.996911,0.849297,2,3,0,7.66759,0.301405
-8.04137,0.898121,0.849297,1,3,0,8.2338,0.46094
-8.00581,0.86154,0.849297,1,3,0,8.8877,0.224993
-7.74421,0.868836,0.849297,2,3,0,9.39947,0.397696
-8.51273,0.746327,0.849297,2,3,0,9.27025,0.174858
-7.67942,0.995382,0.849297,2,3,0,8.53077,0.295073
-7.64426,0.997182,0.849297,2,3,0,7.70113,0.318437
-7.64795,0.904609,0.849297,2,3,0,8.23536,0.314489
-9.51794,0.740205,0.849297,2,3,0,9.67468,0.119416
-7.95341,0.973547,0.849297,1,3,0,9.34093,0.232351
-7.69031,0.987427,0.849297,2,3,0,8.06917,0.290444
-7.66446,0.981807,0.849297,2,3,0,7.83575,0.36499
-7.63983,0.998084,0.849297,2,3,0,7.67706,0.341209
-7.64099,0.999695,0.849297,1,1,0,7.64122,0.34361
-8.55331,0.766032,0.849297,1,3,0,8.94134,0.171829
-9.34158,0.962493,0.849297,2,3,0,9.3619,0.126966
-7.88095,0.978131,0.849297,2,7,0,8.97799,0.431701
-7.78928,1,0.849297,1,1,0,7.88095,0.410479
-7.65831,1,0.849297,1,3,0,7.75461,0.360993
-7.65831,0.59847,0.849297,1,3,0,9.39779,0.360993
-7.89648,0.949275,0.849297,1,3,0,7.90323,0.43488
-7.79839,0.944362,0.849297,1,3,0,8.28345,0.259726
-7.64019,0.87788,0.849297,2,3,0,8.67936,0.342017
-8.03767,0.907808,0.849297,1,3,0,8.08882,0.460338
-8.06162,0.993087,0.849297,1,1,0,8.1695,0.464185
-7.65364,0.98836,0.849297,1,3,0,8.12158,0.309697
-7.6447,0.887197,0.849297,2,3,0,8.41109,0.317905
-7.6554,0.997316,0.849297,1,1,0,7.65565,0.308405
-8.06756,0.89239,0.849297,1,3,0,8.23502,0.465124
-7.76713,0.943862,0.849297,1,3,0,8.42649,0.266943
-7.67973,1,0.849297,1,1,0,7.74672,0.294934
-7.75346,0.982618,0.849297,1,1,0,7.75431,0.270405
-7.84964,0.978589,0.849297,1,1,0,7.85927,0.249439
-8.15285,0.886984,0.849297,1,3,0,8.74154,0.477939
-7.64795,1,0.849297,1,3,0,8.05792,0.352534
-9.06779,0.635878,0.849297,1,3,0,9.80301,0.140168
-9.27137,0.972614,0.849297,1,1,0,9.46508,0.130167
-8.85908,1,0.849297,1,1,0,9.325,0.151729
-7.99948,0.902862,0.849297,1,3,0,10.0277,0.453959
-8.37793,0.711857,0.849297,2,3,0,9.8848,0.507357
-8.05327,1,0.849297,1,1,0,8.35003,0.462856
-8.01802,0.856456,0.849297,1,3,0,8.92838,0.223372
-7.68819,0.970103,0.849297,1,3,0,8.21947,0.377213
-7.66762,1,0.849297,1,1,0,7.68692,0.366866
-7.64903,0.996185,0.849297,1,3,0,7.69644,0.313491
-7.77358,0.96375,0.849297,1,3,0,7.84432,0.406266
-7.75246,1,0.849297,2,3,0,7.79465,0.400208
-8.82215,0.658783,0.849297,2,3,0,10.0322,0.554027
-8.0107,1,0.849297,1,1,0,8.60508,0.455865
-8.0107,0.276273,0.849297,2,7,0,12.9843,0.455865
-8.8916,0.915762,0.849297,2,3,0,8.90701,0.560405
-7.7996,1,0.849297,2,3,0,8.71169,0.259463
-7.83563,0.997345,0.849297,2,3,0,7.86484,0.252095
-7.9476,0.976237,0.849297,1,1,0,7.96953,0.233211
-7.64701,1,0.849297,1,3,0,7.91594,0.315405
-7.87477,0.958277,0.849297,2,3,0,7.96132,0.244916
-7.68385,0.977617,0.849297,1,3,0,8.0298,0.375233
-7.77541,0.893824,0.849297,2,3,0,8.2842,0.264944
-7.70616,1,0.849297,1,1,0,7.76406,0.284542
-7.74507,0.990915,0.849297,1,1,0,7.75377,0.272644
-7.7456,0.975872,0.849297,1,3,0,7.96938,0.398126
-7.93284,0.815653,0.849297,2,3,0,8.89708,0.235439
-7.65238,0.984984,0.849297,1,3,0,8.01847,0.356521
-7.63818,0.99998,0.849297,1,3,0,7.65202,0.332849
-7.90576,0.933059,0.849297,1,3,0,7.98036,0.239707
-7.80275,1,0.849297,1,1,0,7.90062,0.258784
-7.75917,0.979396,0.849297,2,3,0,8.0274,0.268933
-7.79987,0.990816,0.849297,1,1,0,7.81943,0.259405
-7.71776,0.983898,0.849297,2,3,0,7.96305,0.280677
-7.63937,0.86516,0.849297,2,3,0,8.70719,0.340018
-7.82162,0.797651,0.849297,2,3,0,8.85581,0.254861
-7.69755,0.977408,0.849297,1,3,0,7.99025,0.381217
-7.92376,0.913514,0.849297,1,3,0,8.19706,0.236844
-8.11367,0.962038,0.849297,1,1,0,8.13844,0.211664
-7.641,1,0.849297,1,3,0,8.10336,0.323154
-8.12057,0.882854,0.849297,1,3,0,8.24114,0.473222
-7.64711,0.993029,0.849297,1,3,0,8.15185,0.315305
-7.63817,0.961035,0.849297,2,3,0,7.89243,0.333428
-8.14975,0.879488,0.849297,1,3,0,8.24126,0.477491
-8.23289,0.976097,0.849297,1,1,0,8.36196,0.489031
-8.01943,1,0.849297,2,3,0,8.24241,0.457331
-8.01943,0.623264,0.849297,1,3,0,9.87265,0.457331
-7.89454,0.857367,0.849297,2,3,0,8.94154,0.434489
-7.91004,0.995569,0.849297,1,1,0,7.97836,0.437581
-8.96185,0.737256,0.849297,1,1,0,8.96263,0.56666
-8.04973,1,0.849297,1,1,0,8.71686,0.462288
-7.65284,0.988877,0.849297,1,3,0,8.10682,0.310307
-7.65174,0.989616,0.849297,2,3,0,7.72462,0.355993
-8.37554,0.818349,0.849297,2,3,0,8.88518,0.507071
-7.97586,0.868414,0.849297,1,3,0,9.25969,0.229115
-7.97867,0.999422,0.849297,1,1,0,8.05379,0.228719
-8.80397,0.592667,0.849297,2,3,0,11.8107,0.155043
-8.97586,0.974747,0.849297,1,1,0,9.14326,0.14508
-8.56521,1,0.849297,1,1,0,8.98831,0.170959
-8.17945,1,0.849297,1,1,0,8.52823,0.204456
-8.29046,0.979571,0.849297,1,1,0,8.37555,0.193487
-8.11057,1,0.849297,1,1,0,8.31391,0.212018
-7.6608,0.999411,0.849297,1,3,0,8.05704,0.30483
-8.23083,0.920555,0.849297,2,3,0,8.34404,0.488756
-7.93885,1,0.849297,1,1,0,8.18739,0.443111
-7.83361,0.930515,0.849297,1,3,0,8.4087,0.252486
-7.73535,0.956227,0.849297,2,3,0,8.22105,0.394888
-7.73585,0.969595,0.849297,1,3,0,7.94808,0.275215
-7.63872,1,0.849297,1,3,0,7.72933,0.328825
-7.63872,0.715034,0.849297,1,3,0,8.86421,0.328825
-7.63883,0.999836,0.849297,2,3,0,7.64009,0.338291
-7.92608,0.931824,0.849297,1,3,0,7.96888,0.440693
-7.74345,0.957446,0.849297,1,3,0,8.20723,0.273085
-7.64441,0.996485,0.849297,2,3,0,7.76883,0.318246
-7.64896,0.902224,0.849297,2,3,0,8.25115,0.313551
-7.72472,0.976452,0.849297,1,3,0,7.77973,0.391355
-7.64087,1,0.849297,2,3,0,7.71759,0.323381
-7.95043,0.921854,0.849297,1,3,0,8.03582,0.445259
-7.63817,1,0.849297,1,3,0,7.92631,0.333411
-9.01288,0.709776,0.849297,1,3,0,9.24533,0.571089
-7.86288,1,0.849297,2,3,0,8.79695,0.247019
-7.72838,1,0.849297,1,1,0,7.8348,0.277398
-7.63836,0.829379,0.849297,2,3,0,9.01058,0.335987
-8.16438,0.892667,0.849297,2,3,0,8.41279,0.479587
-7.97276,1,0.849297,1,1,0,8.17065,0.449297
-7.72228,0.961855,0.849297,1,3,0,8.21485,0.279255
-7.65569,0.993908,0.849297,2,3,0,7.77307,0.308199
-7.71427,0.990067,0.849297,1,3,0,7.71433,0.281805
-8.52698,0.874788,0.849297,2,3,0,8.80041,0.173782
-7.63899,1,0.849297,2,3,0,8.39279,0.338872
-8.04933,0.903892,0.849297,1,3,0,8.10967,0.462224
-8.08982,0.988329,0.849297,1,1,0,8.19782,0.468581
-8.40837,0.911474,0.849297,1,1,0,8.48519,0.510963
-7.81258,1,0.849297,1,1,0,8.23831,0.416359
-7.70721,1,0.849297,2,3,0,7.7883,0.385039
-7.6383,0.999828,0.849297,1,3,0,7.70623,0.331134
-7.65565,0.995845,0.849297,1,3,0,7.65847,0.30823
-7.8637,0.959201,0.849297,2,3,0,7.96819,0.246873
-7.65784,0.999464,0.849297,1,3,0,7.82643,0.306729
-7.64349,1,0.849297,2,3,0,7.65413,0.347471
-7.68604,0.9055,0.849297,2,3,0,8.18363,0.292188
-7.82592,0.951513,0.849297,1,3,0,7.99202,0.419554
-10.7158,0.567896,0.849297,2,7,0,10.7159,0.0813256
-8.02398,0.979395,0.849297,2,7,0,10.0676,0.458086
-7.71682,1,0.849297,2,3,0,7.95269,0.280977
-7.64554,0.994911,0.849297,1,3,0,7.7477,0.349991
-7.68349,0.986657,0.849297,1,3,0,7.71943,0.293273
-7.68349,0.828013,0.849297,1,3,0,8.4822,0.293273
-7.64176,0.931174,0.849297,2,3,0,8.15695,0.344922
-7.92478,0.922423,0.849297,1,3,0,8.04393,0.236684
-7.65888,0.887981,0.849297,2,3,0,8.79864,0.36139
-7.66993,0.997023,0.849297,1,1,0,7.6734,0.368173
-7.71616,0.945556,0.849297,2,3,0,7.9996,0.281192
-7.81381,0.957159,0.849297,1,3,0,8.02791,0.416658
-7.68272,1,0.849297,1,1,0,7.77795,0.374707
-10.5419,0.503476,0.849297,1,3,0,10.7958,0.673837
-8.28649,1,0.849297,1,1,0,9.90298,0.496043
-7.71831,1,0.849297,1,3,0,8.12951,0.389121
-7.64037,0.998143,0.849297,1,3,0,7.72867,0.324349
-8.34493,0.875439,0.849297,2,3,0,8.60613,0.503361
-7.68157,0.972424,0.849297,1,3,0,8.50029,0.29411
-8.01504,0.938305,0.849297,1,3,0,8.03147,0.223764
-7.75549,1,0.849297,1,1,0,7.95787,0.269878
-8.54821,0.794069,0.849297,1,3,0,9.09434,0.526647
-8.92472,0.540618,0.849297,2,7,0,11.5403,0.147932
-8.70274,1,0.849297,2,3,0,9.02982,0.16146
-7.68959,0.996418,0.849297,2,3,0,8.70458,0.290732
-7.64567,0.940397,0.849297,2,3,0,8.10531,0.350135
-7.6606,0.996025,0.849297,1,1,0,7.66085,0.362546
-7.67763,0.981382,0.849297,2,3,0,7.78043,0.295892
-8.14463,0.87458,0.849297,1,3,0,8.39339,0.476752
-7.85449,1,0.849297,1,1,0,8.08265,0.426047
-7.83292,1,0.849297,1,1,0,7.89789,0.421187
-7.63925,0.999178,0.849297,1,3,0,7.83412,0.327017
-7.63925,0.59405,0.849297,1,3,0,9.55016,0.327017
-7.64257,0.999153,0.849297,1,1,0,7.64257,0.320652
-7.72315,0.982674,0.849297,1,3,0,7.72983,0.278986
-7.71378,1,0.849297,1,1,0,7.73706,0.281965
-7.6905,1,0.849297,1,1,0,7.71619,0.290364
-8.33454,0.877498,0.849297,1,3,0,8.39942,0.189478
-8.76456,0.976671,0.849297,2,3,0,8.80919,0.157488
-9.14905,0.945157,0.849297,1,1,0,9.25603,0.13604
-8.80983,1,0.849297,1,1,0,9.2231,0.154685
-7.67508,0.99613,0.849297,1,3,0,8.76837,0.297097
-7.63845,0.901129,0.849297,2,3,0,8.31366,0.330119
-8.17211,0.916785,0.849297,2,3,0,8.25821,0.205231
-7.80102,0.97698,0.849297,2,3,0,8.4389,0.259156
-8.85978,0.740132,0.849297,1,3,0,9.60117,0.557508
-7.65233,1,0.849297,1,3,0,8.63933,0.356486
-7.8537,0.93765,0.849297,1,3,0,7.98362,0.248687
-8.60507,0.895331,0.849297,1,3,0,8.62019,0.168104
-8.17084,0.888665,0.849297,1,3,0,9.95729,0.480503
-7.65812,0.956067,0.849297,2,3,0,8.45705,0.360865
-7.77684,0.985409,0.849297,2,3,0,7.77872,0.264606
-7.97341,0.957861,0.849297,1,1,0,7.97702,0.22946
-7.72519,0.964002,0.849297,1,3,0,8.24391,0.391517
-8.29052,0.788865,0.849297,2,3,0,9.06149,0.496559
-7.79625,1,0.849297,1,1,0,8.15073,0.412281
-8.29969,0.800609,0.849297,1,3,0,9.02472,0.192633
-7.94059,1,0.849297,1,1,0,8.23652,0.234261
-7.79134,1,0.849297,1,1,0,7.91745,0.261281
-7.72662,1,0.849297,1,1,0,7.78539,0.277928
-9.63621,0.645493,0.849297,1,3,0,10.0681,0.114706
-8.74102,1,0.849297,2,3,0,9.53234,0.15898
-7.71852,0.992047,0.849297,1,3,0,8.64156,0.280437
-7.68711,0.985705,0.849297,1,3,0,7.8339,0.37673
-7.66971,0.990445,0.849297,1,3,0,7.76126,0.29978
-7.70682,0.991072,0.849297,1,1,0,7.70882,0.284311
-7.68132,1,0.849297,1,1,0,7.70632,0.294221
-7.64991,1,0.849297,1,1,0,7.67356,0.312704
-7.67165,0.998207,0.849297,2,3,0,7.67193,0.298786
-7.64324,0.849781,0.849297,2,3,0,8.72576,0.319731
-7.63966,0.999415,0.849297,1,3,0,7.64745,0.340779
-7.639,1,0.849297,1,1,0,7.63959,0.33889
-7.67859,0.99397,0.849297,2,3,0,7.68397,0.295452
-7.64993,0.966712,0.849297,2,3,0,7.91071,0.354412
-7.71937,0.991698,0.849297,2,3,0,7.72066,0.280165
-7.73994,0.981162,0.849297,2,3,0,7.9046,0.274059
-7.90535,0.963506,0.849297,1,1,0,7.90723,0.239775
-8.09109,0.962533,0.849297,1,1,0,8.11355,0.214284
-7.65727,0.994645,0.849297,2,3,0,8.1256,0.307108
-7.68321,0.988187,0.849297,1,3,0,7.73762,0.374934
-7.78211,0.956695,0.849297,1,3,0,7.94372,0.263377
-7.81812,0.960011,0.849297,1,3,0,8.13943,0.417698
-7.64024,1,0.849297,1,3,0,7.79089,0.342119
-7.66641,0.918716,0.849297,2,3,0,8.10724,0.301549
-8.18412,0.931231,0.849297,2,3,0,8.27001,0.482368
-7.69221,0.968218,0.849297,1,3,0,8.36806,0.289689
-9.1972,0.704356,0.849297,1,3,0,9.52751,0.133682
-8.91559,1,0.849297,2,3,0,9.30906,0.148451
-8.55721,0.819111,0.849297,1,3,0,11.0965,0.527612
-7.65583,1,0.849297,2,3,0,8.57293,0.308101
-7.64621,0.988165,0.849297,2,3,0,7.73736,0.35073
-7.64621,0.68171,0.849297,1,3,0,9.12927,0.35073
-7.63818,1,0.849297,1,3,0,7.64568,0.33378
-9.92968,0.674665,0.849297,2,3,0,10.0274,0.104078
-7.66272,0.954179,0.849297,2,3,0,10.6485,0.363914
-7.6684,0.998468,0.849297,1,1,0,7.67376,0.367311
-7.67217,0.998978,0.849297,1,1,0,7.67942,0.3694
-7.69746,0.975385,0.849297,2,3,0,7.83285,0.287678
-7.70275,0.998738,0.849297,1,1,0,7.716,0.285741
-7.73613,0.992174,0.849297,1,1,0,7.74501,0.275137
-7.66838,0.988118,0.849297,1,3,0,7.82224,0.367302
-8.52376,0.768465,0.849297,2,3,0,9.22102,0.524001
-7.63826,1,0.849297,1,3,0,8.43208,0.335142
-8.15906,0.919036,0.849297,2,3,0,8.23216,0.206626
-8.05888,0.906428,0.849297,1,3,0,9.09263,0.46375
-8.27347,0.93953,0.849297,1,1,0,8.3556,0.494368
-8.33485,0.982279,0.849297,1,1,0,8.50388,0.502121
-7.68169,0.932712,0.849297,2,3,0,8.79638,0.374219
-7.75148,0.92228,0.849297,2,3,0,8.15272,0.270925
-7.71949,1,0.849297,1,1,0,7.75674,0.280127
-8.47178,0.917582,0.849297,2,3,0,8.54941,0.518244
-7.88238,1,0.849297,1,1,0,8.31043,0.431998
-8.88689,0.639774,0.849297,2,7,0,10.2605,0.150101
-7.69328,0.993245,0.849297,1,3,0,8.82476,0.289269
-7.71321,0.99527,0.849297,1,1,0,7.72238,0.282155
-7.63819,0.999837,0.849297,1,3,0,7.71156,0.332457
-7.63819,0.64985,0.849297,1,3,0,9.30793,0.332457
-7.67191,0.886871,0.849297,2,3,0,8.34141,0.298651
-7.69461,0.994522,0.849297,1,1,0,7.69867,0.288757
-7.64446,0.923407,0.849297,2,3,0,8.19522,0.348708
-7.80527,0.688419,0.849297,2,3,0,9.67629,0.258247
-7.80527,0.914595,0.849297,1,3,0,8.28126,0.258247
-7.65075,1,0.849297,2,3,0,7.77266,0.355142
-8.19549,0.859689,0.849297,2,3,0,8.59072,0.483948
-7.71958,0.956794,0.849297,1,3,0,8.45459,0.2801
-7.92643,0.967104,0.849297,1,3,0,7.92644,0.236428
-8.15482,0.954795,0.849297,1,1,0,8.17462,0.207085
-7.64608,0.998715,0.849297,2,3,0,8.14869,0.316369
-7.8059,0.965795,0.849297,1,3,0,7.82147,0.258113
-7.79641,0.77481,0.849297,2,3,0,9.69802,0.260159
-7.95533,0.966002,0.849297,1,1,0,7.96452,0.232068
-7.9376,0.964689,0.849297,2,3,0,8.4168,0.234713
-7.65974,0.999361,0.849297,1,3,0,7.89278,0.30549
-7.77305,0.973668,0.849297,2,3,0,7.86392,0.265508
-7.82954,0.968726,0.849297,2,3,0,8.08975,0.253285
-7.68564,0.97944,0.849297,1,3,0,7.9764,0.376061
-7.69325,0.981397,0.849297,2,3,0,7.8153,0.289281
-7.88712,0.936333,0.849297,1,3,0,8.08991,0.432976
-7.63818,1,0.849297,1,3,0,7.86733,0.334025
-7.63823,0.999546,0.849297,2,3,0,7.64082,0.331794
-7.64507,0.959214,0.849297,2,3,0,7.88394,0.31748
-12.1317,0.444812,0.849297,2,3,0,12.175,0.0538101
-8.9812,0.944751,0.849297,1,3,0,11.9957,0.144787
-7.75089,0.987614,0.849297,1,3,0,8.86904,0.27108
-9.24414,0.834328,0.849297,2,3,0,9.46639,0.590065
-10.6746,0.678799,0.849297,1,1,0,10.8978,0.680859
-7.67047,1,0.849297,1,3,0,10.679,0.299386
-7.6668,0.98789,0.849297,2,3,0,7.76548,0.366391
-7.82922,0.838275,0.849297,2,3,0,8.58713,0.253346
-7.64012,0.994919,0.849297,1,3,0,7.85226,0.341865
-7.97386,0.911197,0.849297,1,3,0,8.10116,0.229397
-8.49194,0.904864,0.849297,1,1,0,8.49368,0.176448
-8.07415,1,0.849297,1,1,0,8.43031,0.216304
-7.98604,0.922032,0.849297,1,3,0,8.84636,0.451635
-7.9142,1,0.849297,2,3,0,8.02887,0.438397
-7.83146,0.891986,0.849297,2,3,0,8.60055,0.420849
-8.0391,0.942216,0.849297,1,1,0,8.06266,0.46057
-8.18285,0.841998,0.849297,2,3,0,9.22921,0.204098
-8.14731,0.890041,0.849297,1,3,0,9.27067,0.47714
-7.63851,0.989035,0.849297,2,3,0,8.2206,0.329805
-8.1666,0.871557,0.849297,1,3,0,8.31897,0.205817
-8.06386,1,0.849297,2,3,0,8.21283,0.217556
-8.10997,0.990975,0.849297,1,1,0,8.19052,0.212088
-7.64723,1,0.849297,2,3,0,8.02866,0.351814
-7.6622,0.974965,0.849297,2,3,0,7.79633,0.303973
-9.52014,0.736591,0.849297,2,3,0,10.0849,0.610722
-8.12821,1,0.849297,1,1,0,9.12885,0.474352
-7.68286,0.973004,0.849297,1,3,0,8.28296,0.293548
-7.85335,0.944257,0.849297,1,3,0,8.0236,0.425796
-7.85335,0.823859,0.849297,1,3,0,8.74118,0.425796
-7.85335,0.772651,0.849297,1,1,0,8.48788,0.425796
-7.6878,1,0.849297,1,1,0,7.80752,0.377038
-8.83124,0.76755,0.849297,1,3,0,8.88596,0.554874
-7.66489,1,0.849297,1,3,0,8.58923,0.365251
-8.18043,0.845378,0.849297,1,3,0,8.51007,0.204352
-7.73289,0.983815,0.849297,2,3,0,8.34551,0.276071
-8.14652,0.877096,0.849297,1,3,0,8.51794,0.477026
-8.25095,0.990023,0.849297,2,3,0,8.37528,0.491428
-8.23585,1,0.849297,1,1,0,8.4138,0.489427
-8.54391,0.91421,0.849297,1,1,0,8.66158,0.526185
-8.54391,0.66602,0.849297,1,1,0,9.64431,0.526185
-9.02702,0.869889,0.849297,1,1,0,9.20376,0.572299
-8.28577,1,0.849297,1,1,0,8.89229,0.495951
-8.44752,0.953979,0.849297,1,1,0,8.60194,0.515494
-7.85758,1,0.849297,1,1,0,8.28299,0.426726
-7.76645,1,0.849297,1,1,0,7.852,0.404276
-7.75569,0.965361,0.849297,2,3,0,8.02784,0.269825
-8.42425,0.818993,0.849297,1,3,0,8.93264,0.512814
-8.6051,0.948781,0.849297,1,1,0,8.7959,0.532663
-9.75187,0.721704,0.849297,1,1,0,9.86505,0.626683
-8.23399,1,0.849297,2,3,0,9.33421,0.489178
-7.64036,0.999267,0.849297,1,3,0,8.21749,0.324359
-7.68276,0.824733,0.849297,2,3,0,8.78552,0.293592
-7.66853,0.974316,0.849297,2,3,0,7.86491,0.36739
-7.68689,0.995018,0.849297,1,1,0,7.69174,0.376631
-7.70112,0.996104,0.849297,1,1,0,7.7114,0.38266
-7.67071,1,0.849297,1,1,0,7.69672,0.368608
-7.76278,0.88207,0.849297,2,3,0,8.37817,0.268022
-7.71956,0.971329,0.849297,2,3,0,8.01616,0.389563
-7.71866,0.97549,0.849297,1,3,0,7.89486,0.28039
-7.71866,0.642723,0.849297,1,3,0,9.62865,0.28039
-7.64749,0.999882,0.849297,1,3,0,7.70332,0.314935
-7.63879,0.973327,0.849297,2,3,0,7.81481,0.338144
-8.19258,0.858687,0.849297,1,3,0,8.39035,0.203085
-8.59289,0.931113,0.849297,1,1,0,8.62472,0.168967
-8.92534,0.983143,0.849297,2,3,0,9.02195,0.147897
-8.41921,1,0.849297,1,1,0,8.88584,0.18224
-8.91379,0.92269,0.849297,1,1,0,8.95828,0.148554
