# stan_version_major = 2
# stan_version_minor = 34
# stan_version_patch = 0
# model = bernoulli2_model
# start_datetime = 2024-01-19 15:21:47 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.850000
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /Users/rob/.julia/dev/Stan/Examples/Bernoulli/tmp2/bernoulli2_data_1.json
# init = 2 (Default)
# random
#   seed = 695854889 (Default)
# output
#   file = /Users/rob/.julia/dev/Stan/Examples/Bernoulli/tmp2/bernoulli2_chain_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.1-101-g8f2dbe7
# stancflags = --warn-pedantic
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-7.70646,0.986653,0.585758,1,3,0,8.47676,0.384752
-7.69576,0.971207,0.798992,1,3,0,7.97091,0.288316
-7.69289,1,1.05157,2,3,0,7.70912,0.28942
-7.83203,0.933911,1.46502,1,1,0,7.85968,0.252795
-9.44951,0.408703,1.77373,1,1,0,9.62208,0.122266
-9.33654,1,0.726826,1,1,0,9.55293,0.127192
-7.80715,0.981547,1.00903,1,3,0,9.20373,0.257847
-7.67532,1,1.34446,1,1,0,7.76196,0.296979
-7.65318,1,1.85414,1,1,0,7.6559,0.357179
-7.65318,0.0498087,2.54861,1,1,0,8.00631,0.357179
-7.6736,0.991873,0.518509,3,7,0,7.91178,0.297813
-7.76802,0.992562,0.703341,2,3,0,7.78289,0.266727
-7.78097,0.841212,0.95244,2,3,0,9.1161,0.26364
-7.85637,0.985009,0.953202,1,1,0,7.86998,0.248198
-7.75511,1,1.26599,1,1,0,7.85329,0.269975
-7.75511,0.640835,1.72675,1,1,0,8.17854,0.269975
-7.75511,0.869819,1.16563,1,1,0,8.0989,0.269975
-8.07574,0.900654,1.2316,1,1,0,8.08746,0.216113
-8.3825,0.509586,1.38039,2,3,0,10.3444,0.185309
-8.45892,0.99304,0.728491,1,1,0,8.51182,0.179033
-7.75735,0.989371,0.975649,1,3,0,8.36218,0.269399
-7.90235,0.947978,1.29406,1,1,0,7.93541,0.240263
-7.65069,1,1.58264,1,1,0,7.77208,0.312038
-7.72821,0.911105,2.13151,1,1,0,7.74866,0.392539
-7.72821,0.0014513,2.4223,1,1,0,9.22212,0.392539
-7.65371,1,0.500606,2,7,0,7.72402,0.357599
-7.64734,1,0.674841,1,1,0,7.65295,0.351926
-7.94757,0.942086,0.907332,1,3,0,7.99685,0.444732
-8.37354,0.863857,1.09324,1,1,0,8.43087,0.506831
-11.9267,0.398227,1.13871,2,3,0,11.9311,0.0570265
-10.2387,0.994584,0.504913,1,3,0,12.6197,0.0942647
-7.64461,0.987055,0.669501,2,5,0,10.2628,0.318011
-7.67307,0.989597,0.873587,1,3,0,7.71984,0.369884
-7.68425,0.99607,1.14259,1,1,0,7.69485,0.37542
-7.78553,0.938573,1.50862,1,1,0,7.82334,0.409492
-7.78553,0.81957,1.79236,1,3,0,7.94896,0.409492
-7.78553,0.632926,1.71865,1,3,0,8.06741,0.409492
-7.64964,0.984702,1.18201,2,3,0,7.83571,0.312946
-7.64964,0.212514,1.52228,1,1,0,8.57413,0.312946
-8.07314,0.97284,0.499473,2,7,0,8.30932,0.465998
-8.29915,0.974428,0.630757,1,1,0,8.30106,0.497657
-7.87101,0.978422,0.797297,2,3,0,8.5583,0.429614
-7.64587,1,1.01301,1,3,0,7.82326,0.350362
-7.64587,0.454569,1.33388,1,1,0,8.44669,0.350362
-7.65524,0.923775,0.680368,3,7,0,8.74114,0.358776
-7.90909,0.92176,0.784764,1,3,0,8.32219,0.239168
-7.71575,0.962265,0.901046,1,3,0,8.29058,0.388203
-9.25638,0.655038,1.10784,1,3,0,9.26543,0.591024
-10.5784,0.793647,0.804318,1,1,0,10.6209,0.675789
-9.18934,1,0.741147,1,1,0,10.3759,0.585718
-10.1416,0.783045,0.969891,1,1,0,10.3767,0.651185
-8.84647,1,0.877674,1,1,0,9.91171,0.556284
-7.98973,1,1.14558,2,3,0,8.84175,0.227179
-7.8995,1,1.49239,1,1,0,8.07722,0.240729
-7.81298,1,1.94054,1,1,0,8.0082,0.256628
-7.81298,1.58359e-06,2.51858,1,1,0,8.51404,0.256628
-7.99683,0.995421,0.619145,3,7,0,8.02449,0.453503
-9.82308,0.777658,0.799138,3,7,0,10.4528,0.631366
-7.83896,0.997768,0.718727,3,7,0,10.1429,0.251455
-7.84602,0.999396,0.929102,2,7,0,7.84671,0.424169
-7.64867,0.979677,1.20215,2,3,0,7.90397,0.313811
-7.64867,0.129074,1.50347,1,1,0,8.94501,0.313811
-8.29045,0.964103,0.46975,3,7,0,9.11046,0.49655
-7.64182,0.943007,0.573708,1,3,0,9.23826,0.345022
-7.83803,0.987226,0.676243,3,7,0,7.85833,0.251634
-7.64115,1,0.855083,2,3,0,7.80225,0.3439
-8.04616,0.916952,1.10194,2,3,0,8.16546,0.219754
-8.15269,0.968654,1.24104,1,1,0,8.27081,0.207316
-8.15269,0.521137,1.51685,1,1,0,9.43064,0.207316
-8.27699,0.98114,0.907877,1,1,0,8.33127,0.194749
-8.14366,0.923331,1.13146,2,3,0,9.26174,0.208303
-7.76309,1,1.28501,1,1,0,8.02724,0.267945
-7.81308,0.970192,1.64569,1,1,0,7.89824,0.256607
-7.81308,0.35116,2.00794,1,1,0,7.90977,0.256607
-7.75523,0.966853,0.927009,1,3,0,8.17674,0.401032
-7.69476,1,1.12572,1,1,0,7.7466,0.380058
-7.72644,0.970056,1.43775,2,3,0,7.77276,0.277982
-8.56622,0.503222,1.75015,1,1,0,8.60764,0.528573
-7.65232,0.984227,1.03247,2,3,0,8.68439,0.310713
-7.77305,0.953449,1.28431,1,1,0,7.77417,0.265509
-7.85811,0.901686,1.52161,2,3,0,7.95822,0.426842
-7.85811,0.154493,1.66333,1,1,0,8.97918,0.426842
-8.12262,0.982598,0.578927,2,5,0,8.23801,0.210647
-8.16431,0.998639,0.717641,2,3,0,8.20284,0.206062
-8.69201,0.9253,0.910417,1,1,0,8.69386,0.162167
-7.64087,0.96778,1.03187,1,3,0,8.78665,0.343383
-8.19943,0.837635,1.24626,2,3,0,8.30935,0.202379
-7.7027,1,1.23542,1,1,0,8.03312,0.28576
-7.7027,0.518425,1.56367,1,1,0,8.06204,0.28576
-7.7056,0.976132,0.959502,2,3,0,7.92919,0.384418
-7.7056,0.112989,1.17105,2,3,0,12.9121,0.384418
-7.71243,0.999903,0.393756,2,3,0,7.71301,0.386993
-7.6919,0.999898,0.498521,3,7,0,7.72234,0.378843
-7.82715,0.990174,0.630317,2,3,0,7.84386,0.419843
-7.67924,0.962893,0.784537,1,3,0,8.19159,0.295156
-9.39206,0.823305,0.936809,2,3,0,9.57417,0.601378
-9.39206,0.666121,0.909966,1,1,0,10.9389,0.601378
-8.12838,0.994834,0.701846,3,7,0,9.78472,0.474377
-8.64351,0.891983,0.877126,1,1,0,8.66467,0.536619
-8.61256,1,0.942174,1,1,0,8.87448,0.533438
-7.73221,1,1.18398,2,3,0,8.26882,0.393865
-7.89396,0.886788,1.48601,2,3,0,7.96533,0.434372
-7.89396,0.112567,1.58104,1,1,0,9.37771,0.434372
-7.63976,0.975867,0.549377,1,3,0,8.3283,0.341034
-7.77832,0.966359,0.666052,1,3,0,8.03217,0.264259
-7.73515,1,0.795732,1,1,0,7.77613,0.275418
-7.6725,0.98727,0.996702,1,3,0,7.83274,0.369577
-8.85224,0.702736,1.22447,1,3,0,9.12035,0.152134
-8.25798,1,1.00136,1,1,0,8.76688,0.196559
-7.81012,1,1.2513,1,1,0,8.13181,0.257224
-9.42156,0.489462,1.56183,1,1,0,9.46419,0.123459
-8.81381,1,0.945163,1,1,0,9.38909,0.154442
-8.37044,1,1.1792,2,3,0,8.82594,0.18634
-8.08569,1,1.46953,1,1,0,8.44147,0.214923
-7.78337,1,1.82933,1,3,0,7.82896,0.408919
-7.78337,0.00115622,2.27473,1,1,0,9.31836,0.408919
-7.90018,0.996069,0.698996,3,7,0,7.90027,0.435624
-7.65851,0.861775,0.865505,2,3,0,9.09313,0.306286
-8.4708,0.822356,0.888056,1,3,0,8.97519,0.518134
-8.39711,1,0.862542,2,3,0,8.59537,0.509638
-7.78456,1,1.07158,1,1,0,8.2013,0.409235
-8.09222,0.856955,1.32986,1,1,0,8.16337,0.468949
-8.40882,0.845915,1.35365,1,1,0,8.65026,0.511016
-8.36979,0.890411,1.35696,2,3,0,8.99568,0.186395
-7.67483,1,1.44586,1,1,0,8.06002,0.297217
-8.05886,0.761879,1.78933,1,1,0,8.13595,0.218171
-7.956,0.998469,1.59809,2,3,0,8.01588,0.446279
-7.956,0.268879,1.97112,1,1,0,8.13926,0.446279
-7.75337,1,0.900988,1,1,0,7.91077,0.400479
-8.11304,0.947564,1.11397,2,3,0,8.12481,0.472099
-7.70391,1,1.28169,2,3,0,7.94589,0.383762
-7.70391,0.27261,1.5818,1,1,0,8.47648,0.383762
-7.70391,0.0295159,2.92873,2,3,0,7.70556,0.383762
-7.70391,4.8927e-29,6.58875,1,1,0,8.31752,0.383762
-7.81548,0.992925,0.571086,3,7,0,7.86645,0.256112
-7.78335,1,0.499911,1,1,0,7.81517,0.263091
-7.68155,0.993573,0.571934,2,3,0,7.8954,0.294122
-9.01683,0.888397,0.739423,2,3,0,9.03091,0.571427
-10.507,0.911692,0.753084,2,3,0,10.5517,0.671951
-8.08443,1,0.858754,2,3,0,10.0902,0.215073
-7.64708,1,1.32984,1,1,0,7.85726,0.315338
-7.63821,1,2.1039,1,1,0,7.64012,0.332125
-7.63821,2.66253e-08,3.36853,1,1,0,10.1637,0.332125
-7.68499,0.993465,0.230396,2,7,0,8.30807,0.375766
-8.57167,0.968572,0.3673,2,7,0,8.79671,0.529152
-8.61984,0.994577,0.543099,1,1,0,8.70656,0.53419
-7.76144,0.936386,0.871297,1,3,0,9.01689,0.26836
-7.75317,1,1.16422,2,3,0,7.76371,0.40042
-7.68953,1,1.88878,1,1,0,7.68965,0.290755
-7.73618,0.282644,3.04755,2,3,0,7.91354,0.395158
-7.73844,0.998421,0.555741,3,7,0,7.79554,0.395882
-7.67426,1,0.896317,1,1,0,7.72246,0.370508
-8.03914,0.801435,1.44255,2,3,0,8.0688,0.220641
-8.15084,0.972267,1.28146,2,3,0,8.15733,0.477648
-8.15084,0.053343,1.88302,1,1,0,8.3979,0.477648
-7.71485,0.999201,0.190271,4,15,0,8.39835,0.38788
-7.63822,0.998908,0.305333,4,15,0,7.81731,0.334742
-7.77126,0.973773,0.485815,1,3,0,8.09451,0.265938
-7.70355,1,0.714362,1,1,0,7.76071,0.285459
-8.45052,0.833223,1.12354,1,3,0,8.45054,0.179702
-7.83689,0.961506,1.1022,2,3,0,8.70859,0.251853
-7.83689,0.334308,1.54153,1,1,0,8.11699,0.251853
-7.67489,0.99867,0.384823,2,5,0,7.91574,0.370838
-7.87855,0.968636,0.597268,3,7,0,8.15868,0.24426
-9.61688,0.749563,0.848796,1,3,0,9.86051,0.115458
-10.3469,0.958608,0.667931,3,7,0,12.002,0.663092
-9.69554,1,0.918191,1,1,0,10.6875,0.622907
-8.53954,1,1.40014,1,3,0,9.14209,0.172845
-8.53954,1.4878e-07,2.12078,1,1,0,9.33171,0.172845
-8.60155,0.999728,0.2398,3,7,0,8.63263,0.168353
-8.19032,0.997243,0.365525,1,3,0,8.78386,0.203319
-8.33963,0.989049,0.550034,1,1,0,8.34575,0.189027
-7.63818,0.981115,0.805628,1,3,0,8.51077,0.332786
-7.71754,0.975835,1.15004,1,3,0,7.71827,0.280746
-9.22788,0.240445,1.61159,1,1,0,9.43363,0.588784
-7.67831,0.998329,0.364188,3,7,0,9.39025,0.372574
-7.69723,0.995706,0.541067,3,7,0,7.78823,0.287764
-8.38172,0.510814,0.794139,2,3,0,13.5847,0.507811
-7.86237,0.959373,0.358142,2,7,0,10.1944,0.247112
-7.708,0.942763,0.480349,2,5,0,9.28284,0.385337
-7.66072,0.989875,0.616617,3,7,0,7.85992,0.362623
-8.44149,0.829849,0.882061,1,3,0,8.48637,0.514804
-7.65116,1,0.861068,2,3,0,8.43951,0.31165
-8.04951,0.826075,1.25224,1,1,0,8.05278,0.219333
-7.74147,0.994809,1.20909,2,3,0,7.952,0.273632
-7.74147,0.00388978,1.72481,1,1,0,8.68774,0.273632
-7.74191,0.999999,0.251625,3,7,0,7.74379,0.27351
-8.46114,0.953487,0.365124,2,7,0,9.76628,0.517043
-7.82382,1,0.474502,3,7,0,8.4686,0.254421
-7.70341,0.959195,0.682491,1,3,0,8.28923,0.383569
-7.75065,0.899373,0.891828,2,3,0,8.25115,0.271145
-7.71294,0.949369,1.01665,2,3,0,8.07912,0.282245
-8.2821,0.764311,1.29237,1,1,0,8.31166,0.194268
-8.2821,0.431501,1.09022,2,3,0,11.2127,0.194268
-8.17728,1,0.444967,1,1,0,8.27884,0.204683
-7.97728,1,0.631674,1,1,0,8.15677,0.228914
-7.95941,1,0.893033,1,1,0,8.04481,0.231472
-7.77828,1,1.25746,1,1,0,7.93996,0.264269
-7.66071,1,1.76367,1,1,0,7.67086,0.362621
-7.71565,0.457933,2.4642,1,3,0,7.77285,0.281356
-7.79514,0.971662,1.09029,1,1,0,7.81628,0.260437
-8.75321,0.506349,1.43353,1,1,0,8.75991,0.54749
-8.76805,0.951603,0.710024,2,7,0,9.54978,0.157269
-8.39104,1,0.894675,2,3,0,8.77219,0.184585
-8.25019,1,1.24297,2,3,0,8.48867,0.491329
-8.1297,1,1.7208,1,1,0,8.13889,0.209851
-8.1297,1.41959e-08,2.37415,1,1,0,8.5162,0.209851
-8.01475,0.999299,0.425464,2,3,0,8.17711,0.223803
-8.04532,0.993836,0.588328,3,7,0,8.25064,0.219859
-8.72672,0.939994,0.801929,2,7,0,8.77506,0.54492
-8.35753,1,0.978011,1,1,0,8.8088,0.504899
-8.35753,0.830736,1.3419,2,3,0,8.54605,0.504899
-7.63922,1,1.31103,1,1,0,7.9238,0.327113
-8.45281,0.379881,1.79053,1,1,0,8.76682,0.516097
-8.43639,1,0.719227,1,1,0,8.60077,0.514217
-7.74693,0.983322,0.982035,2,3,0,8.60443,0.272138
-7.70354,1,1.29408,2,3,0,7.73278,0.285462
-7.70354,0.276127,1.75674,1,1,0,8.40749,0.285462
-7.77305,0.952717,0.587261,1,3,0,8.37261,0.40612
-7.66208,0.9776,0.728425,1,3,0,7.95677,0.304045
-7.71166,0.907339,0.945686,2,3,0,8.18935,0.28267
-8.37398,0.767557,1.07128,2,3,0,8.86142,0.506884
-7.77242,1,0.929758,1,1,0,8.18051,0.405947
-7.67626,0.996745,1.25326,2,3,0,7.74365,0.371539
-7.67626,0.0302169,1.67453,1,1,0,8.68831,0.371539
-7.75705,0.990461,0.365265,2,5,0,8.05812,0.269475
-7.64272,0.992742,0.483662,1,3,0,7.91354,0.320438
-10.2125,0.611192,0.641565,1,3,0,12.5219,0.655371
-7.80749,1,0.41931,3,7,0,10.2046,0.257776
-8.19278,0.9754,0.562606,2,3,0,8.21967,0.203064
-8.18288,0.890866,0.71977,3,7,0,9.75042,0.204095
-7.69499,0.999055,0.787491,2,7,0,8.08411,0.380154
-7.65797,0.793269,1.04805,2,3,0,8.32794,0.360756
-7.64369,0.988769,0.958622,2,3,0,7.7066,0.347735
-7.64201,0.994476,1.24833,2,3,0,7.65173,0.321473
-7.63864,1,1.63878,1,1,0,7.63917,0.337513
-7.63864,0.0176044,2.16793,1,1,0,7.99283,0.337513
-7.88601,0.9752,0.496902,3,7,0,8.25956,0.432748
-7.76418,0.913997,0.630543,1,3,0,8.81894,0.267673
-7.72874,1,0.716687,1,1,0,7.76441,0.27729
-8.41788,0.820397,0.946852,1,3,0,8.70499,0.512075
-7.67922,1,0.910796,1,3,0,8.20538,0.373021
-7.8239,0.926529,1.19954,1,1,0,7.84751,0.419078
-7.73653,1,1.38714,1,1,0,7.84621,0.39527
-7.64727,1,1.82008,1,1,0,7.68853,0.351849
-7.64727,0.0178135,2.38326,1,1,0,8.06493,0.351849
-7.64845,0.999864,0.57384,1,1,0,7.64909,0.353025
-7.63888,0.996885,0.752858,2,3,0,7.67494,0.328202
-7.63888,0.87513,0.980719,1,3,0,7.99362,0.328202
-7.64024,0.999509,1.03623,1,1,0,7.64038,0.324619
-7.64024,0.0182536,1.35164,1,1,0,9.94841,0.324619
-7.809,0.991893,0.334722,2,7,0,8.01561,0.41548
-7.81939,0.996633,0.431914,3,7,0,7.98595,0.418005
-7.64145,0.989423,0.560747,2,5,0,7.96608,0.344414
-8.5643,0.904935,0.717935,2,3,0,8.63548,0.528368
-7.91991,1,0.796978,1,1,0,8.40875,0.439506
-7.64023,0.699736,1.03537,2,3,0,8.95524,0.342111
-7.6386,0.994765,0.816504,2,3,0,7.67539,0.329371
-7.6382,1,1.04957,1,1,0,7.63845,0.332311
-7.6382,0.579749,1.35848,1,1,0,7.93705,0.332311
-7.92526,0.929328,0.881192,1,3,0,7.97696,0.440536
-7.65171,1,1.01491,1,3,0,7.82331,0.355964
-8.62367,0.20632,1.31027,2,3,0,10.4712,0.166802
-8.47491,1,0.465531,1,1,0,8.62177,0.177772
-7.96829,0.978409,0.601488,2,5,0,8.90386,0.448499
-7.78181,1,0.749276,1,1,0,7.93119,0.408501
-8.82813,0.690753,0.964942,1,1,0,8.83015,0.554584
-9.09916,0.943218,0.755795,1,1,0,9.28911,0.578368
-8.31744,1,0.887413,1,1,0,8.95919,0.49996
-8.51657,0.97875,1.13936,2,3,0,8.5531,0.174567
-8.51647,1,1.41205,2,3,0,8.57317,0.174574
-8.51647,0.0680468,1.80739,1,1,0,8.6957,0.174574
-7.79877,0.984859,0.530938,1,3,0,8.92182,0.259643
-7.63826,0.992737,0.664545,1,3,0,7.90752,0.331557
-7.9597,0.949204,0.840922,2,3,0,8.04828,0.446953
-7.84994,0.592678,0.992651,2,3,0,9.91318,0.425044
-7.65617,0.972291,0.671557,1,3,0,8.13966,0.307864
-7.66499,0.995551,0.821363,2,3,0,7.69935,0.302345
-7.66902,0.99953,1.04016,2,3,0,7.67803,0.300142
-10.757,0.315023,1.32345,2,3,0,10.7862,0.0803147
-10.9523,0.992597,0.585998,1,1,0,11.0755,0.0757299
-11.5242,0.96914,0.737859,1,1,0,11.6549,0.0640074
-7.64242,0.960336,0.895069,2,3,0,12.3383,0.320864
-7.64242,0.662384,1.07005,1,3,0,8.49038,0.320864
-8.52883,0.803113,0.811956,1,3,0,8.87922,0.173644
-9.02084,0.942111,0.764009,1,1,0,9.0406,0.142643
-8.13551,0.885187,0.887481,1,3,0,10.397,0.475424
-7.86138,0.946913,0.945215,1,3,0,8.52314,0.24729
-7.91236,0.991052,1.10427,2,3,0,7.91287,0.438036
-7.66131,1,1.3772,1,1,0,7.74725,0.304511
-7.66131,0.0427523,1.73854,1,1,0,9.66304,0.304511
-8.13278,0.930313,0.525329,1,3,0,8.68989,0.209507
-8.1636,0.997209,0.59863,1,1,0,8.2026,0.206139
-7.63827,0.978357,0.752793,1,3,0,8.38921,0.335213
-8.4109,0.815177,0.919433,1,3,0,8.49339,0.511259
-8.5104,0.99025,0.88162,2,3,0,8.71831,0.522538
-7.71699,0.972196,1.09408,2,3,0,8.47051,0.280924
-8.63332,0.647557,1.32067,1,1,0,8.66119,0.166133
-8.59652,1,0.990076,1,1,0,8.86014,0.168709
-7.72938,0.937222,1.24367,2,3,0,8.24417,0.2771
-7.69445,1,1.42397,1,1,0,7.74854,0.288817
-9.14884,0.31186,1.78475,1,1,0,9.44584,0.136051
-7.90956,0.974639,0.824479,1,3,0,9.04095,0.239094
-8.15779,0.883796,0.996395,2,3,0,8.94984,0.206764
-7.63932,0.987075,1.05533,1,3,0,8.00297,0.326817
-7.63932,0.502952,1.29623,2,3,0,8.38565,0.326817
-7.63885,1,0.794425,1,1,0,7.63928,0.328315
-7.66134,0.985304,0.993608,2,3,0,7.70446,0.304494
-7.64769,0.947547,1.21554,2,3,0,7.74412,0.352279
-7.64769,0.579558,1.4078,1,1,0,7.93108,0.352279
-7.78166,0.972721,0.966388,2,3,0,7.81564,0.263481
-8.67388,0.802952,1.15961,2,3,0,8.68074,0.163374
-7.89668,1,1.09382,2,3,0,8.51456,0.434921
-7.89668,0.581348,1.36224,1,1,0,8.41744,0.434921
-8.43321,0.935254,0.940973,2,3,0,8.46664,0.513851
-8.43321,0.868179,1.0694,1,1,0,8.94035,0.513851
-7.68589,1,1.10584,1,3,0,8.17816,0.292254
-7.78351,0.921941,1.37412,2,3,0,7.81906,0.263053
-8.70231,0.469376,1.53008,1,1,0,8.74108,0.542521
-7.65719,1,0.908464,1,3,0,8.43898,0.360203
-7.63955,0.814406,1.12757,2,3,0,8.08676,0.326205
-7.6684,0.955798,1.08182,2,3,0,7.76676,0.367315
-7.72865,0.965913,1.26149,1,1,0,7.74911,0.392684
-7.70427,1,1.49051,1,1,0,7.76848,0.383902
-7.70427,0.247762,1.84393,1,1,0,7.91534,0.383902
-7.65872,1,0.813894,1,1,0,7.69352,0.361278
-7.64129,0.99982,1.00727,2,3,0,7.66093,0.322635
-7.6844,0.978259,1.24503,1,1,0,7.68617,0.292882
-7.68126,1,1.49298,1,1,0,7.71423,0.294248
-7.68126,0.866187,1.84231,1,1,0,7.78605,0.294248
-7.68126,4.27698e-08,1.89505,1,1,0,11.2727,0.294248
-7.67876,0.980481,0.605339,1,3,0,7.93489,0.372794
-7.68911,0.998026,0.728009,1,1,0,7.69401,0.377623
-7.68911,0.966877,0.895663,1,1,0,7.77275,0.377623
-7.6443,0.847531,1.05585,2,3,0,8.1206,0.348513
-7.63879,0.987421,1.06021,2,3,0,7.67728,0.338128
-8.10366,0.757094,1.28311,1,1,0,8.11543,0.470688
-7.64201,0.982714,1.14165,2,3,0,8.02209,0.345326
-7.90609,0.850878,1.37163,1,1,0,7.90647,0.239654
-8.20445,0.767589,1.38248,2,3,0,8.32667,0.48518
-8.1978,1,1.24796,2,3,0,8.24319,0.202547
-7.70554,1,1.53176,1,1,0,7.82289,0.384397
-7.70554,0.110822,1.8784,1,1,0,8.10191,0.384397
-7.70984,0.967571,0.715093,1,3,0,7.98343,0.283278
-7.88905,0.961492,0.841016,2,3,0,8.05527,0.24247
-8.08124,0.979406,0.980576,2,3,0,8.08139,0.467258
-8.94295,0.636802,1.16958,1,1,0,9.18427,0.564996
-8.55595,1,0.891899,1,1,0,9.03704,0.527477
-7.77653,0.702573,1.09206,2,3,0,9.65316,0.264681
-8.09456,0.927955,0.908137,1,1,0,8.09518,0.213876
-7.90382,0.863931,1.01195,2,3,0,9.33834,0.240023
-8.41208,0.867275,1.03759,1,1,0,8.43341,0.182828
-9.26572,0.939385,1.06836,2,3,0,9.34902,0.13043
-8.09994,0.953138,1.20686,2,3,0,9.12203,0.213247
-8.55717,0.819198,1.38689,2,3,0,8.61613,0.527608
-8.82366,0.489314,1.34157,2,3,0,9.49766,0.554168
-8.00144,1,0.851083,2,7,0,8.63878,0.225581
-8.00144,0.838317,1.03815,1,3,0,9.03523,0.225581
-7.64144,0.986638,1.02976,1,3,0,7.92347,0.344399
-8.18392,0.739409,1.23345,1,1,0,8.19376,0.48234
-7.7013,0.995657,1.07881,1,3,0,8.08276,0.286264
-7.7013,0.643203,1.30594,1,1,0,8.21875,0.286264
-8.10929,0.894258,1.01184,1,3,0,8.23599,0.471536
-8.53198,0.82839,1.07711,1,1,0,8.71748,0.524895
-7.66326,1,1.05508,1,3,0,8.17283,0.364252
-7.69319,0.734061,1.28225,2,3,0,8.05831,0.289304
-7.68739,1,1.11559,1,1,0,7.71028,0.291627
-7.68739,0.917267,1.35457,1,1,0,7.7911,0.291627
-8.19696,0.673223,1.48214,1,1,0,8.21376,0.48415
-7.63855,1,1.19592,1,1,0,7.90947,0.329612
-7.86718,0.841812,1.45023,1,1,0,7.88465,0.428798
-8.00869,0.94173,1.44389,1,3,0,8.03922,0.224607
-7.74644,1,1.62711,1,1,0,7.95538,0.27227
-7.74644,0.731303,1.96969,1,1,0,7.99793,0.27227
-7.74644,0.587098,1.70996,1,1,0,7.80074,0.27227
-7.99429,0.927889,1.24345,2,3,0,8.01645,0.226553
-7.63912,1,1.37665,1,1,0,7.79065,0.327405
-7.63912,0.149974,1.66456,1,1,0,8.60616,0.327405
-7.70904,0.992901,0.709756,2,3,0,7.70918,0.385731
-7.99521,0.962325,0.8512,2,7,0,7.99529,0.226427
-8.76663,0.83305,0.982753,1,1,0,8.77202,0.157358
-8.42555,1,0.968743,2,3,0,8.81336,0.181721
-10.7083,0.563938,1.16997,1,1,0,10.7228,0.08151
-8.09992,0.943766,0.831624,1,3,0,10.7554,0.213249
-7.72606,1,0.937802,1,3,0,8.00442,0.278095
-8.1794,0.846762,1.13146,1,1,0,8.18741,0.20446
-8.02187,1,1.13374,1,1,0,8.24831,0.222867
-8.04171,0.999422,1.36643,2,3,0,8.06798,0.220315
-7.6679,1,1.6446,1,1,0,7.73732,0.367028
-7.6679,0.282577,1.97944,1,1,0,7.80933,0.367028
-7.72374,0.979743,1.00752,1,1,0,7.7296,0.391019
-7.73495,0.99817,1.18383,2,3,0,7.74926,0.275475
-7.84007,0.973861,1.42113,1,3,0,7.84492,0.422827
-7.84007,0.146497,1.65616,1,1,0,8.36255,0.422827
-7.82451,0.980014,0.720573,2,3,0,8.08978,0.419221
-8.19665,0.903894,0.846447,1,1,0,8.20327,0.484108
-7.66099,1,0.907952,1,3,0,8.05142,0.362803
-7.74924,0.962769,1.09101,1,1,0,7.75539,0.399238
-8.20208,0.263334,1.25373,2,3,0,10.7245,0.202107
-8.07198,1,0.630942,2,3,0,8.20199,0.216566
-7.71058,0.997175,0.757882,2,3,0,8.11016,0.283031
-7.64764,0.798461,0.906757,2,3,0,9.06233,0.314783
-8.20645,0.9186,0.858652,2,3,0,8.33382,0.485454
-7.71416,1,0.936168,1,1,0,8.04534,0.38763
-7.63832,0.997792,1.1223,2,3,0,7.69522,0.335687
-7.63832,0.554768,1.34112,1,1,0,7.97977,0.335687
-7.71989,0.978501,0.955605,1,3,0,7.72602,0.38968
-7.63834,0.997114,1.11619,2,3,0,7.70265,0.335873
-7.63834,0.70837,1.33155,1,1,0,7.92151,0.335873
-7.98892,0.896092,1.13573,2,3,0,8.00826,0.22729
-7.89093,1,1.20452,1,1,0,8.05207,0.242153
-9.43603,0.476828,1.44023,1,1,0,9.56199,0.122839
-7.65511,1,0.940982,2,3,0,9.09231,0.35868
-9.02566,0.523717,1.12489,1,1,0,9.02819,0.572182
-8.30675,1,0.777077,2,3,0,8.8946,0.498618
-7.64301,1,0.92868,1,3,0,8.21792,0.320032
-7.7436,0.960589,1.1092,1,1,0,7.7436,0.273046
-7.63826,1,1.26563,1,1,0,7.68839,0.331477
-7.63826,0.480633,1.50998,1,1,0,8.05397,0.331477
-8.06504,0.886795,0.995548,1,3,0,8.09019,0.464726
-7.67567,0.92846,1.04386,2,3,0,8.34348,0.296813
-7.79659,0.750342,1.14744,2,3,0,8.4014,0.260118
