# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 2
# model = logistic0_model
# start_datetime = 2021-12-27 17:13:26 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 75
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /Users/rob/.julia/dev/Stan/Examples/RedCardsStudy/tmp0/logistic0_data_2.R
# init = 2 (Default)
# random
#   seed = 67863499 (Default)
# output
#   file = /Users/rob/.julia/dev/Stan/Examples/RedCardsStudy/tmp0/logistic0_chain_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 59e2660
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2
-10253.5,0.984489,0.543449,2,7,0,10253.6,-5.51983,0.276693
-10253.6,0.977495,0.543449,3,7,0,10253.7,-5.52774,0.252846
-10253.7,0.941756,0.543449,2,7,0,10255.8,-5.55754,0.325302
-10253.9,0.979201,0.543449,3,7,0,10253.9,-5.56331,0.313726
-10253.8,0.994416,0.543449,2,7,0,10254.1,-5.51441,0.293628
-10254,0.929804,0.543449,2,7,0,10255.7,-5.50805,0.1998
-10253.7,1,0.543449,2,3,0,10254,-5.50875,0.245469
-10254.1,0.962519,0.543449,3,7,0,10255.4,-5.49551,0.21644
-10254.5,0.750033,0.543449,2,3,0,10255.7,-5.50037,0.300752
-10254,1,0.543449,2,3,0,10254.5,-5.54828,0.252836
-10254.8,0.833497,0.543449,1,1,0,10254.8,-5.55944,0.244031
-10255,0.985484,0.543449,2,3,0,10255.3,-5.56229,0.243838
-10258.8,0.833017,0.543449,2,3,0,10259.9,-5.43859,0.235643
-10256.5,1,0.543449,2,3,0,10258.6,-5.45056,0.180127
-10253.7,0.932524,0.543449,3,7,0,10257.3,-5.52036,0.300967
-10253.4,1,0.543449,1,3,0,10253.6,-5.52959,0.289276
-10255.5,0.919095,0.543449,3,7,0,10256.7,-5.46863,0.143774
-10255.3,1,0.543449,1,1,0,10255.5,-5.47233,0.151525
-10255.4,0.993934,0.543449,2,3,0,10255.5,-5.47885,0.130451
-10253.7,0.733232,0.543449,2,3,0,10257.6,-5.50851,0.236406
-10254,0.901748,0.543449,1,3,0,10254.4,-5.50684,0.286816
-10253.6,0.9547,0.543449,3,7,0,10254.5,-5.52421,0.248198
-10253.7,0.983616,0.543449,1,3,0,10253.9,-5.50884,0.247064
-10253.7,0.868795,0.543449,2,7,0,10255.4,-5.50884,0.247064
-10253.6,0.767388,0.543449,2,5,0,10255.3,-5.55173,0.316624
-10253.7,0.927963,0.543449,1,3,0,10254,-5.53294,0.336853
-10253.9,0.988377,0.543449,2,3,0,10254,-5.53597,0.354069
-10254.4,0.820942,0.543449,3,7,0,10256,-5.51489,0.18447
-10255.7,0.944922,0.543449,2,7,0,10257,-5.57913,0.462455
-10256.8,0.823175,0.543449,1,1,0,10256.9,-5.58047,0.497305
-10255.4,0.924256,0.543449,3,7,0,10257.8,-5.55527,0.212425
-10253.8,0.994852,0.543449,1,3,0,10255.3,-5.5256,0.231222
-10253.8,0.997779,0.543449,2,3,0,10253.9,-5.50931,0.229476
-10253.8,0.972239,0.543449,2,3,0,10253.9,-5.51969,0.220949
-10253.9,0.914377,0.543449,2,3,0,10254.6,-5.53616,0.234881
-10254.4,0.784313,0.543449,2,3,0,10256.3,-5.48724,0.232308
-10254,0.979828,0.543449,2,3,0,10254.6,-5.50015,0.219166
-10254.1,0.972038,0.543449,2,3,0,10254.2,-5.49354,0.23549
-10255,0.849611,0.543449,2,3,0,10255.8,-5.47363,0.207684
-10254.6,0.966004,0.543449,2,3,0,10255.3,-5.49237,0.168599
-10254.2,0.935981,0.543449,3,7,0,10255.2,-5.56953,0.309524
-10253.9,0.921786,0.543449,2,3,0,10254.9,-5.54032,0.359099
-10253.9,0.638563,0.543449,1,3,0,10256.3,-5.54032,0.359099
-10253.8,0.993033,0.543449,1,3,0,10254.2,-5.5612,0.358406
-10254.4,0.802801,0.543449,3,7,0,10255.5,-5.51996,0.346804
-10254.6,0.951326,0.543449,1,1,0,10254.8,-5.51523,0.343871
-10257.8,0.798328,0.543449,2,3,0,10258.1,-5.50621,0.412516
-10255.8,1,0.543449,1,1,0,10257.6,-5.52189,0.39782
-10253.9,0.938835,0.543449,3,7,0,10257.3,-5.5637,0.366988
-10253.8,1,0.543449,2,3,0,10253.9,-5.55879,0.363839
-10254,0.962902,0.543449,3,7,0,10254.2,-5.55591,0.38022
-10253.8,0.825163,0.543449,2,3,0,10255.4,-5.55768,0.301126
-10254.5,0.950193,0.543449,2,3,0,10254.5,-5.57021,0.290689
-10253.5,0.977333,0.543449,2,7,0,10254.8,-5.53397,0.277974
-10253.4,0.999579,0.543449,2,7,0,10253.5,-5.53662,0.297408
-10253.7,0.752121,0.543449,2,3,0,10255.4,-5.55568,0.345009
-10256.6,0.516101,0.543449,2,3,0,10257.4,-5.54331,0.45284
-10255.8,1,0.543449,1,1,0,10256.8,-5.54189,0.430381
-10255.2,0.995288,0.543449,3,7,0,10256.8,-5.49749,0.325516
-10254.2,1,0.543449,1,1,0,10255,-5.50734,0.302678
-10254.1,0.998538,0.543449,3,7,0,10254.5,-5.51238,0.313333
-10254.1,0.992618,0.543449,2,7,0,10254.6,-5.52534,0.342013
-10253.5,0.950673,0.543449,2,7,0,10254.5,-5.53824,0.277175
-10254.5,0.900397,0.543449,2,7,0,10254.7,-5.49068,0.262917
-10255.2,0.85457,0.543449,1,1,0,10255.3,-5.47928,0.261183
-10254.9,1,0.543449,3,7,0,10255.3,-5.5296,0.385678
-10254.8,0.697077,0.543449,2,3,0,10258.3,-5.53021,0.381205
-10253.5,0.937849,0.543449,2,3,0,10255.2,-5.53331,0.306364
-10253.5,0.83641,0.543449,2,3,0,10254.6,-5.53244,0.270961
-10253.5,0.985466,0.543449,2,3,0,10253.6,-5.53519,0.27129
-10254.1,0.91335,0.543449,2,5,0,10256.6,-5.57232,0.347713
-10254.2,0.987876,0.543449,2,7,0,10255,-5.49177,0.225565
-10253.6,0.929677,0.543449,2,5,0,10254.8,-5.54777,0.28645
-10253.9,0.99065,0.543449,2,7,0,10254.2,-5.50297,0.252903
-10253.5,1,0.543449,2,3,0,10253.9,-5.53441,0.264203
-10254.8,0.832126,0.543449,2,7,0,10255.2,-5.53737,0.196945
-10254.2,0.850987,0.543449,2,3,0,10256.6,-5.50412,0.296602
-10253.7,0.887979,0.543449,2,7,0,10255.5,-5.54851,0.279589
-10253.6,1,0.543449,2,3,0,10253.7,-5.54475,0.274499
-10255.2,0.880245,0.543449,2,7,0,10255.5,-5.54755,0.420402
-10255.5,0.995101,0.543449,3,7,0,10256,-5.59876,0.346519
-10253.9,0.913146,0.543449,2,3,0,10256.3,-5.56617,0.324506
-10254.5,0.935321,0.543449,2,3,0,10255.1,-5.56659,0.40793
-10253.6,0.955051,0.543449,3,7,0,10254.8,-5.52517,0.311848
-10253.9,0.970162,0.543449,2,7,0,10254.2,-5.5098,0.292651
-10253.9,0.999892,0.543449,2,3,0,10254,-5.53561,0.232891
-10253.9,0.941063,0.543449,2,3,0,10254.6,-5.52955,0.343202
-10253.9,0.42088,0.543449,1,3,0,10257.2,-5.52955,0.343202
-10254.8,0.67891,0.543449,2,3,0,10256.9,-5.55481,0.230842
-10255.9,0.92793,0.543449,2,7,0,10256.3,-5.47548,0.280998
-10256.1,0.998194,0.543449,2,3,0,10256.7,-5.46938,0.265247
-10257,0.84247,0.543449,2,7,0,10260.2,-5.62024,0.368258
-10253.7,0.860013,0.543449,2,7,0,10259.9,-5.52874,0.23658
-10253.6,0.991117,0.543449,3,7,0,10254.1,-5.5443,0.277828
-10253.7,0.976702,0.543449,3,7,0,10253.9,-5.549,0.285195
-10253.7,0.990981,0.543449,2,7,0,10254.2,-5.51203,0.238897
-10253.7,0.97369,0.543449,3,7,0,10253.8,-5.53826,0.33807
-10253.6,1,0.543449,2,3,0,10253.7,-5.54169,0.337652
-10253.6,0.909806,0.543449,3,7,0,10254.5,-5.52663,0.309634
-10254.1,0.992828,0.543449,2,7,0,10254.1,-5.51194,0.199572
-10254.6,0.996539,0.543449,2,3,0,10254.6,-5.48333,0.189198
-10253.6,0.896861,0.543449,2,3,0,10255.4,-5.52973,0.24951
-10253.6,0.975528,0.543449,2,3,0,10253.9,-5.51504,0.276054
-10253.6,0.717571,0.543449,2,3,0,10255.8,-5.53615,0.261882
-10254.2,0.880341,0.543449,1,3,0,10254.3,-5.55357,0.254001
-10253.8,0.954753,0.543449,2,7,0,10255.1,-5.56447,0.341592
-10254.7,0.779105,0.543449,2,7,0,10256.5,-5.53805,0.200742
-10253.9,0.995385,0.543449,1,3,0,10255.1,-5.50604,0.210573
-10253.8,0.99549,0.543449,2,3,0,10254,-5.50502,0.247163
-10254.1,0.968985,0.543449,1,3,0,10254.5,-5.50296,0.196091
-10254.2,0.91691,0.543449,3,7,0,10254.8,-5.57526,0.381802
-10254.1,0.991514,0.543449,2,3,0,10254.6,-5.56692,0.379863
-10253.8,0.877849,0.543449,2,7,0,10256.4,-5.55137,0.278963
-10254.2,0.993973,0.543449,3,7,0,10254.4,-5.55722,0.387601
-10254.4,0.99038,0.543449,2,3,0,10254.4,-5.55889,0.399979
-10254.5,0.999449,0.543449,2,3,0,10254.7,-5.5839,0.389774
-10257,0.64621,0.543449,2,3,0,10258.5,-5.51728,0.417846
-10253.8,1,0.543449,2,7,0,10256.5,-5.5291,0.336669
-10254.2,0.995656,0.543449,2,7,0,10254.6,-5.5776,0.368852
-10254.9,0.984171,0.543449,2,3,0,10255.2,-5.59179,0.404481
-10256.2,0.673794,0.543449,2,7,0,10259,-5.49658,0.353264
-10256.7,0.953012,0.543449,2,3,0,10257.3,-5.5868,0.253114
-10256.6,0.997162,0.543449,2,3,0,10256.9,-5.48346,0.329728
-10255,1,0.543449,1,1,0,10256.5,-5.50077,0.326911
-10253.4,1,0.543449,2,3,0,10255.1,-5.53493,0.296036
-10253.6,0.961246,0.543449,2,7,0,10253.7,-5.51672,0.285195
-10253.9,0.987698,0.543449,3,15,0,10254.5,-5.56649,0.340442
-10253.6,0.985862,0.543449,3,7,0,10254,-5.52994,0.3133
-10253.5,0.983685,0.543449,2,7,0,10253.7,-5.54577,0.304368
-10253.5,0.885164,0.543449,3,7,0,10258.2,-5.53617,0.273235
-10254.8,0.95481,0.543449,3,7,0,10255.6,-5.49364,0.157232
-10255.7,0.703867,0.543449,3,7,0,10257.7,-5.56939,0.236245
-10255.6,0.996836,0.543449,2,3,0,10256.6,-5.47841,0.280112
-10255.7,0.98049,0.543449,2,7,0,10258.8,-5.60224,0.349565
-10253.9,0.928513,0.543449,2,3,0,10256.4,-5.56523,0.331152
-10253.7,1,0.543449,3,7,0,10253.9,-5.54311,0.349439
-10257.4,0.451646,0.543449,2,3,0,10257.7,-5.51596,0.425274
-10254,1,0.543449,2,3,0,10256.8,-5.56048,0.291614
-10255.6,0.92744,0.543449,2,3,0,10255.8,-5.5537,0.440605
-10255.5,1,0.543449,2,3,0,10256,-5.60221,0.37103
-10253.7,0.992859,0.543449,2,7,0,10256.5,-5.51518,0.292385
-10253.5,0.999561,0.543449,2,5,0,10253.8,-5.54268,0.297525
-10253.4,0.994425,0.543449,3,15,0,10253.7,-5.52911,0.282604
-10254.1,0.889969,0.543449,2,7,0,10255.4,-5.5375,0.365986
-10253.6,1,0.543449,3,7,0,10254.2,-5.54959,0.326894
-10253.4,0.998333,0.543449,2,7,0,10253.6,-5.53401,0.293042
-10253.5,0.989454,0.543449,3,7,0,10253.7,-5.52324,0.264836
-10253.5,0.443869,0.543449,2,3,0,10256.8,-5.52324,0.264836
-10253.7,0.976143,0.543449,3,7,0,10253.8,-5.52448,0.236725
-10253.6,0.762577,0.543449,2,3,0,10255.5,-5.51593,0.2746
-10254,0.937899,0.543449,2,5,0,10254.2,-5.55202,0.263512
-10254.2,0.98167,0.543449,2,3,0,10254.4,-5.55293,0.252628
-10256.4,0.842234,0.543449,2,7,0,10256.6,-5.52588,0.42042
-10254.2,1,0.543449,1,3,0,10256.3,-5.56243,0.392414
-10254.3,0.988601,0.543449,2,3,0,10254.5,-5.57271,0.392534
-10254.4,0.947968,0.543449,2,3,0,10254.7,-5.57935,0.343525
-10255.4,0.928927,0.543449,2,3,0,10255.4,-5.54572,0.42421
-10254.5,1,0.543449,1,1,0,10255.2,-5.55002,0.399029
-10254.1,0.995622,0.543449,2,7,0,10254.9,-5.53319,0.221478
-10254.3,0.978084,0.543449,2,7,0,10255,-5.53635,0.371262
-10254,1,0.543449,1,1,0,10254.3,-5.5404,0.365459
-10253.7,1,0.543449,2,3,0,10254,-5.56087,0.32878
-10253.5,0.994271,0.543449,3,7,0,10253.8,-5.52519,0.299161
-10255.1,0.836081,0.543449,2,7,0,10255.5,-5.52138,0.161014
-10254.5,0.999502,0.543449,2,3,0,10255.2,-5.4839,0.207572
-10256.1,0.798468,0.543449,2,3,0,10256.2,-5.46495,0.246538
-10255.5,1,0.543449,2,3,0,10256.3,-5.51829,0.144774
-10253.6,0.99583,0.543449,2,7,0,10256.1,-5.53286,0.326811
-10254.1,0.970886,0.543449,2,3,0,10254.2,-5.57018,0.317521
-10253.5,0.98842,0.543449,2,3,0,10254.2,-5.54391,0.305914
-10253.4,0.933322,0.543449,2,3,0,10253.9,-5.53057,0.287445
-10253.5,0.995799,0.543449,2,3,0,10253.5,-5.52598,0.283023
-10253.9,0.96583,0.543449,2,7,0,10254.3,-5.55675,0.366295
-10255.9,0.561612,0.543449,1,3,0,10256.8,-5.5905,0.291207
-10258.3,0.589874,0.543449,1,1,0,10258.6,-5.61257,0.287404
-10255.6,1,0.543449,1,1,0,10257.8,-5.59175,0.308623
-10254.6,1,0.543449,2,3,0,10255.5,-5.5435,0.394773
-10255.5,0.905217,0.543449,1,3,0,10258.5,-5.59527,0.450155
-10255.8,0.902295,0.543449,2,3,0,10257.3,-5.606,0.443693
-10254.9,0.987885,0.543449,2,3,0,10256.3,-5.59361,0.387371
-10256.2,0.670797,0.543449,1,3,0,10257.5,-5.59595,0.299861
-10254.5,1,0.543449,2,3,0,10255.8,-5.54104,0.388495
-10253.5,0.984871,0.543449,2,5,0,10255,-5.52528,0.270905
-10253.7,0.946817,0.543449,3,7,0,10254.4,-5.55006,0.288642
-10253.8,0.996561,0.543449,2,3,0,10253.9,-5.54332,0.354345
-10254.1,0.731496,0.543449,2,3,0,10256.2,-5.57361,0.348353
-10254.3,0.938878,0.543449,2,5,0,10255.5,-5.48975,0.217806
-10254.5,0.947449,0.543449,1,1,0,10254.5,-5.48464,0.224283
-10253.7,0.970716,0.543449,2,7,0,10256.3,-5.55709,0.349366
-10254.1,0.880567,0.543449,2,7,0,10254.7,-5.52067,0.334069
-10255.2,0.988334,0.543449,3,7,0,10255.8,-5.59759,0.421706
-10255.3,0.908589,0.543449,3,7,0,10256.3,-5.46768,0.190173
-10256.1,0.833268,0.543449,1,1,0,10256.1,-5.45849,0.203507
-10253.6,0.994122,0.543449,2,7,0,10256.1,-5.52247,0.241744
-10253.6,0.74741,0.543449,2,7,0,10258.1,-5.52247,0.241744
-10255.8,0.534606,0.543449,2,3,0,10257,-5.57217,0.240463
-10254.3,0.99178,0.543449,2,7,0,10256,-5.49435,0.261711
-10254.3,0.987815,0.543449,2,3,0,10254.5,-5.53351,0.209506
-10254.1,0.971912,0.543449,3,7,0,10254.8,-5.55935,0.278855
-10253.6,0.985834,0.543449,2,7,0,10255.6,-5.5196,0.247897
-10253.8,0.982304,0.543449,2,3,0,10253.9,-5.50276,0.241605
-10253.8,0.939002,0.543449,2,7,0,10255.9,-5.52468,0.323522
-10254.6,0.917271,0.543449,2,5,0,10254.9,-5.50432,0.317561
-10254.6,1,0.543449,2,3,0,10254.7,-5.56564,0.269647
-10254.1,0.97446,0.543449,1,3,0,10256.2,-5.57335,0.364637
-10253.8,0.950055,0.543449,2,7,0,10256,-5.51397,0.221352
-10254.9,0.9618,0.543449,2,7,0,10254.9,-5.47557,0.185131
-10255.8,0.688037,0.543449,1,3,0,10257.6,-5.47753,0.282759
-10254.8,1,0.543449,2,3,0,10255.8,-5.51205,0.164563
-10254,0.965736,0.543449,2,3,0,10255.1,-5.50876,0.299398
-10256.1,0.837226,0.543449,2,3,0,10256.2,-5.48425,0.317894
-10256.3,0.953714,0.543449,2,3,0,10257.5,-5.59375,0.288011
-10256.8,0.853021,0.543449,1,1,0,10257.5,-5.59266,0.265747
-10255.7,1,0.543449,2,3,0,10257.3,-5.49412,0.330698
-10256.9,0.90868,0.543449,2,3,0,10257.4,-5.58505,0.242836
-10254.1,0.988322,0.543449,1,3,0,10257.2,-5.57341,0.343357
-10254.1,0.864632,0.543449,2,7,0,10255.9,-5.54193,0.235948
-10253.7,0.929313,0.543449,2,7,0,10254.7,-5.50942,0.264701
-10254,0.977739,0.543449,2,3,0,10254,-5.50195,0.270602
-10255.5,0.945776,0.543449,2,3,0,10255.7,-5.4908,0.121645
-10254,0.963177,0.543449,2,3,0,10255.9,-5.50009,0.265248
-10253.7,0.949634,0.543449,2,3,0,10254.2,-5.51826,0.229882
-10253.9,0.955185,0.543449,1,1,0,10253.9,-5.52189,0.21534
-10254.1,0.989685,0.543449,2,7,0,10254.6,-5.49788,0.200024
-10253.5,0.997908,0.543449,3,15,0,10254.3,-5.54279,0.314358
-10253.9,0.968853,0.543449,2,3,0,10254,-5.56671,0.339516
-10253.5,0.700271,0.543449,2,3,0,10256.3,-5.53471,0.305134
-10253.6,0.988173,0.543449,3,7,0,10253.7,-5.55556,0.332999
-10253.9,0.92492,0.543449,2,3,0,10254,-5.5413,0.355876
-10254.4,0.98718,0.543449,2,3,0,10254.6,-5.58054,0.385835
-10253.6,0.905588,0.543449,3,7,0,10255,-5.55086,0.342923
-10254.8,0.962524,0.543449,2,7,0,10255,-5.5843,0.419301
-10256.4,0.630202,0.543449,2,3,0,10257,-5.61186,0.357733
-10255.3,0.949237,0.543449,2,3,0,10257.5,-5.49781,0.32726
-10254.2,0.991298,0.543449,2,7,0,10256,-5.50146,0.191108
-10253.9,0.836512,0.543449,2,3,0,10255.5,-5.50319,0.224738
-10254.8,0.906953,0.543449,2,7,0,10255.9,-5.58619,0.411718
-10253.5,0.989037,0.543449,3,7,0,10255.3,-5.53473,0.267045
-10253.4,0.999585,0.543449,2,7,0,10253.5,-5.53437,0.294856
-10253.5,0.981288,0.543449,2,7,0,10253.6,-5.54706,0.29667
-10253.6,0.951816,0.543449,2,7,0,10255.3,-5.5114,0.255366
-10253.9,0.880957,0.543449,2,5,0,10254.5,-5.51827,0.316192
-10255,0.752222,0.543449,1,1,0,10255,-5.50362,0.331759
-10257.5,0.694401,0.543449,2,3,0,10257.6,-5.55511,0.15616
-10253.5,1,0.543449,2,3,0,10257.4,-5.52074,0.257239
-10253.5,0.981025,0.543449,2,7,0,10253.9,-5.52635,0.296558
-10254,0.905311,0.543449,2,7,0,10254.5,-5.57084,0.359432
-10255.5,0.788005,0.543449,2,3,0,10256,-5.52916,0.402535
-10255.2,1,0.543449,1,1,0,10255.7,-5.53134,0.396498
-10253.5,0.973373,0.543449,3,7,0,10257.3,-5.52158,0.275193
-10253.7,0.996386,0.543449,2,7,0,10253.7,-5.51303,0.235838
-10253.7,0.993891,0.543449,2,3,0,10253.8,-5.51695,0.233027
-10253.8,0.984978,0.543449,1,1,0,10253.8,-5.51811,0.224434
-10254.5,0.874596,0.543449,2,7,0,10255.4,-5.52827,0.369833
-10254.9,0.96031,0.543449,3,7,0,10255.4,-5.58709,0.329748
-10255.1,0.885696,0.543449,2,3,0,10256.6,-5.59646,0.389583
-10254.8,0.987654,0.543449,2,3,0,10255.7,-5.56692,0.424526
-10253.8,0.998688,0.543449,2,7,0,10254.9,-5.54176,0.255542
-10253.7,1,0.543449,1,1,0,10253.8,-5.54032,0.260729
-10254.4,0.944972,0.543449,2,3,0,10254.5,-5.52093,0.349366
-10254.4,0.833736,0.543449,2,3,0,10256.3,-5.54334,0.221715
-10255.1,0.99662,0.543449,2,7,0,10255.4,-5.55075,0.420843
-10253.8,0.879248,0.543449,2,7,0,10256.7,-5.52363,0.32034
-10253.6,0.997574,0.543449,3,7,0,10254,-5.51162,0.250866
-10255.8,0.853291,0.543449,2,7,0,10256.9,-5.60493,0.452097
-10255.4,0.94693,0.543449,2,3,0,10256.3,-5.57839,0.450294
-10255.7,0.957781,0.543449,3,7,0,10256.4,-5.59362,0.459351
-10255.7,0.88685,0.543449,2,3,0,10256.3,-5.60811,0.411913
-10255.2,1,0.543449,2,3,0,10255.9,-5.58293,0.441133
-10255.4,0.978013,0.543449,1,1,0,10255.4,-5.58521,0.451953
-10256,0.960608,0.543449,2,3,0,10256.3,-5.61291,0.417346
-10255.8,1,0.543449,2,3,0,10256.1,-5.60846,0.434042
-10256.4,0.745711,0.543449,3,7,0,10259.1,-5.53494,0.435503
-10254.2,0.910468,0.543449,2,3,0,10256.9,-5.57697,0.372051
-10253.7,0.922125,0.543449,3,7,0,10254.9,-5.51459,0.293126
-10253.8,0.991434,0.543449,3,7,0,10254.1,-5.52881,0.330694
-10254.5,0.913541,0.543449,2,7,0,10255.1,-5.50769,0.17334
-10255.4,0.922947,0.543449,1,3,0,10256.4,-5.46882,0.156404
-10253.5,0.969302,0.543449,2,7,0,10257,-5.53997,0.313013
-10253.8,0.917564,0.543449,3,15,0,10254.7,-5.53563,0.242822
-10253.8,0.999101,0.543449,2,3,0,10253.9,-5.52748,0.32812
-10255.7,0.943704,0.543449,3,7,0,10256.4,-5.46132,0.16664
-10256.3,0.995656,0.543449,2,3,0,10256.4,-5.45331,0.139807
-10258.3,0.810517,0.543449,2,3,0,10258.9,-5.49987,0.0538116
-10256.4,0.996447,0.543449,2,3,0,10258.8,-5.4604,0.102018
-10256.5,0.773611,0.543449,2,3,0,10257.9,-5.45137,0.182679
-10254.8,1,0.543449,2,3,0,10256.4,-5.535,0.192691
-10254.6,0.995808,0.543449,2,7,0,10255.2,-5.52351,0.361243
-10253.5,0.990275,0.543449,2,7,0,10254.9,-5.52137,0.256492
-10255.5,0.762545,0.543449,2,7,0,10256.8,-5.52295,0.151783
-10254,1,0.543449,2,3,0,10255.6,-5.51632,0.315418
-10257.3,0.754806,0.543449,2,7,0,10258.4,-5.50945,0.0855238
-10256,1,0.543449,1,1,0,10257.1,-5.50096,0.112951
-10255.5,1,0.543449,1,1,0,10256,-5.4968,0.126973
-10254.9,1,0.543449,1,1,0,10255.4,-5.49336,0.148472
-10254.6,0.955081,0.543449,2,3,0,10255.2,-5.48283,0.193647
-10255.3,0.972385,0.543449,2,3,0,10255.4,-5.49246,0.132461
-10254,0.925239,0.543449,3,7,0,10255.9,-5.49975,0.253805
-10253.9,0.990999,0.543449,3,7,0,10254.2,-5.5636,0.359949
-10253.7,0.937229,0.543449,2,5,0,10254.6,-5.51021,0.238236
-10254.6,0.937063,0.543449,2,3,0,10254.9,-5.48796,0.168612
-10254.6,0.996081,0.543449,2,3,0,10254.9,-5.48494,0.177393
-10254.1,1,0.543449,2,3,0,10254.6,-5.50018,0.196751
-10253.6,0.898064,0.543449,2,7,0,10255,-5.5472,0.335007
-10254.7,0.954518,0.543449,3,7,0,10254.8,-5.58605,0.402536
-10254.5,0.994273,0.543449,2,3,0,10254.8,-5.57445,0.409751
-10254.7,0.911076,0.543449,2,3,0,10255.7,-5.58804,0.393484
-10254.8,0.986374,0.543449,2,3,0,10255.1,-5.57088,0.426754
-10253.8,0.998291,0.543449,2,3,0,10254.8,-5.56073,0.359557
-10253.8,0.9598,0.543449,2,5,0,10255.5,-5.5074,0.218934
-10254.5,0.922466,0.543449,2,3,0,10254.6,-5.51122,0.177286
-10254.7,0.959583,0.543449,1,1,0,10254.7,-5.51291,0.169605
-10254.2,0.915382,0.543449,3,7,0,10255.4,-5.4985,0.269679
-10254.1,0.869101,0.543449,3,7,0,10255.5,-5.49748,0.260053
