# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 2
# model = logistic0_model
# start_datetime = 2021-12-27 17:13:26 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 75
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /Users/rob/.julia/dev/Stan/Examples/RedCardsStudy/tmp0/logistic0_data_1.R
# init = 2 (Default)
# random
#   seed = 67863494 (Default)
# output
#   file = /Users/rob/.julia/dev/Stan/Examples/RedCardsStudy/tmp0/logistic0_chain_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 59e2660
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2
# Adaptation terminated
# Step size = 0.574785
# Diagonal elements of inverse mass matrix:
# 0.00126603, 0.00701337
-10255.5,0.916475,0.574785,2,3,0,10255.6,-5.58839,0.299313
-10257.3,0.683824,0.574785,1,1,0,10257.6,-5.60727,0.301372
-10253.8,0.979383,0.574785,2,7,0,10257.3,-5.51572,0.303747
-10254.3,0.875756,0.574785,1,1,0,10254.3,-5.50942,0.316708
-10253.6,0.888318,0.574785,2,3,0,10255.2,-5.52157,0.295973
-10253.5,0.997015,0.574785,2,7,0,10253.6,-5.54112,0.302699
-10253.5,0.930816,0.574785,2,5,0,10253.9,-5.52292,0.258328
-10253.8,0.954772,0.574785,2,3,0,10253.9,-5.52498,0.226645
-10253.9,0.998038,0.574785,2,3,0,10254,-5.50151,0.254937
-10254,1,0.574785,2,3,0,10254.1,-5.51538,0.205463
-10253.5,0.627117,0.574785,2,3,0,10257.2,-5.52326,0.260256
-10255.4,0.715266,0.574785,2,3,0,10256,-5.48931,0.305223
-10254.9,1,0.574785,2,3,0,10255.4,-5.53922,0.194783
-10257.2,0.674063,0.574785,1,3,0,10257.7,-5.5684,0.190593
-10253.8,1,0.574785,2,3,0,10257.2,-5.55745,0.297765
-10254,0.9451,0.574785,1,1,0,10254.1,-5.56314,0.295975
-10254.7,0.989367,0.574785,3,7,0,10254.8,-5.55804,0.41585
-10255.9,0.744386,0.574785,1,1,0,10256,-5.55399,0.449937
-10256,0.99457,0.574785,2,3,0,10256.8,-5.61326,0.411327
-10255.9,1,0.574785,2,3,0,10256.6,-5.58743,0.472917
-10254,0.978668,0.574785,2,3,0,10256.1,-5.56469,0.373163
-10253.5,0.984851,0.574785,3,7,0,10254.8,-5.54203,0.321184
-10253.5,0.995469,0.574785,2,3,0,10253.5,-5.53755,0.285218
-10253.9,0.987545,0.574785,3,7,0,10254,-5.56258,0.3723
-10255.1,0.899227,0.574785,2,3,0,10255.5,-5.59563,0.408891
-10255.4,0.935338,0.574785,2,3,0,10255.6,-5.58481,0.449725
-10254.5,1,0.574785,2,3,0,10255.7,-5.5662,0.409851
-10256.2,0.473622,0.574785,3,7,0,10258.9,-5.54922,0.451818
-10253.5,1,0.574785,3,7,0,10255.8,-5.54093,0.297217
-10253.5,0.978909,0.574785,2,7,0,10253.7,-5.51825,0.25798
-10253.6,0.992586,0.574785,3,7,0,10253.6,-5.52413,0.247764
-10253.5,0.99399,0.574785,2,5,0,10253.9,-5.53674,0.274412
-10254.9,0.837521,0.574785,2,7,0,10255.2,-5.48488,0.266483
-10254.9,0.953235,0.574785,2,7,0,10256.2,-5.5878,0.337891
-10254.7,1,0.574785,2,3,0,10255.2,-5.58872,0.385352
-10254.2,0.961107,0.574785,2,3,0,10255,-5.57629,0.360683
-10254,0.933268,0.574785,1,3,0,10254.8,-5.54885,0.37573
-10256.3,0.778244,0.574785,3,7,0,10257,-5.6048,0.330695
-10255.6,1,0.574785,1,1,0,10256.4,-5.60044,0.349814
-10253.5,0.984441,0.574785,2,7,0,10256,-5.53392,0.302688
-10253.8,0.932335,0.574785,2,7,0,10254.5,-5.56244,0.321189
-10253.8,0.918844,0.574785,2,3,0,10254.5,-5.51521,0.296104
-10254.8,0.866548,0.574785,2,5,0,10255.5,-5.52248,0.367642
-10254.9,1,0.574785,3,7,0,10255,-5.57916,0.295163
-10256.7,0.710991,0.574785,2,3,0,10260.1,-5.61983,0.389532
-10258.7,0.91114,0.574785,1,3,0,10261.4,-5.64242,0.518029
-10256.8,0.99952,0.574785,2,3,0,10259,-5.62266,0.45951
-10253.9,0.739498,0.574785,2,7,0,10258.7,-5.51852,0.315307
-10253.6,0.959068,0.574785,2,7,0,10254.3,-5.52683,0.250446
-10254.3,0.977544,0.574785,2,7,0,10254.5,-5.48776,0.208917
-10254.4,1,0.574785,2,3,0,10254.5,-5.48623,0.199724
-10255.3,0.883712,0.574785,2,3,0,10255.8,-5.46839,0.183284
-10253.8,1,0.574785,2,3,0,10255.3,-5.52358,0.223221
-10254,0.995493,0.574785,2,7,0,10254.3,-5.55088,0.375349
-10254,0.999946,0.574785,2,3,0,10254.2,-5.56778,0.325371
-10253.9,0.717537,0.574785,2,7,0,10256.3,-5.50149,0.226278
-10253.8,0.935299,0.574785,2,3,0,10254.4,-5.50859,0.279895
-10254.7,0.965279,0.574785,2,3,0,10254.8,-5.50565,0.160722
-10254.5,0.964438,0.574785,2,7,0,10255.5,-5.50763,0.320205
-10254.5,0.990678,0.574785,3,7,0,10255.9,-5.49967,0.299245
-10256.2,0.767075,0.574785,2,3,0,10256.2,-5.54569,0.169388
-10257.9,0.872587,0.574785,2,3,0,10258.6,-5.56804,0.173936
-10254.2,1,0.574785,2,3,0,10257.2,-5.52866,0.357669
-10254.9,0.905682,0.574785,2,7,0,10256.8,-5.49395,0.301687
-10253.8,0.99513,0.574785,2,7,0,10255.8,-5.5276,0.33242
-10254.9,0.906245,0.574785,2,7,0,10255,-5.58118,0.304282
-10254.9,1,0.574785,2,7,0,10255.5,-5.48534,0.268981
-10259.4,0.771405,0.574785,2,3,0,10259.6,-5.50135,0.0338721
-10253.5,1,0.574785,3,7,0,10258.8,-5.52393,0.279524
-10255.2,0.585416,0.574785,2,3,0,10256,-5.56319,0.236726
-10256,0.850827,0.574785,2,3,0,10256.9,-5.52992,0.418969
-10253.7,1,0.574785,2,7,0,10256.3,-5.53112,0.239223
-10253.6,1,0.574785,3,7,0,10253.8,-5.54823,0.288904
-10255.5,0.811649,0.574785,3,7,0,10257.2,-5.46556,0.162823
-10254.1,0.857089,0.574785,2,7,0,10257.1,-5.50572,0.293791
-10254.8,0.929459,0.574785,2,5,0,10255.1,-5.56956,0.273127
-10253.6,1,0.574785,2,3,0,10254.7,-5.55589,0.329984
-10254.7,0.715452,0.574785,1,3,0,10255.4,-5.52026,0.360013
-10255.5,0.987607,0.574785,2,7,0,10256.6,-5.60426,0.393338
-10255,1,0.574785,1,1,0,10255.5,-5.59532,0.391795
-10254.6,0.993928,0.574785,2,3,0,10255.2,-5.56345,0.415289
-10254.8,0.953663,0.574785,2,3,0,10255.3,-5.58932,0.397674
-10254.9,0.972526,0.574785,2,3,0,10255.7,-5.58052,0.426086
-10256.7,0.555038,0.574785,2,3,0,10257.4,-5.61413,0.356415
-10253.8,1,0.574785,2,3,0,10256.4,-5.55249,0.36468
-10253.5,0.985797,0.574785,2,7,0,10254.3,-5.54481,0.305161
-10253.7,0.965186,0.574785,2,5,0,10253.7,-5.52529,0.31374
-10255.2,0.813114,0.574785,2,3,0,10255.2,-5.50359,0.33896
-10254.6,0.798244,0.574785,1,3,0,10257.7,-5.5424,0.212277
-10254.8,0.974666,0.574785,2,3,0,10255,-5.51374,0.348611
-10253.5,0.962868,0.574785,2,3,0,10254.9,-5.53267,0.271686
-10253.8,0.803042,0.574785,2,7,0,10254.9,-5.56264,0.350742
-10253.8,0.523395,0.574785,1,3,0,10256.5,-5.56264,0.350742
-10254,0.973491,0.574785,2,3,0,10254.3,-5.56662,0.37007
-10253.6,0.988451,0.574785,2,7,0,10254.2,-5.54865,0.297582
-10256.8,0.753116,0.574785,2,7,0,10258.6,-5.4486,0.1905
-10256.4,1,0.574785,2,3,0,10257,-5.45171,0.159176
-10256.4,0.804547,0.574785,1,1,0,10257.3,-5.45171,0.159176
-10256.6,0.693851,0.574785,1,3,0,10259.5,-5.4653,0.270129
-10255.8,0.987231,0.574785,2,7,0,10257.1,-5.55678,0.20216
-10255.9,0.982241,0.574785,2,7,0,10257.1,-5.54171,0.433226
-10256.5,0.544837,0.574785,2,3,0,10261.4,-5.58728,0.489625
-10255.5,1,0.574785,2,3,0,10256.3,-5.59232,0.452027
-10253.6,0.998734,0.574785,3,7,0,10255.5,-5.55653,0.326682
-10253.7,0.998,0.574785,2,3,0,10253.7,-5.55579,0.343726
-10253.9,0.986396,0.574785,2,3,0,10254,-5.56369,0.361176
-10254.4,0.819093,0.574785,1,3,0,10254.9,-5.53724,0.379521
-10253.8,1,0.574785,2,3,0,10254.3,-5.55406,0.356779
-10253.9,0.977717,0.574785,2,3,0,10254,-5.56722,0.350019
-10255.8,0.899095,0.574785,3,7,0,10256.9,-5.60934,0.414936
-10253.9,0.965803,0.574785,2,3,0,10256.1,-5.55306,0.371768
-10253.7,0.998666,0.574785,2,7,0,10254.1,-5.52632,0.240426
-10253.9,0.89847,0.574785,3,7,0,10256.8,-5.53044,0.344929
-10254.3,0.984229,0.574785,2,7,0,10255.1,-5.51001,0.185765
-10254.2,0.908055,0.574785,3,7,0,10255.2,-5.56484,0.394525
-10254.1,0.976529,0.574785,2,3,0,10254.4,-5.5747,0.365384
-10253.8,0.959379,0.574785,2,7,0,10254.9,-5.51934,0.31005
-10255.5,0.711221,0.574785,1,3,0,10255.5,-5.50746,0.357919
-10256.3,0.780572,0.574785,1,1,0,10256.8,-5.49897,0.362182
-10256.9,0.979198,0.574785,2,3,0,10257.7,-5.5973,0.279017
-10253.6,0.905664,0.574785,2,3,0,10257.9,-5.537,0.326943
-10253.5,1,0.574785,2,7,0,10253.6,-5.54093,0.29112
-10253.8,0.926987,0.574785,1,3,0,10253.9,-5.54435,0.259117
-10254.8,0.938146,0.574785,2,7,0,10255.9,-5.48699,0.161467
-10254.7,0.966501,0.574785,2,3,0,10255.2,-5.47879,0.205894
-10256.8,0.737386,0.574785,2,3,0,10257.1,-5.46351,0.268746
-10254.7,1,0.574785,2,7,0,10258,-5.57633,0.300056
-10254.4,0.987036,0.574785,1,3,0,10255.6,-5.58321,0.372327
-10253.8,0.90329,0.574785,2,7,0,10256.7,-5.5337,0.338926
-10254.1,0.930137,0.574785,2,3,0,10254.4,-5.56808,0.31013
-10255.1,0.936173,0.574785,2,3,0,10256.5,-5.59638,0.37562
-10255.6,0.935141,0.574785,2,3,0,10256.4,-5.59449,0.457764
-10253.7,0.940924,0.574785,3,7,0,10256.2,-5.54876,0.284025
-10254.4,0.949212,0.574785,2,3,0,10254.8,-5.57037,0.405041
-10254.5,0.513114,0.574785,2,5,0,10258.5,-5.52009,0.183991
-10255.3,0.883981,0.574785,2,7,0,10257.2,-5.46896,0.173918
-10254.8,1,0.574785,2,3,0,10255.2,-5.48112,0.166439
-10253.5,0.982932,0.574785,3,7,0,10255.8,-5.53084,0.308658
-10258,0.339563,0.574785,2,3,0,10258.8,-5.47992,0.355362
-10259.1,0.7281,0.574785,1,1,0,10260.3,-5.47098,0.354972
-10255.3,1,0.574785,2,7,0,10259.1,-5.58431,0.29461
