# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 2
# model = logistic1_model
# start_datetime = 2021-12-27 17:14:11 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 75
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /Users/rob/.julia/dev/Stan/Examples/RedCardsStudy/tmp1/logistic1_data_3.R
# init = 2 (Default)
# random
#   seed = 67908713 (Default)
# output
#   file = /Users/rob/.julia/dev/Stan/Examples/RedCardsStudy/tmp1/logistic1_chain_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 59e2660
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2
-10255.4,0.938226,0.600773,2,3,0,10256,-5.49503,0.323834
-10255.2,0.98053,0.600773,3,7,0,10256.2,-5.51862,0.15445
-10253.5,1,0.600773,2,3,0,10255.2,-5.52018,0.278595
-10253.7,0.888036,0.600773,3,7,0,10255.4,-5.51369,0.277241
-10254.4,0.94711,0.600773,2,7,0,10255.3,-5.48772,0.22778
-10254,1,0.600773,3,7,0,10254.4,-5.50847,0.203934
-10253.6,0.642084,0.600773,2,3,0,10257.1,-5.53555,0.330795
-10254.2,0.936731,0.600773,2,7,0,10254.6,-5.52855,0.206637
-10253.9,0.994127,0.600773,2,3,0,10254.4,-5.50195,0.230623
-10255.4,0.896641,0.600773,2,5,0,10256.5,-5.60126,0.425022
-10255.9,0.910132,0.600773,2,3,0,10256.2,-5.60909,0.384881
-10258.2,0.535872,0.600773,3,7,0,10261.3,-5.54471,0.121024
-10255.2,0.984267,0.600773,2,7,0,10257.9,-5.51311,0.362392
-10253.6,0.974895,0.600773,2,7,0,10256.2,-5.51787,0.246579
-10253.5,0.998239,0.600773,2,3,0,10253.6,-5.51977,0.262376
-10254,0.951261,0.600773,2,3,0,10254.2,-5.50236,0.20466
-10253.6,0.979367,0.600773,2,7,0,10254.8,-5.53521,0.327583
-10253.6,0.99957,0.600773,2,7,0,10253.6,-5.53497,0.262033
-10253.8,0.997215,0.600773,3,7,0,10253.9,-5.56362,0.336548
-10253.9,0.989827,0.600773,2,3,0,10253.9,-5.56681,0.32866
-10254.7,0.885712,0.600773,2,7,0,10255.9,-5.49143,0.281833
-10254.2,1,0.600773,1,1,0,10254.7,-5.49999,0.278864
-10254.3,0.990233,0.600773,2,3,0,10254.4,-5.53172,0.209862
-10254.7,0.757158,0.600773,3,7,0,10257.5,-5.55053,0.228014
-10254,0.995448,0.600773,2,5,0,10255.2,-5.56021,0.287272
-10254,0.985915,0.600773,1,3,0,10254.7,-5.57008,0.343341
-10257.5,0.803541,0.600773,2,3,0,10258,-5.61495,0.518105
-10256.9,0.842578,0.600773,2,3,0,10258.4,-5.62615,0.4351
-10254.5,0.968224,0.600773,2,3,0,10257.1,-5.58398,0.388097
-10253.9,0.964546,0.600773,1,3,0,10255.1,-5.55527,0.371
-10254.2,0.997818,0.600773,2,3,0,10254.4,-5.57014,0.387805
-10253.8,0.945279,0.600773,2,3,0,10254.5,-5.54733,0.360893
-10256.8,0.69786,0.600773,2,3,0,10257,-5.59616,0.279744
-10253.7,1,0.600773,2,3,0,10256.4,-5.54745,0.350398
-10254.6,0.902507,0.600773,2,3,0,10254.7,-5.57672,0.306351
-10255.3,0.984256,0.600773,2,3,0,10255.5,-5.5623,0.441118
-10256.5,0.913622,0.600773,2,7,0,10259.1,-5.61777,0.460982
-10256,1,0.600773,2,3,0,10256.5,-5.6079,0.453205
-10256.1,0.94923,0.600773,3,7,0,10256.6,-5.58829,0.479155
-10257,0.84614,0.600773,2,3,0,10258.8,-5.6255,0.416873
-10253.9,0.99538,0.600773,2,7,0,10257.8,-5.52963,0.340541
-10254.3,0.785851,0.600773,2,7,0,10256.6,-5.53338,0.211527
-10254.5,0.949228,0.600773,1,1,0,10254.6,-5.53756,0.210646
-10256.4,0.941589,0.600773,2,7,0,10257.2,-5.58529,0.487169
-10256.4,0.965731,0.600773,2,3,0,10257.9,-5.61591,0.391353
-10253.7,0.993893,0.600773,2,3,0,10256.5,-5.55903,0.346445
-10253.9,0.916032,0.600773,2,7,0,10254.9,-5.50646,0.281069
-10253.8,1,0.600773,1,1,0,10253.9,-5.50978,0.274773
-10253.7,0.924591,0.600773,3,7,0,10254.7,-5.52209,0.237008
-10253.4,0.993592,0.600773,2,7,0,10254.1,-5.53474,0.28327
-10253.9,0.946961,0.600773,2,7,0,10254.1,-5.54453,0.364209
-10254.2,0.914841,0.600773,1,1,0,10254.3,-5.54022,0.37611
-10254.1,0.975884,0.600773,2,3,0,10254.6,-5.56514,0.300361
-10253.5,0.625282,0.600773,2,3,0,10257.6,-5.53069,0.30245
-10253.8,0.95102,0.600773,2,3,0,10253.9,-5.52835,0.333855
-10254.7,0.974522,0.600773,2,7,0,10255.1,-5.58866,0.358387
-10253.6,0.959044,0.600773,2,7,0,10255.1,-5.55034,0.310221
-10255.5,0.865568,0.600773,2,3,0,10255.9,-5.57125,0.453244
-10255,1,0.600773,2,3,0,10255.5,-5.58375,0.430569
-10253.6,0.967213,0.600773,2,7,0,10255.9,-5.53113,0.315349
-10255.8,0.609925,0.600773,1,3,0,10255.9,-5.51443,0.382442
-10256.4,0.998161,0.600773,3,7,0,10256.4,-5.6001,0.306167
-10255.8,1,0.600773,2,7,0,10256.5,-5.50241,0.355989
-10254,0.994512,0.600773,2,7,0,10255.8,-5.56676,0.316268
-10254.2,0.983409,0.600773,2,7,0,10255.5,-5.49362,0.24725
-10253.9,1,0.600773,1,1,0,10254.1,-5.5009,0.240184
-10254.5,0.949697,0.600773,3,7,0,10254.7,-5.58119,0.333992
-10256.3,0.971915,0.600773,2,3,0,10256.5,-5.5896,0.484084
-10256.3,0.928669,0.600773,2,3,0,10257.9,-5.61548,0.400077
-10255.5,0.927604,0.600773,2,3,0,10257.2,-5.6031,0.421229
-10255.5,0.887592,0.600773,2,3,0,10256.6,-5.55793,0.441494
-10254.3,1,0.600773,2,3,0,10255.4,-5.58019,0.359262
-10255.6,0.63394,0.600773,3,7,0,10258.3,-5.60114,0.447514
-10257.9,0.826625,0.600773,2,3,0,10258.4,-5.60814,0.533272
-10254.4,0.96005,0.600773,3,7,0,10258.4,-5.57943,0.335188
-10253.6,0.990781,0.600773,2,7,0,10254.8,-5.54928,0.331374
-10254.2,0.969738,0.600773,2,3,0,10254.2,-5.57609,0.372708
-10254.4,0.781472,0.600773,2,7,0,10257.8,-5.5194,0.344921
-10253.5,1,0.600773,2,3,0,10254.3,-5.52433,0.296392
-10253.5,0.755463,0.600773,1,3,0,10254.6,-5.52433,0.296392
-10253.7,0.991357,0.600773,2,3,0,10253.8,-5.52281,0.230273
-10255.3,0.85087,0.600773,3,7,0,10256.1,-5.50191,0.137071
-10254,1,0.600773,2,7,0,10255.4,-5.50622,0.289878
-10254.7,0.844131,0.600773,1,1,0,10254.7,-5.49862,0.3034
-10254.8,0.836975,0.600773,2,3,0,10257,-5.58289,0.321714
-10253.6,0.981583,0.600773,2,7,0,10255.7,-5.51602,0.254366
-10253.4,0.973184,0.600773,3,7,0,10254.7,-5.52909,0.284249
-10253.9,0.978366,0.600773,2,7,0,10254,-5.50392,0.21227
-10256.2,0.605049,0.600773,2,7,0,10260,-5.50794,0.380258
-10254.6,0.984792,0.600773,2,7,0,10257.1,-5.58764,0.367942
-10254.3,0.913295,0.600773,1,3,0,10255.6,-5.55204,0.393149
-10254.1,0.995578,0.600773,2,7,0,10254.7,-5.5288,0.215215
-10254.5,0.943479,0.600773,2,5,0,10254.7,-5.54306,0.218484
-10254.5,1,0.600773,2,3,0,10254.6,-5.52667,0.363203
-10254,0.98121,0.600773,2,5,0,10255,-5.5694,0.36499
-10254.4,0.955379,0.600773,2,3,0,10254.5,-5.56682,0.405368
-10255.4,0.990432,0.600773,3,7,0,10255.5,-5.60263,0.413084
-10256.1,0.883765,0.600773,1,1,0,10256.1,-5.61383,0.406524
-10257.7,0.693288,0.600773,1,1,0,10257.7,-5.62973,0.385616
-10255.4,1,0.600773,2,7,0,10257.7,-5.51586,0.375472
-10255.6,0.998724,0.600773,3,7,0,10256.4,-5.48078,0.286819
-10254.4,1,0.600773,1,1,0,10255.4,-5.49583,0.279015
-10253.5,0.954568,0.600773,2,5,0,10254.9,-5.53745,0.30867
-10255.1,0.72159,0.600773,2,3,0,10256,-5.53385,0.3996
-10254.5,0.991123,0.600773,2,7,0,10256.5,-5.57729,0.404135
-10254.1,0.931295,0.600773,2,3,0,10255.2,-5.57265,0.376684
-10255.3,0.789227,0.600773,3,7,0,10256.6,-5.59823,0.4215
-10253.5,0.998955,0.600773,3,7,0,10255.3,-5.53619,0.271984
-10253.6,0.814335,0.600773,2,3,0,10254.9,-5.51408,0.247848
-10254.1,0.935721,0.600773,2,7,0,10255.4,-5.56303,0.387832
-10254,0.992123,0.600773,2,3,0,10254.3,-5.55084,0.374949
-10254.4,0.978085,0.600773,2,7,0,10255.1,-5.50601,0.175543
-10253.5,0.945131,0.600773,3,7,0,10255.6,-5.5209,0.279941
-10254.1,0.770179,0.600773,2,3,0,10255.4,-5.51191,0.197813
-10254,1,0.600773,2,3,0,10254.3,-5.49702,0.242073
-10253.6,0.976256,0.600773,2,7,0,10255.4,-5.52482,0.303208
-10254.3,0.867882,0.600773,1,3,0,10254.3,-5.51392,0.327445
-10253.5,0.995034,0.600773,2,3,0,10254.2,-5.5469,0.294926
-10253.7,0.959851,0.600773,1,3,0,10253.8,-5.54611,0.268411
-10253.4,1,0.600773,2,3,0,10253.7,-5.5343,0.300642
-10253.9,0.924092,0.600773,2,7,0,10254.2,-5.50503,0.219496
-10254.4,0.636297,0.600773,2,3,0,10257.3,-5.48773,0.188124
-10254.7,0.960946,0.600773,2,3,0,10255.4,-5.48663,0.164882
-10253.9,0.980874,0.600773,1,3,0,10255.3,-5.50828,0.213685
-10254.6,0.958934,0.600773,2,7,0,10255.1,-5.48277,0.188354
-10254.6,0.919362,0.600773,2,3,0,10255.1,-5.51193,0.172007
-10253.5,0.990502,0.600773,2,7,0,10255.2,-5.53998,0.307697
-10253.5,0.951244,0.600773,2,3,0,10253.8,-5.53183,0.27513
-10254.7,0.785253,0.600773,3,7,0,10256.2,-5.53577,0.386666
-10254.1,1,0.600773,1,1,0,10254.6,-5.54188,0.372426
-10254.2,0.979079,0.600773,2,7,0,10254.7,-5.52796,0.206673
-10253.7,1,0.600773,2,3,0,10254.3,-5.50803,0.23388
-10253.9,0.944322,0.600773,2,3,0,10254,-5.51942,0.213615
-10254.4,0.965688,0.600773,1,3,0,10255.1,-5.49183,0.186906
-10253.8,0.888283,0.600773,2,3,0,10255.2,-5.50957,0.222963
-10253.5,0.977404,0.600773,2,7,0,10254.1,-5.53741,0.269688
-10253.5,0.935834,0.600773,2,3,0,10254.1,-5.54253,0.32894
-10254,0.80552,0.600773,2,7,0,10255.1,-5.51386,0.207476
-10254.2,0.978767,0.600773,2,3,0,10254.2,-5.52153,0.201523
-10254.5,0.802207,0.600773,2,7,0,10257.1,-5.57732,0.313009
-10254.4,0.94584,0.600773,2,7,0,10255.7,-5.49061,0.254561
-10254.2,0.893876,0.600773,2,3,0,10255.3,-5.54934,0.246106
-10254.2,0.927679,0.600773,2,3,0,10255.1,-5.54519,0.38191
-10253.6,0.999133,0.600773,2,7,0,10254.6,-5.53073,0.246729
-10253.6,0.985692,0.600773,2,3,0,10253.8,-5.529,0.31994
-10255.3,0.929837,0.600773,2,7,0,10255.7,-5.4866,0.12959
-10254.4,1,0.600773,2,3,0,10255.3,-5.48674,0.214321
-10253.7,0.997011,0.600773,2,7,0,10254.8,-5.50881,0.248512
-10253.7,0.92356,0.600773,2,7,0,10254.4,-5.55962,0.324737
-10253.5,1,0.600773,2,7,0,10253.7,-5.52849,0.303251
-10254.2,0.919022,0.600773,2,3,0,10254.2,-5.55031,0.250977
-10254,0.86797,0.600773,2,3,0,10255.6,-5.56433,0.304771
-10253.6,0.996068,0.600773,2,7,0,10254.4,-5.51657,0.267339
-10253.9,0.966512,0.600773,2,3,0,10253.9,-5.50401,0.267073
-10253.7,0.979684,0.600773,2,3,0,10254,-5.51502,0.233112
-10253.6,0.992788,0.600773,2,3,0,10253.8,-5.51487,0.260763
-10253.6,0.926288,0.600773,2,7,0,10255.6,-5.55275,0.307237
-10253.7,0.918221,0.600773,2,7,0,10254.6,-5.52128,0.310241
-10253.7,0.920272,0.600773,1,1,0,10254,-5.52128,0.310241
-10254.5,0.988973,0.600773,2,7,0,10254.6,-5.58437,0.360374
-10254.7,0.98521,0.600773,2,3,0,10254.8,-5.58681,0.352836
-10254.4,1,0.600773,2,3,0,10254.8,-5.56571,0.404775
-10253.5,0.975031,0.600773,2,7,0,10255.3,-5.52283,0.280517
-10253.6,0.960763,0.600773,2,7,0,10254.8,-5.55192,0.324803
-10253.6,0.745123,0.600773,2,7,0,10255.2,-5.55192,0.324803
-10255.7,0.775062,0.600773,2,7,0,10258.8,-5.6067,0.38484
-10255.5,0.948518,0.600773,2,7,0,10258.4,-5.46596,0.194772
-10254.9,1,0.600773,2,3,0,10255.6,-5.49855,0.151246
-10256.5,0.876675,0.600773,3,7,0,10257.1,-5.55617,0.466313
-10254.1,1,0.600773,2,3,0,10256.1,-5.56835,0.312978
-10253.9,1,0.600773,2,7,0,10254.2,-5.51131,0.298612
-10254.1,0.846593,0.600773,2,3,0,10255.3,-5.49892,0.263333
-10253.7,0.941633,0.600773,3,7,0,10254.4,-5.51064,0.259537
-10255.5,0.964062,0.600773,3,7,0,10255.6,-5.47575,0.125848
-10254.2,0.983141,0.600773,1,3,0,10256.3,-5.498,0.192499
-10253.7,0.982154,0.600773,1,3,0,10254.7,-5.51767,0.230413
-10253.4,0.85607,0.600773,2,3,0,10254.7,-5.53272,0.29261
-10254.8,0.780348,0.600773,2,3,0,10255.5,-5.53496,0.390486
-10255,0.939109,0.600773,2,7,0,10255.8,-5.53633,0.186367
-10254.7,1,0.600773,1,1,0,10255.2,-5.5314,0.189061
-10255.7,0.947535,0.600773,2,3,0,10256.1,-5.52416,0.146144
-10254.1,0.923494,0.600773,2,3,0,10255.9,-5.49618,0.218799
-10253.7,0.643863,0.600773,2,3,0,10257,-5.5136,0.231385
-10254.8,0.908168,0.600773,1,3,0,10256.1,-5.48697,0.159995
-10253.9,0.942312,0.600773,1,3,0,10256.2,-5.51982,0.213685
-10254.2,0.99302,0.600773,2,3,0,10254.4,-5.49393,0.203979
-10255.3,0.597892,0.600773,2,3,0,10258.5,-5.48398,0.130693
-10254.2,0.867096,0.600773,2,7,0,10256.6,-5.53128,0.214227
-10253.6,1,0.600773,2,3,0,10254.1,-5.52239,0.299808
-10253.5,0.984298,0.600773,2,7,0,10253.8,-5.54405,0.321726
-10254.7,0.748393,0.600773,2,3,0,10255.1,-5.51499,0.349278
-10254.3,0.689883,0.600773,2,3,0,10257.6,-5.54472,0.38577
-10254.1,0.962554,0.600773,2,3,0,10254.9,-5.56889,0.38133
-10254.2,0.935698,0.600773,2,3,0,10254.4,-5.5774,0.347976
-10253.9,0.935883,0.600773,2,3,0,10254.9,-5.53607,0.349709
-10256.9,0.626256,0.600773,2,7,0,10257.4,-5.55794,0.176502
-10255,1,0.600773,1,1,0,10256.5,-5.54553,0.205765
-10253.6,0.929027,0.600773,1,3,0,10255.4,-5.51853,0.284118
-10254.3,0.918218,0.600773,2,7,0,10255.4,-5.56809,0.396687
-10254.2,1,0.600773,3,7,0,10254.3,-5.5687,0.389195
-10253.8,0.998822,0.600773,2,3,0,10254.3,-5.56304,0.343598
-10254.3,0.952126,0.600773,2,7,0,10255,-5.4905,0.209014
-10253.8,0.999694,0.600773,2,3,0,10254.4,-5.51409,0.220323
-10253.7,0.979772,0.600773,1,3,0,10254.1,-5.52922,0.241188
-10253.7,0.7144,0.600773,2,3,0,10256.1,-5.5087,0.240472
-10253.7,0.358807,0.600773,2,3,0,10257.3,-5.5087,0.240472
-10253.6,0.921173,0.600773,2,3,0,10254.3,-5.52234,0.243221
-10254.2,0.950556,0.600773,2,5,0,10254.6,-5.56545,0.39082
-10253.5,0.978153,0.600773,2,5,0,10255.3,-5.5415,0.328516
-10254.3,0.956612,0.600773,2,7,0,10254.6,-5.5002,0.185833
-10254.4,0.877878,0.600773,2,7,0,10255.8,-5.51872,0.345202
-10254.6,0.991976,0.600773,2,3,0,10254.6,-5.56473,0.268025
-10253.7,0.909172,0.600773,2,3,0,10255.7,-5.52042,0.302933
-10253.4,0.998974,0.600773,1,3,0,10253.7,-5.52946,0.278855
-10254.6,0.800631,0.600773,2,3,0,10255.1,-5.50381,0.318326
-10253.9,0.999488,0.600773,2,5,0,10254.9,-5.56234,0.311871
-10254,0.969588,0.600773,1,3,0,10254.6,-5.56265,0.377024
-10254.1,0.999815,0.600773,2,3,0,10254.2,-5.57304,0.367842
-10254.1,0.980403,0.600773,2,3,0,10254.3,-5.55824,0.386811
-10254,0.872233,0.600773,2,7,0,10256.3,-5.50085,0.263029
-10255.3,0.800635,0.600773,3,7,0,10255.8,-5.50555,0.347819
-10254.8,1,0.600773,2,3,0,10255.5,-5.53107,0.18717
-10254.7,1,0.600773,2,3,0,10255,-5.49171,0.282023
-10254.1,1,0.600773,3,7,0,10255,-5.57367,0.371742
-10253.6,0.96915,0.600773,2,7,0,10254.5,-5.5462,0.288523
-10253.5,0.998696,0.600773,2,5,0,10253.7,-5.52119,0.282769
-10253.6,0.946951,0.600773,1,3,0,10253.9,-5.53795,0.259664
-10253.7,0.99869,0.600773,3,7,0,10253.8,-5.55161,0.346466
-10253.6,0.982106,0.600773,1,3,0,10253.9,-5.53897,0.333222
-10254.4,0.923413,0.600773,2,7,0,10254.9,-5.49653,0.177004
-10254.8,0.987688,0.600773,2,3,0,10255,-5.4808,0.166573
-10255.5,0.943349,0.600773,2,3,0,10256.3,-5.47101,0.132612
-10253.8,0.997438,0.600773,2,7,0,10255.7,-5.50316,0.2412
-10254.1,0.871281,0.600773,1,3,0,10255.1,-5.51192,0.312786
-10253.5,0.971675,0.600773,2,5,0,10254.4,-5.54577,0.321539
-10253.9,0.980875,0.600773,2,3,0,10253.9,-5.56495,0.358483
-10253.5,0.99633,0.600773,2,7,0,10254.1,-5.53349,0.305665
-10255.2,0.676654,0.600773,2,3,0,10256.3,-5.4973,0.323055
-10253.7,0.949931,0.600773,1,3,0,10255.6,-5.51966,0.233591
-10253.5,0.938752,0.600773,2,5,0,10256.1,-5.54822,0.32571
-10254.5,0.771884,0.600773,2,5,0,10255.3,-5.50628,0.319733
-10253.6,1,0.600773,2,3,0,10254.4,-5.54547,0.281926
-10253.6,0.997132,0.600773,2,5,0,10253.8,-5.55198,0.311051
-10253.6,0.991014,0.600773,2,7,0,10253.8,-5.52052,0.292402
-10254.5,0.82587,0.600773,1,3,0,10254.5,-5.51195,0.332466
-10253.7,1,0.600773,1,3,0,10254.4,-5.52872,0.323184
-10253.5,0.984335,0.600773,1,3,0,10253.8,-5.544,0.298983
-10253.5,0.99488,0.600773,3,7,0,10253.5,-5.53717,0.311426
-10253.5,0.975545,0.600773,1,3,0,10253.6,-5.54197,0.282942
-10255.2,0.707307,0.600773,2,3,0,10256.2,-5.55915,0.22743
-10255.6,0.985375,0.600773,3,7,0,10257.2,-5.50334,0.125189
-10253.7,0.992619,0.600773,2,7,0,10256.4,-5.53079,0.325219
-10253.5,0.961769,0.600773,2,3,0,10254,-5.52793,0.301816
-10254.3,0.964242,0.600773,2,7,0,10254.8,-5.4993,0.182186
-10253.4,0.994336,0.600773,2,7,0,10254.8,-5.53327,0.299369
-10253.4,0.997946,0.600773,2,3,0,10253.5,-5.5359,0.287592
-10253.5,0.996419,0.600773,2,7,0,10253.5,-5.52083,0.273473
-10253.6,0.963285,0.600773,1,3,0,10253.7,-5.53531,0.260896
-10255.3,0.868503,0.600773,2,7,0,10256.1,-5.55924,0.436122
-10254.9,0.950089,0.600773,3,7,0,10255.8,-5.47711,0.217653
-10254.7,1,0.600773,1,1,0,10255,-5.48055,0.227964
-10254.6,1,0.600773,2,3,0,10255.1,-5.48422,0.179582
-10258,0.429885,0.600773,2,3,0,10258.6,-5.45322,0.269589
-10255.3,1,0.600773,2,3,0,10257.8,-5.55188,0.208015
-10254,1,0.600773,1,1,0,10255,-5.54076,0.240316
-10254,0.968197,0.600773,3,7,0,10255.2,-5.50354,0.210789
-10253.8,0.937517,0.600773,2,7,0,10255,-5.5321,0.340523
-10254,0.978478,0.600773,2,7,0,10254.2,-5.5218,0.328931
-10256.4,0.964918,0.600773,2,7,0,10256.5,-5.61867,0.422457
-10256.9,0.817822,0.600773,2,3,0,10257.9,-5.56807,0.489849
-10253.8,0.990438,0.600773,2,7,0,10258.3,-5.5305,0.237425
-10253.8,0.970684,0.600773,3,7,0,10254.3,-5.54601,0.26535
-10253.6,0.882029,0.600773,2,3,0,10254.7,-5.52128,0.296259
-10254,0.873457,0.600773,2,7,0,10254.8,-5.54178,0.363613
-10254.6,0.642541,0.600773,2,3,0,10255.8,-5.56859,0.277562
-10254.8,0.959862,0.600773,1,1,0,10255,-5.57138,0.277397
-10253.8,0.959863,0.600773,1,3,0,10255.2,-5.55728,0.360376
-10254.4,0.792999,0.600773,2,3,0,10254.8,-5.57401,0.306364
-10255,0.932003,0.600773,2,7,0,10255.6,-5.56686,0.255151
-10253.6,0.948687,0.600773,1,3,0,10255.2,-5.54357,0.33319
-10253.6,0.987998,0.600773,2,7,0,10254.2,-5.51457,0.239684
-10253.9,0.948981,0.600773,2,7,0,10255,-5.55562,0.372641
-10253.6,1,0.600773,2,3,0,10253.9,-5.54798,0.295049
-10253.9,0.974028,0.600773,2,5,0,10254.8,-5.56776,0.349676
-10256.7,0.499043,0.600773,2,5,0,10258.8,-5.56664,0.200957
-10254.6,0.978623,0.600773,2,7,0,10257.8,-5.48195,0.195247
-10254.6,0.993388,0.600773,2,3,0,10254.9,-5.48689,0.177627
-10255.8,0.631407,0.600773,1,3,0,10257,-5.52884,0.151592
-10255.4,1,0.600773,1,1,0,10256.1,-5.53275,0.168141
-10254.7,1,0.600773,1,1,0,10255.4,-5.52118,0.177504
-10254.7,0.907628,0.600773,1,1,0,10255.1,-5.52118,0.177504
-10255.7,0.878096,0.600773,3,7,0,10257.2,-5.54233,0.176847
-10254.1,0.9914,0.600773,3,7,0,10255.7,-5.56711,0.381373
-10253.5,0.995147,0.600773,2,3,0,10254.1,-5.54561,0.301902
-10253.6,0.924627,0.600773,3,7,0,10255.6,-5.55253,0.33307
-10254.3,0.975432,0.600773,3,7,0,10254.4,-5.57401,0.389349
-10254.4,0.947563,0.600773,2,3,0,10254.7,-5.58105,0.349011
-10254.1,0.807328,0.600773,2,5,0,10256.2,-5.54917,0.251058
-10253.6,0.946803,0.600773,2,3,0,10254.6,-5.54985,0.30251
-10253.7,0.788363,0.600773,2,3,0,10255.2,-5.51205,0.275655
-10256.3,0.745113,0.600773,2,3,0,10256.5,-5.52854,0.137505
-10253.7,0.983267,0.600773,2,7,0,10256.3,-5.52818,0.324338
-10253.7,0.997886,0.600773,2,7,0,10254,-5.52012,0.230943
-10253.5,0.895747,0.600773,2,5,0,10254.4,-5.54182,0.323466
-10255.8,0.604117,0.600773,2,3,0,10257.3,-5.49837,0.345258
-10256.1,1,0.600773,2,7,0,10256.2,-5.59203,0.2884
-10255.3,1,0.600773,2,3,0,10256.2,-5.58061,0.285123
-10255.8,0.915797,0.600773,2,7,0,10257,-5.47581,0.277087
-10253.9,1,0.600773,2,3,0,10255.8,-5.50616,0.279578
-10254.4,0.973098,0.600773,2,7,0,10254.7,-5.49074,0.252593
-10254.1,1,0.600773,1,1,0,10254.4,-5.49612,0.256069
-10254.4,0.991123,0.600773,3,7,0,10254.5,-5.48949,0.246406
-10253.8,0.885473,0.600773,2,7,0,10255.4,-5.54938,0.274929
-10253.6,0.998107,0.600773,2,7,0,10253.9,-5.53713,0.266368
-10253.5,0.987125,0.600773,1,3,0,10253.6,-5.52631,0.289534
-10253.8,0.786381,0.600773,2,3,0,10255.1,-5.50977,0.225749
-10253.9,0.916788,0.600773,3,7,0,10255,-5.53091,0.230721
-10253.8,0.997584,0.600773,2,7,0,10254,-5.53225,0.341352
-10254.1,0.985542,0.600773,2,7,0,10255.5,-5.56517,0.384085
