# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 2
# model = logistic1_model
# start_datetime = 2021-12-27 17:14:11 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 75
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /Users/rob/.julia/dev/Stan/Examples/RedCardsStudy/tmp1/logistic1_data_2.R
# init = 2 (Default)
# random
#   seed = 67908709 (Default)
# output
#   file = /Users/rob/.julia/dev/Stan/Examples/RedCardsStudy/tmp1/logistic1_chain_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 59e2660
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2
-10253.5,1,0.720211,1,3,0,10253.7,-5.54014,0.295442
-10254.1,0.834406,0.720211,1,3,0,10254.1,-5.5519,0.257467
-10254.8,0.790541,0.720211,2,7,0,10256.5,-5.54632,0.40599
-10254.6,0.992124,0.720211,2,7,0,10255,-5.56887,0.277396
-10253.9,0.942658,0.720211,2,7,0,10255.1,-5.5043,0.270667
-10255.2,0.902531,0.720211,2,3,0,10255.3,-5.50719,0.143193
-10254.8,0.973931,0.720211,2,3,0,10255.4,-5.47827,0.175312
-10253.4,1,0.720211,2,3,0,10254.8,-5.53123,0.288354
-10253.5,0.991725,0.720211,1,3,0,10253.5,-5.52972,0.297282
-10253.7,0.95105,0.720211,2,3,0,10253.9,-5.50955,0.232162
-10255.3,0.619284,0.720211,1,3,0,10255.7,-5.49535,0.320531
-10254.9,0.995753,0.720211,3,7,0,10255.9,-5.48414,0.262691
-10254.4,1,0.720211,2,3,0,10254.9,-5.48668,0.21365
-10254.3,0.918106,0.720211,2,7,0,10255,-5.56618,0.28749
-10254,0.961095,0.720211,1,3,0,10254.9,-5.56423,0.378215
-10255.5,0.603012,0.720211,2,3,0,10256.5,-5.58216,0.279812
-10254.1,1,0.720211,2,7,0,10255.3,-5.57369,0.358571
-10253.9,0.854624,0.720211,2,7,0,10255.1,-5.51229,0.301687
-10255.2,0.588925,0.720211,1,1,0,10255.4,-5.50169,0.336012
-10253.8,0.851157,0.720211,2,3,0,10256.2,-5.54271,0.253428
-10253.9,0.966351,0.720211,1,1,0,10254.1,-5.54111,0.243202
-10253.9,1,0.720211,2,3,0,10254.1,-5.53964,0.355384
-10253.7,1,0.720211,2,3,0,10253.8,-5.54036,0.34092
-10254,0.945914,0.720211,3,7,0,10254.2,-5.52758,0.340234
-10254.5,1,0.720211,2,3,0,10254.6,-5.50907,0.175067
-10253.8,0.982328,0.720211,3,7,0,10256.1,-5.55777,0.295239
-10255.3,0.581355,0.720211,1,1,0,10255.3,-5.5704,0.253943
-10254.3,0.919157,0.720211,2,3,0,10255.8,-5.57069,0.399554
-10253.7,0.99434,0.720211,2,7,0,10254.5,-5.52769,0.239118
-10253.6,1,0.720211,1,1,0,10253.7,-5.52643,0.242479
-10254.1,0.88275,0.720211,2,3,0,10254.4,-5.50011,0.269943
-10255.3,0.841602,0.720211,2,3,0,10255.9,-5.48127,0.13623
-10255,1,0.720211,1,1,0,10255.3,-5.4816,0.14942
-10253.8,1,0.720211,3,7,0,10254.9,-5.50511,0.227368
-10253.7,0.998912,0.720211,2,3,0,10253.9,-5.51266,0.234742
-10254.2,0.430439,0.720211,2,3,0,10257,-5.52236,0.342756
-10254.3,0.928229,0.720211,1,3,0,10254.7,-5.51231,0.323019
-10253.7,1,0.720211,2,3,0,10254.2,-5.51391,0.28741
-10253.7,1,0.720211,2,7,0,10253.8,-5.55304,0.298806
-10253.5,0.83051,0.720211,2,3,0,10254.2,-5.54395,0.306002
-10254.5,0.767003,0.720211,2,5,0,10254.7,-5.55163,0.238218
-10257,0.664016,0.720211,2,3,0,10258.4,-5.53754,0.453968
-10256.5,1,0.720211,2,3,0,10257.1,-5.60613,0.328725
-10253.9,1,0.720211,2,3,0,10255.7,-5.56586,0.356285
-10253.7,1,0.720211,2,3,0,10253.9,-5.56035,0.344013
-10253.4,0.981115,0.720211,1,3,0,10254.2,-5.53781,0.302465
-10253.7,0.974439,0.720211,2,3,0,10253.8,-5.56026,0.344627
-10254.1,0.971834,0.720211,2,3,0,10254.2,-5.56515,0.384444
-10254.1,1,0.720211,1,1,0,10254.1,-5.56784,0.379233
-10253.4,0.958264,0.720211,2,5,0,10255.2,-5.53817,0.300634
-10253.4,0.983548,0.720211,3,7,0,10253.5,-5.53604,0.297296
-10253.5,0.983414,0.720211,2,3,0,10253.5,-5.54715,0.304061
-10253.7,0.929636,0.720211,2,7,0,10254,-5.51032,0.274707
-10254.4,0.967707,0.720211,2,7,0,10255.1,-5.5825,0.36456
-10254.4,0.978971,0.720211,2,3,0,10254.7,-5.57935,0.339062
-10254.2,0.986522,0.720211,2,3,0,10254.5,-5.57034,0.39012
-10254.2,0.860142,0.720211,2,7,0,10255.2,-5.49422,0.254264
-10254,1,0.720211,1,1,0,10254.3,-5.49772,0.251688
-10253.9,1,0.720211,2,3,0,10254,-5.50162,0.242452
-10253.8,0.968841,0.720211,2,3,0,10254.2,-5.50776,0.219263
-10254.6,0.760508,0.720211,1,3,0,10255,-5.4983,0.298228
-10254.8,0.98754,0.720211,2,3,0,10255.3,-5.4887,0.277622
-10254.4,0.961202,0.720211,2,7,0,10255.9,-5.57995,0.33656
-10255.6,0.900239,0.720211,3,7,0,10255.8,-5.56135,0.447775
-10254.4,1,0.720211,1,1,0,10255.2,-5.57495,0.404053
-10254.6,0.993376,0.720211,1,1,0,10254.7,-5.58189,0.410898
-10253.6,0.965817,0.720211,1,3,0,10255.4,-5.55306,0.339758
-10254.1,0.819297,0.720211,2,7,0,10255.3,-5.49391,0.227312
-10253.5,1,0.720211,2,3,0,10254.2,-5.53772,0.268887
-10253.7,0.976979,0.720211,3,7,0,10253.8,-5.52561,0.316026
-10253.8,0.97328,0.720211,1,3,0,10254.2,-5.5427,0.35463
-10253.8,0.103041,0.720211,1,1,0,10257.1,-5.5427,0.35463
-10253.6,0.994467,0.720211,2,7,0,10254,-5.53221,0.31784
-10253.5,0.993914,0.720211,2,7,0,10253.7,-5.5334,0.276003
-10253.5,0.700221,0.720211,1,3,0,10254.3,-5.5334,0.276003
-10254.3,0.558003,0.720211,2,3,0,10255.7,-5.49601,0.273104
-10254.8,0.813454,0.720211,1,3,0,10255.4,-5.50248,0.323513
-10254.8,0.801474,0.720211,1,3,0,10256.5,-5.50248,0.323513
-10254.2,0.958904,0.720211,2,3,0,10255.6,-5.51856,0.194109
-10253.8,1,0.720211,2,3,0,10254.1,-5.50777,0.222198
-10253.9,0.986228,0.720211,1,1,0,10253.9,-5.50134,0.226329
-10253.7,0.900577,0.720211,2,3,0,10254.4,-5.51408,0.287266
-10253.7,0.998556,0.720211,3,7,0,10254,-5.53646,0.253534
-10253.9,0.97272,0.720211,2,3,0,10254,-5.51179,0.298681
-10254.7,0.967972,0.720211,2,5,0,10255.2,-5.58758,0.353119
-10253.7,0.983505,0.720211,2,7,0,10255.2,-5.51126,0.280011
-10253.4,0.763248,0.720211,2,3,0,10254.4,-5.5383,0.302156
-10256.6,0.507959,0.720211,2,3,0,10257.3,-5.59577,0.285043
-10255,1,0.720211,2,3,0,10256.3,-5.51715,0.364969
-10254.5,1,0.720211,2,3,0,10254.9,-5.53848,0.208712
-10253.7,0.932811,0.720211,2,7,0,10255,-5.52364,0.317198
-10254.6,0.498095,0.720211,2,7,0,10257,-5.48397,0.186514
-10253.9,0.908202,0.720211,2,3,0,10255.1,-5.54075,0.242739
-10253.8,1,0.720211,1,1,0,10254,-5.53697,0.241649
-10254.6,0.785536,0.720211,3,7,0,10256.2,-5.55639,0.245412
-10256.7,0.769415,0.720211,2,7,0,10257.8,-5.5952,0.278994
-10256.7,0.553566,0.720211,1,3,0,10259.9,-5.5952,0.278994
-10256.4,0.994168,0.720211,2,3,0,10256.8,-5.51031,0.389966
-10255.9,1,0.720211,2,3,0,10256.3,-5.55801,0.202903
-10254.2,1,0.720211,2,3,0,10255.4,-5.53858,0.22411
-10254.3,0.98723,0.720211,2,7,0,10254.5,-5.52647,0.356789
-10255.3,0.951802,0.720211,2,3,0,10255.4,-5.59492,0.339551
-10254.2,0.884167,0.720211,2,5,0,10256.2,-5.50168,0.191849
-10255.4,0.827652,0.720211,2,3,0,10255.8,-5.47686,0.130809
-10254,0.910813,0.720211,2,3,0,10255.8,-5.50803,0.203287
-10254.7,0.748841,0.720211,2,3,0,10255.4,-5.51793,0.354697
-10253.6,0.983553,0.720211,2,5,0,10254.6,-5.55466,0.318605
-10253.7,0.906076,0.720211,2,3,0,10254.1,-5.52853,0.327651
-10253.8,0.987473,0.720211,2,3,0,10253.9,-5.54024,0.248017
-10253.9,0.996388,0.720211,2,7,0,10254,-5.50339,0.259616
-10253.6,0.770093,0.720211,2,3,0,10254.7,-5.51575,0.251739
-10253.6,0.839564,0.720211,2,5,0,10257.4,-5.51575,0.251739
-10253.6,0.941592,0.720211,3,7,0,10253.8,-5.51328,0.258753
-10253.5,0.997674,0.720211,2,5,0,10253.8,-5.54701,0.30593
-10253.5,0.454548,0.720211,1,3,0,10255.9,-5.54701,0.30593
-10253.8,0.951607,0.720211,2,3,0,10253.9,-5.56112,0.309076
-10253.9,0.818568,0.720211,2,5,0,10255.3,-5.50331,0.213885
-10256.7,0.609016,0.720211,2,3,0,10257.2,-5.45256,0.211459
-10254,0.915974,0.720211,2,7,0,10257.3,-5.55508,0.270028
-10256.6,0.588135,0.720211,2,3,0,10257.9,-5.52676,0.42774
-10254,1,0.720211,1,1,0,10255.6,-5.54823,0.373035
-10254.6,0.944303,0.720211,2,3,0,10254.7,-5.54939,0.401385
-10254.3,0.602505,0.720211,2,3,0,10256.9,-5.52723,0.35823
-10253.7,0.985219,0.720211,1,3,0,10254.3,-5.55724,0.334536
-10254.1,0.92386,0.720211,2,3,0,10254.4,-5.55532,0.383874
-10254,0.989729,0.720211,2,3,0,10254.3,-5.56736,0.317969
-10254.8,0.906624,0.720211,2,7,0,10255.8,-5.48195,0.244847
-10254.3,1,0.720211,1,1,0,10254.7,-5.48863,0.217141
-10254.5,1,0.720211,2,3,0,10254.6,-5.48613,0.188623
-10254.6,0.989589,0.720211,2,3,0,10254.9,-5.48959,0.170769
-10253.8,0.925788,0.720211,2,7,0,10255.9,-5.54511,0.355998
-10253.8,0.928272,0.720211,1,3,0,10254.7,-5.51853,0.309233
-10254,0.924585,0.720211,1,1,0,10254.1,-5.51867,0.323094
-10253.5,0.942112,0.720211,2,3,0,10254.3,-5.51746,0.25977
-10254.9,0.604157,0.720211,2,3,0,10255.9,-5.47638,0.194842
-10254.5,1,0.720211,2,3,0,10254.9,-5.49154,0.171184
-10255.3,0.666941,0.720211,2,3,0,10256.5,-5.49244,0.13346
-10256.7,0.65941,0.720211,1,1,0,10256.7,-5.50021,0.092974
-10254.3,1,0.720211,2,3,0,10256.8,-5.51321,0.188916
-10253.6,1,0.720211,2,3,0,10254.2,-5.51496,0.279899
-10253.5,0.991714,0.720211,2,3,0,10253.7,-5.52101,0.251852
-10253.7,0.846219,0.720211,3,7,0,10254.2,-5.54586,0.351225
-10253.6,0.829242,0.720211,3,7,0,10255.5,-5.55572,0.318616
-10254.2,0.953817,0.720211,2,3,0,10254.3,-5.57044,0.387881
-10253.8,0.998721,0.720211,3,7,0,10254.2,-5.56265,0.341234
-10254.2,0.977756,0.720211,2,7,0,10254.5,-5.498,0.196722
-10254.9,0.802772,0.720211,2,3,0,10255.5,-5.47537,0.190132
-10253.8,0.989755,0.720211,2,7,0,10256,-5.56224,0.327805
-10253.9,1,0.720211,2,3,0,10254,-5.56755,0.346097
-10254,0.55772,0.720211,2,3,0,10255.9,-5.56866,0.319802
-10254.1,1,0.720211,2,3,0,10254.2,-5.57193,0.333577
-10253.7,1,0.720211,2,3,0,10254.1,-5.53231,0.329403
-10253.7,0.414719,0.720211,1,1,0,10255.1,-5.53231,0.329403
-10255.4,0.876111,0.720211,2,7,0,10256.1,-5.49348,0.126964
-10254,0.938849,0.720211,2,3,0,10255.5,-5.49766,0.223413
-10254.3,0.834029,0.720211,1,3,0,10254.8,-5.50002,0.286924
-10255.1,0.947613,0.720211,2,7,0,10255.8,-5.59251,0.424114
-10255.8,0.816541,0.720211,2,3,0,10256,-5.60744,0.377038
-10256.4,0.488469,0.720211,2,3,0,10259.5,-5.61361,0.469945
-10254,0.882963,0.720211,2,3,0,10257.2,-5.5521,0.262801
-10254,0.820689,0.720211,1,3,0,10255.2,-5.5521,0.262801
-10253.6,0.914099,0.720211,3,7,0,10257.7,-5.52359,0.24174
-10254.1,0.95521,0.720211,2,7,0,10254.7,-5.55909,0.386784
-10254,0.997224,0.720211,2,7,0,10254.5,-5.51056,0.204652
-10254.7,0.908994,0.720211,2,3,0,10255.2,-5.48,0.210114
-10253.9,1,0.720211,2,3,0,10254.6,-5.51957,0.217778
-10253.4,0.980361,0.720211,2,7,0,10254.8,-5.53711,0.305518
-10255.1,0.659835,0.720211,2,5,0,10255.8,-5.49171,0.303249
-10254.2,0.925148,0.720211,2,3,0,10255.7,-5.50209,0.186267
-10257,0.907918,0.720211,2,3,0,10257,-5.44854,0.097741
-10254.2,0.988925,0.720211,2,7,0,10256.9,-5.50916,0.18965
-10254,1,0.720211,1,1,0,10254.2,-5.50894,0.204424
-10259.9,0.289187,0.720211,1,3,0,10260.4,-5.56717,0.13272
-10254.6,1,0.720211,2,3,0,10258.2,-5.52225,0.180008
-10255.3,0.999864,0.720211,2,3,0,10255.5,-5.4682,0.200035
-10254.8,1,0.720211,3,7,0,10255.5,-5.50762,0.15827
-10256,0.650409,0.720211,1,1,0,10256.1,-5.52082,0.13437
-10256.5,0.986619,0.720211,2,3,0,10256.7,-5.45575,0.2177
-10257.2,0.909877,0.720211,1,1,0,10257.8,-5.44559,0.196949
-10253.8,0.875801,0.720211,2,3,0,10258.1,-5.53598,0.239748
-10253.5,0.998431,0.720211,2,7,0,10254,-5.5435,0.288556
-10255,0.888106,0.720211,2,7,0,10255.5,-5.59008,0.425172
-10253.7,0.630188,0.720211,2,3,0,10256.7,-5.52583,0.322438
-10253.6,1,0.720211,1,1,0,10253.7,-5.53024,0.319902
-10253.8,0.985602,0.720211,3,7,0,10253.8,-5.55687,0.297042
-10254.4,0.808067,0.720211,3,7,0,10255.2,-5.57845,0.336668
-10253.6,0.917529,0.720211,2,3,0,10254.9,-5.54967,0.291524
-10254.6,0.774532,0.720211,2,7,0,10255.3,-5.51063,0.169614
-10255.2,0.669818,0.720211,2,5,0,10257.1,-5.53052,0.39503
-10253.8,0.527174,0.720211,2,3,0,10257.7,-5.56346,0.326329
-10253.9,0.987304,0.720211,2,3,0,10254,-5.56193,0.310557
-10253.8,0.99865,0.720211,2,3,0,10254,-5.53514,0.343684
-10253.8,0.863142,0.720211,2,3,0,10254.4,-5.56445,0.347375
-10254.4,0.911281,0.720211,2,5,0,10254.7,-5.48774,0.232395
-10254.2,0.974091,0.720211,2,3,0,10254.7,-5.53241,0.21203
-10253.6,0.999551,0.720211,2,7,0,10254.1,-5.54046,0.337633
-10253.5,0.980569,0.720211,2,7,0,10254.1,-5.52322,0.295391
-10253.5,0.984532,0.720211,2,3,0,10253.7,-5.51944,0.262925
-10253.6,0.996038,0.720211,3,7,0,10253.7,-5.52263,0.249099
-10253.6,0.391848,0.720211,1,3,0,10256.2,-5.52263,0.249099
-10254.8,0.730602,0.720211,2,3,0,10255,-5.48664,0.269562
-10254.4,1,0.720211,2,3,0,10255.1,-5.49928,0.289947
-10254.5,1,0.720211,2,3,0,10254.9,-5.49027,0.258241
-10253.6,0.961846,0.720211,2,7,0,10254.7,-5.54827,0.283876
-10254.4,0.966398,0.720211,2,3,0,10254.6,-5.5781,0.394896
-10254.5,0.859463,0.720211,2,3,0,10255.6,-5.55997,0.406918
-10253.5,0.978901,0.720211,2,7,0,10254.8,-5.53572,0.265613
-10255.6,0.651058,0.720211,2,3,0,10255.7,-5.55099,0.1955
-10254,1,0.720211,1,1,0,10255.1,-5.54039,0.239224
-10253.7,1,0.720211,2,3,0,10254,-5.53272,0.242415
-10255.3,0.643386,0.720211,2,3,0,10256.6,-5.48098,0.136613
-10254.5,0.94624,0.720211,2,3,0,10255.6,-5.48402,0.213482
-10254.2,0.858292,0.720211,2,3,0,10255.2,-5.49649,0.195611
-10253.5,0.98738,0.720211,2,5,0,10254.5,-5.54048,0.298303
-10254,0.878089,0.720211,2,3,0,10254.2,-5.55405,0.374045
-10255.4,0.608144,0.720211,1,1,0,10255.4,-5.54712,0.427367
-10253.9,1,0.720211,2,3,0,10255.1,-5.54664,0.362042
-10254.2,0.926336,0.720211,2,3,0,10254.4,-5.56992,0.309383
-10253.4,0.9803,0.720211,2,7,0,10254.1,-5.53383,0.294052
-10254.4,0.787968,0.720211,2,3,0,10255,-5.50587,0.177803
-10254.5,0.946065,0.720211,2,3,0,10254.9,-5.48794,0.247279
-10254,1,0.720211,2,7,0,10255,-5.56469,0.304005
-10253.9,0.550048,0.720211,2,3,0,10256.4,-5.56838,0.340672
-10254.2,0.999029,0.720211,2,3,0,10254.3,-5.56406,0.38923
-10253.6,0.985332,0.720211,2,7,0,10254.4,-5.54035,0.267174
-10254.2,0.763284,0.720211,2,3,0,10254.6,-5.50265,0.290249
-10253.9,1,0.720211,2,3,0,10254.1,-5.53752,0.238232
-10254,0.982188,0.720211,1,3,0,10254.3,-5.52337,0.21456
-10254.9,0.849784,0.720211,3,7,0,10255.2,-5.49699,0.310524
-10253.5,1,0.720211,2,3,0,10254.4,-5.52318,0.277556
-10253.8,0.96159,0.720211,2,7,0,10254.2,-5.51191,0.219101
-10253.6,0.953773,0.720211,2,7,0,10254.4,-5.55098,0.330686
-10253.5,0.991386,0.720211,3,7,0,10253.8,-5.5284,0.268595
-10255.6,0.509334,0.720211,2,5,0,10257.6,-5.60689,0.406583
-10255.6,0.512199,0.720211,2,3,0,10257.6,-5.60689,0.406583
-10253.7,0.81378,0.720211,2,3,0,10256.2,-5.55659,0.346781
-10254.4,0.728992,0.720211,2,3,0,10255.1,-5.53327,0.373264
-10254.5,1,0.720211,2,3,0,10254.6,-5.57827,0.317466
-10254,0.921106,0.720211,2,3,0,10254.8,-5.54437,0.370184
-10255.1,0.751394,0.720211,2,7,0,10256,-5.50889,0.351084
-10254,1,0.720211,2,7,0,10256.3,-5.56286,0.378946
-10254,0.990114,0.720211,2,5,0,10254.4,-5.50204,0.210618
-10253.8,0.950117,0.720211,1,3,0,10254.3,-5.52593,0.229611
-10254.8,0.901636,0.720211,2,7,0,10255.7,-5.56002,0.419138
-10254.5,1,0.720211,2,3,0,10255,-5.55168,0.40239
-10254.8,0.951585,0.720211,2,3,0,10255.1,-5.58249,0.314657
-10254.2,0.912004,0.720211,2,3,0,10255.7,-5.5757,0.375779
-10256.2,0.645769,0.720211,2,3,0,10257.1,-5.61472,0.443797
-10254,0.952714,0.720211,3,7,0,10259.3,-5.50744,0.200454
-10254.8,0.485485,0.720211,2,3,0,10256.9,-5.48823,0.275734
-10253.7,0.961192,0.720211,2,3,0,10254.9,-5.51801,0.226265
-10254.4,0.839814,0.720211,2,5,0,10254.7,-5.53665,0.377605
-10253.8,0.882651,0.720211,2,3,0,10255.2,-5.55194,0.359846
-10254,0.803812,0.720211,2,7,0,10254.8,-5.50674,0.28808
-10255.3,0.837383,0.720211,2,3,0,10255.4,-5.52168,0.156204
-10257.2,0.481685,0.720211,1,1,0,10257.6,-5.53961,0.13244
-10256.7,1,0.720211,2,7,0,10257.3,-5.49154,0.353274
-10257.9,0.652731,0.720211,1,3,0,10259.4,-5.47185,0.330408
-10254.7,0.465199,0.720211,2,3,0,10260.5,-5.56795,0.271873
-10253.9,1,0.720211,2,3,0,10254.7,-5.51371,0.307036
-10253.9,0.950083,0.720211,2,7,0,10255.6,-5.56627,0.337685
-10253.6,0.953758,0.720211,1,3,0,10255.1,-5.5369,0.26636
-10254.2,0.771686,0.720211,2,3,0,10254.8,-5.52834,0.208424
-10255.9,0.980671,0.720211,2,7,0,10256,-5.45861,0.164199
-10253.9,1,0.720211,2,3,0,10256,-5.52319,0.220441
-10253.6,0.965602,0.720211,3,7,0,10254,-5.51452,0.258387
-10254.2,0.867836,0.720211,3,7,0,10255.7,-5.5455,0.378114
-10253.4,0.599935,0.720211,2,3,0,10255.7,-5.52866,0.278376
-10254.3,0.835937,0.720211,2,7,0,10254.4,-5.5486,0.386404
-10253.9,0.852914,0.720211,2,5,0,10255.6,-5.54915,0.263387
-10254.4,0.869474,0.720211,1,3,0,10254.8,-5.56741,0.284261
-10254.2,0.906928,0.720211,2,3,0,10255.4,-5.57558,0.365114
-10254.9,0.972117,0.720211,2,3,0,10255,-5.58458,0.426497
-10254.1,0.69671,0.720211,2,3,0,10255.9,-5.56468,0.300018
-10253.7,0.980962,0.720211,2,3,0,10254.1,-5.54157,0.347453
-10254.7,0.735808,0.720211,2,3,0,10255.1,-5.58279,0.324562
-10254,1,0.720211,1,1,0,10254.5,-5.57069,0.341903
-10254.1,0.954966,0.720211,2,3,0,10254.4,-5.54624,0.378424
-10253.7,1,0.720211,2,3,0,10254,-5.55159,0.352794
-10253.8,0.984422,0.720211,1,1,0,10253.8,-5.55051,0.35721
-10253.6,1,0.720211,3,7,0,10253.9,-5.55624,0.323612
-10253.6,0.982587,0.720211,2,7,0,10253.9,-5.54776,0.289854
-10253.5,0.833733,0.720211,2,3,0,10254.1,-5.54509,0.306652
-10254.8,0.712543,0.720211,1,3,0,10254.8,-5.566,0.261931
-10253.7,0.93172,0.720211,2,3,0,10254.9,-5.51027,0.241732
-10254.3,0.932234,0.720211,2,3,0,10254.4,-5.49016,0.230512
-10254.7,0.946315,0.720211,2,7,0,10256.6,-5.58991,0.383761
-10253.5,0.841936,0.720211,2,5,0,10255.6,-5.52636,0.271239
-10254.1,0.8595,0.720211,2,3,0,10254.3,-5.52906,0.212837
-10253.5,0.916968,0.720211,2,3,0,10254.5,-5.52964,0.296189
-10253.5,0.995629,0.720211,2,3,0,10253.5,-5.53542,0.271932
-10253.5,0.994278,0.720211,3,7,0,10253.7,-5.53555,0.316002
-10253.5,1,0.720211,1,1,0,10253.5,-5.5382,0.310224
-10255.5,0.570138,0.720211,2,3,0,10256,-5.57892,0.269035
-10254.4,1,0.720211,3,7,0,10255.4,-5.56204,0.270456
