# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = logistic1_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 1
# data
#   file = /Users/rob/.julia/dev/Stan/Examples/RedCardsStudy/tmp1/logistic1_data_1.R
# init = 2 (Default)
# random
#   seed = 4273536863 (Default)
# output
#   file = /Users/rob/.julia/dev/Stan/Examples/RedCardsStudy/tmp1/logistic1_chain_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# num_threads = 4
# stanc_version = stanc3 8188136
# stancflags = --warn-pedantic --O
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2
-10255.9,0.860091,0.542212,3,7,0,10256.6,-5.60008,0.330338
-10255.2,1,0.542212,2,3,0,10255.9,-5.59086,0.32732
-10255.4,0.982211,0.542212,2,3,0,10255.8,-5.55432,0.435268
-10255.6,1,0.542212,3,7,0,10256,-5.60104,0.355959
-10255,1,0.542212,2,3,0,10255.7,-5.54998,0.418586
-10255.4,0.722254,0.542212,2,3,0,10258.2,-5.52542,0.39281
-10254.2,0.998507,0.542212,2,7,0,10255.6,-5.57554,0.366087
-10253.6,0.949029,0.542212,2,5,0,10254.6,-5.52687,0.309281
-10253.7,0.973428,0.542212,2,3,0,10253.9,-5.55515,0.296357
-10253.9,0.988747,0.542212,3,7,0,10254.6,-5.56119,0.303849
-10254.8,0.767033,0.542212,2,3,0,10256.4,-5.52516,0.373188
-10255.1,0.942173,0.542212,1,1,0,10255.3,-5.52425,0.380659
-10254.4,0.890122,0.542212,2,3,0,10256.6,-5.55269,0.39695
-10255.9,0.887189,0.542212,2,7,0,10255.9,-5.5996,0.329136
-10254.7,0.894359,0.542212,3,7,0,10258.5,-5.48394,0.249542
-10254.6,0.995605,0.542212,2,7,0,10255.7,-5.58266,0.33177
-10253.8,0.99325,0.542212,2,7,0,10255.6,-5.55652,0.291826
-10254.2,0.968884,0.542212,2,7,0,10255.9,-5.49689,0.19027
-10254.1,0.881948,0.542212,2,3,0,10255.4,-5.50219,0.196822
-10256,0.859755,0.542212,2,3,0,10256.3,-5.49327,0.105836
-10255.8,1,0.542212,1,1,0,10256.1,-5.49339,0.114472
-10253.6,0.883929,0.542212,2,7,0,10257.6,-5.53273,0.3248
-10253.5,0.989118,0.542212,2,7,0,10254.3,-5.52334,0.270982
-10253.5,0.63311,0.542212,1,3,0,10255.7,-5.52334,0.270982
-10254,0.946938,0.542212,2,3,0,10254.1,-5.5014,0.26642
-10253.6,0.910446,0.542212,2,3,0,10254.8,-5.53134,0.250272
-10253.4,0.998124,0.542212,2,5,0,10253.7,-5.53884,0.301074
-10254.2,0.860607,0.542212,2,3,0,10254.4,-5.54936,0.244971
-10254.8,0.980587,0.542212,3,7,0,10255.7,-5.49844,0.153647
-10253.9,0.98889,0.542212,2,7,0,10255.4,-5.52886,0.339322
-10253.7,0.996805,0.542212,2,3,0,10253.9,-5.55045,0.285321
-10253.5,0.994442,0.542212,2,5,0,10253.8,-5.53337,0.277746
-10253.6,0.98151,0.542212,2,5,0,10253.7,-5.55112,0.307245
-10254.8,0.879823,0.542212,2,7,0,10256.6,-5.50242,0.157379
-10253.7,0.939613,0.542212,3,7,0,10255.6,-5.51892,0.23666
-10254.5,0.810946,0.542212,2,7,0,10256.5,-5.58274,0.395128
-10253.7,0.983308,0.542212,3,7,0,10255.3,-5.53834,0.337452
-10254.8,0.928259,0.542212,2,7,0,10255.5,-5.57341,0.424869
-10253.9,0.931419,0.542212,2,3,0,10255.4,-5.56603,0.339284
-10254,0.900207,0.542212,2,3,0,10254.9,-5.56502,0.371026
-10253.5,0.981564,0.542212,2,7,0,10254.9,-5.54846,0.314456
-10254.1,0.855149,0.542212,3,7,0,10256.2,-5.57144,0.33076
-10255.5,0.81549,0.542212,2,7,0,10255.9,-5.51847,0.384007
-10254.6,1,0.542212,1,1,0,10255.4,-5.52823,0.370151
-10255.2,0.758869,0.542212,2,3,0,10257.8,-5.50118,0.333617
-10253.8,1,0.542212,2,7,0,10255.2,-5.51939,0.219401
-10253.8,0.928264,0.542212,1,3,0,10254.6,-5.51144,0.281695
-10253.9,0.957374,0.542212,1,1,0,10254,-5.50987,0.293976
-10254.1,0.973297,0.542212,2,7,0,10255.7,-5.56613,0.383288
-10255.1,0.972848,0.542212,3,7,0,10255.3,-5.59381,0.42039
-10253.6,0.819248,0.542212,2,7,0,10256.7,-5.53561,0.325875
-10254.4,0.896693,0.542212,2,7,0,10254.4,-5.55333,0.246854
-10253.8,1,0.542212,2,3,0,10254.3,-5.5452,0.262594
-10254.8,0.865184,0.542212,3,7,0,10256.1,-5.47842,0.18209
-10254.5,0.987431,0.542212,2,3,0,10255,-5.48375,0.192705
-10253.6,0.963621,0.542212,3,7,0,10256.8,-5.52035,0.287352
-10255.5,0.829233,0.542212,3,7,0,10256,-5.58294,0.283092
-10254.3,0.997806,0.542212,3,7,0,10255.5,-5.55763,0.396357
-10254.1,1,0.542212,1,1,0,10254.3,-5.5576,0.383038
-10254.3,0.991397,0.542212,2,3,0,10254.3,-5.55903,0.395831
-10254.7,0.991112,0.542212,2,3,0,10254.8,-5.58943,0.381562
-10254.9,0.956382,0.542212,3,7,0,10255.4,-5.58912,0.339113
-10253.9,1,0.542212,2,3,0,10255,-5.53637,0.351619
-10253.8,0.912137,0.542212,2,7,0,10255.1,-5.52052,0.22277
-10253.7,0.998914,0.542212,3,7,0,10253.9,-5.51084,0.234222
-10254.2,0.937931,0.542212,2,7,0,10254.3,-5.49564,0.256103
-10254,0.997888,0.542212,3,7,0,10254.4,-5.49942,0.218813
-10254.2,0.934851,0.542212,3,7,0,10254.7,-5.55835,0.3925
-10254.8,0.959843,0.542212,1,3,0,10255.8,-5.58674,0.418143
-10255,0.991571,0.542212,1,1,0,10255.1,-5.59016,0.427265
-10257.3,0.696668,0.542212,2,3,0,10257.8,-5.57533,0.505151
-10256.3,1,0.542212,3,7,0,10259.1,-5.46253,0.242544
-10255.4,0.997769,0.542212,2,7,0,10256.8,-5.57766,0.269643
-10256,0.890915,0.542212,1,1,0,10256.2,-5.58176,0.2613
-10253.9,0.774467,0.542212,2,3,0,10257.6,-5.55162,0.368915
-10253.6,1,0.542212,2,3,0,10253.9,-5.54626,0.287755
-10253.6,0.990023,0.542212,2,3,0,10253.7,-5.52389,0.305718
-10254.5,0.947734,0.542212,3,7,0,10255,-5.5839,0.380986
-10254.2,1,0.542212,2,3,0,10254.5,-5.57805,0.365533
-10255,0.873465,0.542212,3,7,0,10255.5,-5.51288,0.157211
-10254.9,0.993735,0.542212,3,15,0,10255.6,-5.55118,0.414934
-10256.1,0.740921,0.542212,1,1,0,10256.2,-5.5386,0.434271
-10257.1,0.968232,0.542212,2,7,0,10258.1,-5.55573,0.479483
-10256.3,1,0.542212,2,3,0,10257.1,-5.56413,0.470234
-10255.3,1,0.542212,2,3,0,10256.3,-5.55849,0.435732
-10254.6,1,0.542212,1,1,0,10255.2,-5.56344,0.41448
-10255.2,0.944312,0.542212,2,3,0,10255.8,-5.57904,0.442048
-10255.2,0.971492,0.542212,1,1,0,10255.4,-5.57586,0.445366
-10254.5,0.946357,0.542212,2,3,0,10255.8,-5.56184,0.406549
-10254.6,0.84856,0.542212,2,3,0,10255.5,-5.58702,0.362902
-10253.5,0.970154,0.542212,3,7,0,10255,-5.54685,0.314788
-10256,0.554869,0.542212,1,3,0,10256.9,-5.5748,0.239221
-10256,0.589992,0.542212,1,1,0,10258.4,-5.5748,0.239221
-10253.8,1,0.542212,2,7,0,10255.6,-5.53768,0.35101
-10253.9,0.937411,0.542212,2,3,0,10254.5,-5.53761,0.355609
-10254.4,0.99818,0.542212,3,7,0,10254.6,-5.50255,0.178399
-10255.8,0.895822,0.542212,2,7,0,10258.3,-5.5861,0.466497
-10253.7,0.983794,0.542212,2,7,0,10256.4,-5.54778,0.353823
-10253.9,0.986547,0.542212,1,3,0,10254.2,-5.56429,0.361636
-10253.6,0.990718,0.542212,1,3,0,10254.2,-5.55162,0.3282
-10254.6,0.824575,0.542212,3,7,0,10255.7,-5.58524,0.390243
-10255.4,0.783871,0.542212,2,3,0,10256.2,-5.59428,0.329101
-10255.3,0.988922,0.542212,2,7,0,10256.1,-5.58451,0.297481
-10255.8,0.996556,0.542212,3,7,0,10255.9,-5.55368,0.446803
-10253.8,1,0.542212,2,3,0,10255.9,-5.55539,0.285664
-10254.8,0.678161,0.542212,1,3,0,10256.8,-5.51205,0.344451
-10255.1,0.991689,0.542212,3,7,0,10255.3,-5.5816,0.296509
-10254.6,0.987718,0.542212,2,3,0,10255.3,-5.55638,0.408743
-10253.4,0.997796,0.542212,2,7,0,10255.1,-5.53441,0.2872
-10253.9,0.901522,0.542212,2,7,0,10254.9,-5.50452,0.275583
-10253.7,0.991112,0.542212,3,7,0,10254.1,-5.53321,0.24259
-10254.1,0.719951,0.542212,2,3,0,10256.6,-5.50602,0.29797
-10255.1,0.946056,0.542212,2,3,0,10255.3,-5.48807,0.289205
-10256.4,0.745193,0.542212,1,1,0,10256.5,-5.47668,0.302812
-10258.3,0.660458,0.542212,1,1,0,10258.6,-5.46238,0.310718
-10253.5,1,0.542212,2,3,0,10258.4,-5.52689,0.284455
-10254.7,0.798889,0.542212,2,3,0,10255,-5.49402,0.291857
-10254.5,1,0.542212,2,7,0,10254.7,-5.54514,0.221002
-10254.7,0.877589,0.542212,2,3,0,10256.3,-5.54004,0.207007
-10254.9,0.968786,0.542212,2,7,0,10255.7,-5.55735,0.232063
-10256.4,0.732455,0.542212,2,7,0,10259.6,-5.51897,0.119226
-10255.3,0.998374,0.542212,3,7,0,10256.4,-5.51991,0.154064
-10254.1,1,0.542212,2,3,0,10255.2,-5.49507,0.214584
-10254.1,0.95885,0.542212,3,7,0,10254.6,-5.56757,0.310528
-10255.5,0.910234,0.542212,2,3,0,10255.9,-5.57181,0.451805
-10255,1,0.542212,2,3,0,10255.7,-5.59438,0.413157
-10254.3,0.990691,0.542212,2,3,0,10255.3,-5.56847,0.396368
-10253.8,0.984828,0.542212,1,3,0,10254.6,-5.56474,0.348259
-10255.3,0.738489,0.542212,2,3,0,10255.7,-5.58164,0.288009
-10254.4,1,0.542212,1,1,0,10255.2,-5.57568,0.314488
-10253.6,0.998793,0.542212,3,7,0,10254.8,-5.55231,0.298835
-10253.5,0.999931,0.542212,3,7,0,10253.6,-5.5335,0.310966
-10254.1,0.94891,0.542212,2,3,0,10254.1,-5.56435,0.299063
-10254.6,0.885273,0.542212,1,1,0,10254.6,-5.57048,0.282616
-10254.5,1,0.542212,1,1,0,10254.8,-5.56816,0.280264
-10253.8,0.959235,0.542212,2,7,0,10255.5,-5.52773,0.23301
-10253.7,0.943223,0.542212,2,7,0,10254.2,-5.512,0.271284
-10253.4,0.999946,0.542212,2,7,0,10253.7,-5.53534,0.289
-10253.5,0.992165,0.542212,2,7,0,10253.6,-5.52559,0.283032
-10254.6,0.848085,0.542212,2,3,0,10255,-5.51831,0.352935
-10254.1,0.920296,0.542212,3,7,0,10256,-5.54404,0.371281
-10254,0.97286,0.542212,2,3,0,10254.5,-5.55838,0.377211
-10255.1,0.846975,0.542212,2,7,0,10256.5,-5.54487,0.200428
-10255.2,1,0.542212,2,3,0,10255.8,-5.47772,0.252613
-10254.7,0.996201,0.542212,2,7,0,10255.5,-5.56594,0.26661
-10254.8,0.87883,0.542212,2,3,0,10256.7,-5.58138,0.309166
-10253.5,0.977872,0.542212,2,7,0,10255.9,-5.54316,0.298562
-10253.9,0.972894,0.542212,3,7,0,10254,-5.54412,0.362567
-10253.6,1,0.542212,2,3,0,10253.9,-5.55299,0.329188
-10253.4,0.996177,0.542212,3,7,0,10253.6,-5.53653,0.286871
-10253.7,0.89363,0.542212,2,3,0,10254.4,-5.54732,0.349233
-10254.1,0.929906,0.542212,1,3,0,10254.6,-5.57183,0.33895
-10255.1,0.98134,0.542212,2,3,0,10255.1,-5.57826,0.437327
-10255.2,0.984492,0.542212,3,7,0,10256.8,-5.59842,0.413219
-10254.8,0.983323,0.542212,2,3,0,10255.4,-5.58114,0.422067
-10256.1,0.897331,0.542212,2,3,0,10256.4,-5.58237,0.478491
-10255.3,1,0.542212,3,7,0,10256.2,-5.60019,0.402053
-10254.2,1,0.542212,4,15,0,10255.3,-5.57782,0.35639
-10254.3,0.99383,0.542212,2,3,0,10254.6,-5.57833,0.38669
-10254.7,0.893595,0.542212,2,7,0,10255.5,-5.53606,0.387723
-10256,0.738849,0.542212,1,1,0,10256.1,-5.53047,0.419928
-10254.4,0.983685,0.542212,2,3,0,10256.7,-5.57356,0.399109
-10254.5,0.994067,0.542212,2,3,0,10254.6,-5.57708,0.402001
-10253.7,0.995354,0.542212,3,7,0,10254.7,-5.5192,0.22724
-10254,0.858574,0.542212,1,3,0,10254.9,-5.50841,0.295921
-10255.9,0.913756,0.542212,2,7,0,10256.5,-5.50261,0.117509
-10255,1,0.542212,3,7,0,10256.1,-5.47738,0.236562
-10254.8,0.876917,0.542212,1,3,0,10256.4,-5.49654,0.15577
-10253.7,0.998463,0.542212,2,7,0,10255.1,-5.5335,0.330885
-10253.6,0.995271,0.542212,1,3,0,10253.9,-5.54799,0.335442
-10253.7,0.965937,0.542212,2,7,0,10254.2,-5.53267,0.242988
-10253.7,0.988204,0.542212,2,7,0,10254.1,-5.53411,0.33855
-10254.1,0.973149,0.542212,2,5,0,10255.6,-5.56406,0.382986
-10254.2,0.941557,0.542212,2,3,0,10254.6,-5.55192,0.388709
-10254,0.995825,0.542212,3,7,0,10255,-5.51914,0.207916
-10254.6,0.860715,0.542212,2,7,0,10256.2,-5.55485,0.406503
-10255.4,0.909229,0.542212,2,3,0,10256.3,-5.5758,0.449611
-10254.4,0.989354,0.542212,2,3,0,10255.5,-5.57361,0.40005
-10253.5,0.968756,0.542212,2,7,0,10256.2,-5.54861,0.32576
-10253.5,0.98495,0.542212,1,3,0,10253.7,-5.54681,0.299347
-10253.5,1,0.542212,3,7,0,10253.5,-5.53666,0.315037
-10254.6,0.885555,0.542212,3,7,0,10254.7,-5.57687,0.308201
-10253.8,0.94669,0.542212,2,3,0,10254.9,-5.5587,0.361193
-10254.1,0.987425,0.542212,2,3,0,10254.1,-5.56573,0.382456
-10254.4,0.995494,0.542212,4,15,0,10254.4,-5.49245,0.186478
-10253.5,0.958242,0.542212,2,7,0,10254.8,-5.53386,0.277991
-10253.6,0.973691,0.542212,3,7,0,10254.4,-5.54483,0.331597
-10253.6,0.981639,0.542212,2,7,0,10254.1,-5.5274,0.245702
-10254,0.748986,0.542212,2,3,0,10256,-5.50021,0.265489
-10254,0.904282,0.542212,1,3,0,10255,-5.5181,0.204201
-10254.2,0.995241,0.542212,2,3,0,10254.3,-5.49156,0.226104
-10254.5,0.866048,0.542212,2,3,0,10255.1,-5.50842,0.175057
-10254,1,0.542212,2,3,0,10254.5,-5.50172,0.264708
-10253.5,1,0.542212,2,3,0,10253.9,-5.52343,0.256479
-10253.7,0.981071,0.542212,2,7,0,10253.8,-5.51105,0.258002
-10253.8,0.996963,0.542212,2,3,0,10253.8,-5.51099,0.219143
-10253.5,0.97321,0.542212,3,15,0,10254.2,-5.53984,0.309482
-10253.7,0.941891,0.542212,2,3,0,10253.8,-5.52696,0.324985
-10254.3,0.780227,0.542212,2,7,0,10256.1,-5.5688,0.293597
-10253.5,0.99054,0.542212,2,7,0,10254.6,-5.54351,0.297253
-10254,0.888652,0.542212,2,3,0,10254.3,-5.54485,0.244734
-10254.5,0.991282,0.542212,3,7,0,10254.6,-5.54586,0.39463
-10253.5,0.981642,0.542212,2,7,0,10255.3,-5.54497,0.314384
-10253.5,0.990573,0.542212,3,7,0,10253.9,-5.5455,0.316576
-10254.7,0.845981,0.542212,2,5,0,10255.5,-5.49025,0.277114
-10254.9,0.990661,0.542212,2,3,0,10255.1,-5.52791,0.176994
-10254.3,1,0.542212,2,3,0,10254.8,-5.51808,0.191284
-10257.9,0.830419,0.542212,2,7,0,10259.4,-5.46474,0.043204
-10257.3,1,0.542212,1,1,0,10257.9,-5.46604,0.0624258
-10255.7,0.891333,0.542212,3,7,0,10259,-5.53395,0.417307
-10255.1,0.999455,0.542212,3,7,0,10255.8,-5.55489,0.220949
-10255,1,0.542212,2,3,0,10255.2,-5.49449,0.307341
-10253.6,1,0.542212,2,3,0,10254.7,-5.52608,0.247458
-10253.6,0.998645,0.542212,2,3,0,10253.6,-5.51691,0.270406
-10253.6,0.34642,0.542212,1,3,0,10258.8,-5.51691,0.270406
-10253.7,0.971715,0.542212,2,7,0,10254,-5.51877,0.230762
-10253.9,0.997659,0.542212,2,3,0,10254,-5.51187,0.213772
-10253.6,0.974678,0.542212,2,7,0,10254.8,-5.5509,0.306173
-10253.6,0.845263,0.542212,2,5,0,10254.8,-5.51862,0.251919
-10255.6,0.920149,0.542212,3,15,0,10255.8,-5.58852,0.458864
-10254.8,0.965452,0.542212,3,7,0,10256.4,-5.48347,0.162806
-10255.1,0.968296,0.542212,2,3,0,10255.3,-5.49048,0.141516
-10255.4,0.866627,0.542212,2,3,0,10256.5,-5.51153,0.138983
-10257.1,0.884662,0.542212,3,7,0,10257.5,-5.61349,0.333012
-10255.3,1,0.542212,2,3,0,10257.3,-5.58991,0.443229
-10254,0.942644,0.542212,4,15,0,10258.7,-5.49709,0.221639
-10253.8,0.980699,0.542212,2,3,0,10254.2,-5.51296,0.219374
-10255,0.97823,0.542212,4,15,0,10255.1,-5.47519,0.164211
-10254.8,0.998666,0.542212,3,7,0,10255.2,-5.49325,0.155675
-10253.6,0.932726,0.542212,3,15,0,10255.4,-5.54534,0.284309
-10254.6,0.95497,0.542212,2,7,0,10256,-5.48691,0.170656
-10253.7,0.996375,0.542212,2,3,0,10254.8,-5.51784,0.235505
-10253.5,0.985,0.542212,3,7,0,10254.5,-5.52755,0.255719
-10254.1,0.840426,0.542212,3,7,0,10254.9,-5.52219,0.202848
-10254.7,0.900221,0.542212,3,7,0,10255.4,-5.51086,0.164284
-10253.9,0.993157,0.542212,3,7,0,10255,-5.55435,0.280316
-10253.6,0.977951,0.542212,2,3,0,10254.1,-5.55122,0.301822
-10254,0.936238,0.542212,2,3,0,10254.4,-5.55013,0.371998
-10255,0.666178,0.542212,1,3,0,10256.5,-5.57845,0.289065
-10254.3,0.953301,0.542212,2,3,0,10255.7,-5.50839,0.312384
-10253.5,0.997459,0.542212,2,3,0,10254.4,-5.51734,0.261528
-10253.9,0.913668,0.542212,2,3,0,10254.5,-5.50141,0.217437
-10253.5,0.89424,0.542212,2,7,0,10255,-5.54191,0.323656
-10255.2,0.800003,0.542212,2,7,0,10256.2,-5.48561,0.285819
-10255.4,0.968841,0.542212,1,1,0,10255.7,-5.482,0.281757
-10253.8,0.965581,0.542212,2,7,0,10257.2,-5.55126,0.357314
-10254.1,0.979661,0.542212,3,15,0,10254.3,-5.51521,0.199676
-10253.5,0.999488,0.542212,3,7,0,10254.4,-5.51956,0.269014
-10255.2,0.867237,0.542212,3,7,0,10255.8,-5.4854,0.137421
-10254.1,0.994079,0.542212,2,3,0,10255.3,-5.49413,0.234703
-10254,0.898797,0.542212,2,7,0,10255.5,-5.56162,0.292503
-10253.6,1,0.542212,2,3,0,10254,-5.54695,0.33962
-10254.1,0.938903,0.542212,2,3,0,10254.3,-5.55156,0.381174
-10253.6,0.991801,0.542212,2,7,0,10255.3,-5.51851,0.241229
-10255.6,0.894438,0.542212,2,5,0,10256.8,-5.60005,0.449041
-10255.6,0.999019,0.542212,4,15,0,10255.7,-5.60471,0.433466
-10256.8,0.633699,0.542212,3,7,0,10260.2,-5.51489,0.40986
-10256.3,1,0.542212,2,3,0,10257.4,-5.54672,0.168591
-10254.6,1,0.542212,2,3,0,10256,-5.52772,0.187963
-10254.9,0.963931,0.542212,1,1,0,10255,-5.52562,0.175038
-10256.3,0.906163,0.542212,2,3,0,10256.6,-5.54569,0.165016
-10256.7,0.960294,0.542212,2,3,0,10257.3,-5.50549,0.38753
-10257.2,0.884164,0.542212,1,1,0,10257.9,-5.5026,0.392997
-10257.1,0.931379,0.542212,2,7,0,10259.5,-5.53465,0.125843
-10258.4,0.771803,0.542212,1,1,0,10258.8,-5.5439,0.115543
-10255.8,0.961269,0.542212,2,3,0,10258.3,-5.47026,0.252964
-10257.2,0.933938,0.542212,4,15,0,10263.6,-5.59453,0.511331
-10254.4,1,0.542212,3,7,0,10257.3,-5.53582,0.210823
-10254.7,0.884533,0.542212,2,3,0,10255.8,-5.52074,0.362468
-10254.8,1,0.542212,2,7,0,10254.9,-5.5427,0.207988
-10254.3,0.983736,0.542212,2,3,0,10254.9,-5.51075,0.321178
-10253.9,0.840216,0.542212,1,3,0,10255.9,-5.53145,0.229073
-10253.5,0.983695,0.542212,2,7,0,10254.3,-5.54735,0.297584
-10254.5,0.916775,0.542212,2,7,0,10254.8,-5.50042,0.30014
-10254.2,0.877883,0.542212,2,3,0,10256,-5.51577,0.329029
-10253.7,0.904126,0.542212,2,7,0,10255.6,-5.52597,0.237231
-10254.2,0.972013,0.542212,2,7,0,10254.9,-5.51215,0.188453
-10254.4,0.929316,0.542212,3,7,0,10255,-5.56459,0.27624
-10253.5,0.991095,0.542212,2,3,0,10254.6,-5.53316,0.268965
-10254.5,0.880597,0.542212,2,7,0,10254.6,-5.5203,0.353094
-10254.3,1,0.542212,1,1,0,10254.6,-5.52326,0.351756
-10253.4,1,0.542212,2,3,0,10254.3,-5.53682,0.298856
-10253.7,0.951686,0.542212,2,7,0,10253.9,-5.53532,0.337703
-10253.7,0.927787,0.542212,2,5,0,10254.5,-5.51995,0.228848
-10253.6,0.980832,0.542212,2,7,0,10254.2,-5.54521,0.284671
-10253.5,0.99033,0.542212,2,7,0,10253.7,-5.53195,0.265739
-10255.3,0.826346,0.542212,2,3,0,10255.5,-5.51978,0.378427
-10253.9,0.998474,0.542212,2,7,0,10255.4,-5.56899,0.349719
-10253.4,0.999577,0.542212,3,15,0,10253.9,-5.53072,0.289423
-10255.2,0.821409,0.542212,2,3,0,10255.5,-5.53341,0.177126
-10257,0.685988,0.542212,1,1,0,10257,-5.54597,0.148786
-10256.2,1,0.542212,1,1,0,10257.3,-5.54778,0.17116
-10255,1,0.542212,1,1,0,10256.1,-5.54184,0.195769
-10254.3,0.985745,0.542212,2,3,0,10255.1,-5.49897,0.283762
-10253.8,0.997197,0.542212,3,7,0,10255.1,-5.56191,0.316976
-10254.1,0.98883,0.542212,3,7,0,10254.3,-5.5728,0.333293
-10254.8,0.970191,0.542212,1,3,0,10256,-5.59038,0.397469
-10255.7,0.75639,0.542212,2,7,0,10262.5,-5.50406,0.125251
-10255,0.999001,0.542212,3,7,0,10257.3,-5.55286,0.420006
-10255.4,0.901526,0.542212,2,3,0,10257,-5.60276,0.383606
-10254.3,1,0.542212,2,3,0,10255.6,-5.57743,0.379349
-10254.5,0.936954,0.542212,3,7,0,10256.6,-5.56418,0.40841
-10253.7,1,0.542212,3,15,0,10254.4,-5.51016,0.231375
-10254,0.921409,0.542212,2,7,0,10255.1,-5.5329,0.354692
-10254.1,0.92225,0.542212,2,3,0,10255,-5.54125,0.370335
-10253.9,0.974109,0.542212,3,7,0,10254.5,-5.52468,0.331452
-10254.2,1,0.542212,3,7,0,10254.3,-5.51918,0.198033
-10254.2,0.999894,0.542212,4,15,0,10254.4,-5.49313,0.248114
-10253.9,1,0.542212,3,7,0,10254.3,-5.53735,0.352194
-10253.9,0.940285,0.542212,2,5,0,10254.7,-5.56559,0.338207
-10254,0.972682,0.542212,1,1,0,10254,-5.56853,0.329802
-10254.2,0.973383,0.542212,1,1,0,10254.2,-5.57406,0.33341
-10255,0.922837,0.542212,2,7,0,10257,-5.58401,0.432858
-10254.7,0.726225,0.542212,2,3,0,10257.5,-5.58627,0.352513
-10253.8,0.925179,0.542212,3,7,0,10255.5,-5.56146,0.336554
-10253.5,0.99478,0.542212,4,15,0,10254.2,-5.52569,0.29134
-10253.5,0.469936,0.542212,2,3,0,10257.3,-5.52569,0.29134
-10254.1,0.950371,0.542212,2,7,0,10254.4,-5.56824,0.309092
-10253.6,0.999256,0.542212,2,3,0,10254.1,-5.55512,0.334458
-10253.6,0.914608,0.542212,2,7,0,10256.4,-5.51548,0.281606
-10253.9,0.99763,0.542212,3,7,0,10253.9,-5.51927,0.21774
-10254.6,0.758601,0.542212,1,3,0,10255.7,-5.49587,0.289965
-10254,1,0.542212,1,1,0,10254.5,-5.50488,0.285659
-10254.2,0.950417,0.542212,2,3,0,10254.6,-5.55012,0.249238
