# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = logistic1_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = logistic1_data_1.R
# init = 2 (Default)
# random
#   seed = 3074237369 (Default)
# output
#   file = output.csv (Default)
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# num_threads = 9
# stanc_version = stanc3 8188136
# stancflags = --warn-pedantic --O
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2
# Adaptation terminated
# Step size = 0.604823
# Diagonal elements of inverse mass matrix:
# 0.00110337, 0.00632859
-10253.7,0.926781,0.604823,2,7,0,10255.3,-5.52638,0.233085
-10254.6,0.814866,0.604823,2,3,0,10255.3,-5.51593,0.175423
-10253.9,0.997942,0.604823,2,7,0,10255.4,-5.53594,0.35238
-10253.8,1,0.604823,2,3,0,10254,-5.55623,0.289797
-10253.8,0.61881,0.604823,1,3,0,10256.2,-5.55623,0.289797
-10253.5,0.989033,0.604823,2,3,0,10253.9,-5.54828,0.324892
-10253.4,0.975344,0.604823,2,5,0,10253.7,-5.53175,0.280153
-10253.9,0.95184,0.604823,2,7,0,10254.1,-5.54646,0.362338
-10254.8,0.839162,0.604823,3,7,0,10255.8,-5.59105,0.394728
-10254.6,1,0.604823,1,1,0,10254.8,-5.5847,0.394955
-10254,0.913613,0.604823,2,7,0,10256.1,-5.5137,0.311799
-10254.4,0.896799,0.604823,1,1,0,10254.5,-5.51034,0.32439
-10253.9,0.760152,0.604823,2,3,0,10256.3,-5.53031,0.342822
-10254.4,0.758449,0.604823,2,7,0,10256.3,-5.49059,0.253818
-10254.7,0.780325,0.604823,2,5,0,10256.3,-5.5326,0.192252
-10253.6,0.999281,0.604823,2,7,0,10254.9,-5.53574,0.256303
-10254.2,0.970495,0.604823,2,3,0,10254.2,-5.4986,0.270384
-10254.6,0.798046,0.604823,2,3,0,10256.3,-5.50583,0.167007
-10255.3,0.821095,0.604823,2,3,0,10257.1,-5.46892,0.169482
-10253.9,0.989938,0.604823,2,3,0,10255.4,-5.5014,0.227938
-10253.9,0.985561,0.604823,1,1,0,10254,-5.49905,0.233469
-10255.6,0.636137,0.604823,3,7,0,10256.7,-5.47383,0.256744
-10254.8,0.875436,0.604823,2,3,0,10256.9,-5.53653,0.194628
-10254.4,1,0.604823,2,3,0,10254.8,-5.49461,0.274522
