# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 2
# model = logistic1_model
# start_datetime = 2021-12-27 20:22:48 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 75
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = /Users/rob/.julia/dev/Stan/Examples/RedCardsStudy/tmp1/logistic1_data_1.R
# init = 2 (Default)
# random
#   seed = 79225495 (Default)
# output
#   file = /Users/rob/.julia/dev/Stan/Examples/RedCardsStudy/tmp1/logistic1_chain_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4
# stanc_version = stanc3 59e2660
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2
# Adaptation terminated
# Step size = 0.561167
# Diagonal elements of inverse mass matrix:
# 0.00119628, 0.00642612
-10254.2,0.985196,0.561167,1,3,0,10255.2,-5.5001,0.189557
-10254.5,0.857517,0.561167,2,3,0,10255.1,-5.52234,0.185081
-10253.9,1,0.561167,2,3,0,10254.5,-5.50606,0.213438
-10253.9,0.597639,0.561167,2,3,0,10257.6,-5.50606,0.213438
-10254,0.988841,0.561167,2,3,0,10254.1,-5.4969,0.228936
-10253.7,0.976924,0.561167,2,7,0,10254.4,-5.52004,0.234807
-10253.5,0.917565,0.561167,2,7,0,10254.2,-5.53478,0.309769
-10254.5,0.81554,0.561167,2,3,0,10254.8,-5.51036,0.330712
-10254.4,1,0.561167,1,1,0,10254.7,-5.51435,0.332856
-10253.6,0.971793,0.561167,2,3,0,10254.7,-5.5165,0.264
-10253.5,0.99788,0.561167,2,7,0,10253.7,-5.54142,0.298032
-10253.9,0.754169,0.561167,2,7,0,10255.6,-5.50181,0.224351
-10254.8,0.813464,0.561167,3,7,0,10255.8,-5.49857,0.308674
-10253.5,0.999863,0.561167,2,7,0,10255.1,-5.54952,0.319561
-10253.8,0.916965,0.561167,2,5,0,10254.4,-5.50631,0.234761
-10253.7,0.997638,0.561167,2,3,0,10253.8,-5.51859,0.232647
-10254.7,0.85997,0.561167,2,3,0,10255.5,-5.48272,0.238222
-10253.8,1,0.561167,3,7,0,10254.8,-5.52753,0.230568
-10254.1,0.966566,0.561167,2,7,0,10254.9,-5.54303,0.371825
-10253.8,1,0.561167,3,7,0,10254.1,-5.55787,0.358512
-10254.8,0.931997,0.561167,2,3,0,10254.8,-5.59076,0.371212
-10253.9,0.958203,0.561167,3,7,0,10255.8,-5.5034,0.268596
-10254,0.737388,0.561167,2,3,0,10256.2,-5.55256,0.268588
-10255.2,0.896552,0.561167,2,3,0,10256.1,-5.57013,0.441772
-10254,0.882618,0.561167,3,7,0,10256.2,-5.5592,0.28348
-10253.6,0.997611,0.561167,2,7,0,10254.3,-5.54081,0.269446
-10254.9,0.976982,0.561167,2,7,0,10255,-5.47538,0.185067
-10255.8,0.893155,0.561167,2,3,0,10256,-5.46353,0.220054
-10254.8,1,0.561167,3,7,0,10255.8,-5.53843,0.199519
-10253.9,0.992053,0.561167,2,5,0,10255.3,-5.54666,0.261046
-10254,0.992782,0.561167,2,3,0,10254.1,-5.55194,0.267597
