# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 2
# model = logistic1_model
# start_datetime = 2021-12-27 20:22:48 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 75
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = /Users/rob/.julia/dev/Stan/Examples/RedCardsStudy/tmp1/logistic1_data_1.R
# init = 2 (Default)
# random
#   seed = 79225495 (Default)
# output
#   file = /Users/rob/.julia/dev/Stan/Examples/RedCardsStudy/tmp1/logistic1_chain_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4
# stanc_version = stanc3 59e2660
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2
-10254.7,0.890459,0.665104,2,3,0,10254.8,-5.53133,0.379684
-10253.8,0.971933,0.665104,2,7,0,10255,-5.56461,0.344159
-10254,0.987348,0.665104,2,7,0,10254.5,-5.49711,0.226137
-10254.4,0.903735,0.665104,1,1,0,10254.4,-5.48888,0.242152
-10258.1,0.359937,0.665104,2,7,0,10261.7,-5.56562,0.164507
-10256.3,1,0.665104,1,1,0,10258.1,-5.55875,0.193678
-10253.8,1,0.665104,1,3,0,10255.6,-5.53667,0.241106
-10253.8,0.871762,0.665104,2,3,0,10254.9,-5.54755,0.271344
-10254.1,0.993518,0.665104,2,7,0,10254.2,-5.49622,0.245838
-10255.5,0.732591,0.665104,2,3,0,10256.7,-5.46556,0.196163
-10255.1,0.605847,0.665104,2,3,0,10258.6,-5.47976,0.253857
-10255,0.98229,0.665104,2,7,0,10255.8,-5.58153,0.302793
-10253.6,0.882584,0.665104,3,7,0,10256.7,-5.52748,0.248475
-10254.9,0.682262,0.665104,1,3,0,10255.5,-5.50344,0.328189
-10254.5,0.959677,0.665104,2,3,0,10255.4,-5.57051,0.287099
-10254.2,1,0.665104,2,3,0,10254.5,-5.52013,0.336739
-10254.6,0.895372,0.665104,3,7,0,10255.6,-5.587,0.359998
-10253.9,0.981671,0.665104,3,7,0,10255,-5.52427,0.327443
-10253.5,1,0.665104,2,3,0,10253.9,-5.54358,0.30047
-10253.8,0.896895,0.665104,2,7,0,10254.3,-5.52637,0.22532
-10253.5,1,0.665104,3,7,0,10253.8,-5.52598,0.301631
-10253.5,0.842305,0.665104,2,3,0,10254.5,-5.52258,0.258022
-10253.4,0.99671,0.665104,2,7,0,10253.6,-5.53757,0.293699
-10253.5,0.99258,0.665104,2,3,0,10253.5,-5.54464,0.316684
-10254.7,0.740971,0.665104,2,7,0,10256.3,-5.53974,0.203492
-10255.4,0.920227,0.665104,2,3,0,10255.4,-5.49162,0.312555
-10253.7,0.948767,0.665104,1,3,0,10255.5,-5.52018,0.232533
-10253.6,1,0.665104,1,1,0,10253.7,-5.51738,0.238492
-10253.6,0.983835,0.665104,2,7,0,10254.3,-5.55171,0.337026
-10253.5,0.842681,0.665104,2,3,0,10254.6,-5.52328,0.28547
-10253.6,0.833588,0.665104,2,3,0,10254.6,-5.51441,0.247823
-10253.5,0.65014,0.665104,2,3,0,10256.2,-5.52381,0.296392
-10254.1,0.778218,0.665104,2,3,0,10255.1,-5.52536,0.206564
-10253.6,0.996877,0.665104,2,5,0,10254.6,-5.545,0.338981
-10253.7,0.747105,0.665104,2,3,0,10255.4,-5.55382,0.3463
-10253.9,0.964797,0.665104,2,7,0,10254.3,-5.50811,0.211458
-10253.4,0.983184,0.665104,2,7,0,10254,-5.52899,0.286437
-10253.6,0.959416,0.665104,2,3,0,10253.6,-5.53859,0.269343
-10254.8,0.859545,0.665104,2,7,0,10255.5,-5.53133,0.187711
-10254.3,0.994486,0.665104,2,7,0,10255,-5.52421,0.3493
-10255.9,0.85719,0.665104,2,7,0,10256.4,-5.52937,0.147568
-10256.8,0.837912,0.665104,1,1,0,10257.3,-5.52545,0.118319
-10257.3,0.860926,0.665104,1,1,0,10258,-5.53158,0.11667
-10256.2,1,0.665104,2,3,0,10258,-5.50644,0.3779
-10253.8,1,0.665104,2,3,0,10256.2,-5.55959,0.307043
-10253.6,0.905085,0.665104,2,7,0,10254.6,-5.53591,0.256493
-10253.7,0.964337,0.665104,1,1,0,10253.8,-5.5409,0.255956
-10253.5,1,0.665104,1,3,0,10253.7,-5.53463,0.271967
-10253.7,0.991297,0.665104,2,7,0,10253.7,-5.54777,0.348956
-10253.7,0.882942,0.665104,2,7,0,10254.5,-5.51411,0.238015
-10253.5,0.896289,0.665104,2,7,0,10254.2,-5.53665,0.280915
-10255.8,0.608326,0.665104,2,3,0,10257.1,-5.57167,0.239115
-10256.3,0.873342,0.665104,1,1,0,10256.9,-5.56916,0.217953
-10255.2,0.927181,0.665104,3,7,0,10258.6,-5.50036,0.14014
-10253.8,0.980259,0.665104,2,7,0,10255.7,-5.50403,0.231108
-10256.7,0.463366,0.665104,2,7,0,10260.4,-5.54152,0.452181
-10254.9,1,0.665104,1,1,0,10256.4,-5.54247,0.404042
-10253.5,0.965624,0.665104,2,3,0,10255.1,-5.53977,0.291716
-10253.5,0.979322,0.665104,2,7,0,10253.7,-5.53823,0.325132
-10253.7,0.985277,0.665104,2,7,0,10254.1,-5.51972,0.227146
-10254.2,0.880368,0.665104,1,3,0,10254.6,-5.54168,0.232409
-10254,0.999299,0.665104,2,7,0,10254.3,-5.50126,0.263447
-10253.8,0.996168,0.665104,3,7,0,10254.5,-5.53425,0.344694
-10253.9,0.819111,0.665104,2,3,0,10255.1,-5.5451,0.364329
-10253.7,0.848678,0.665104,2,7,0,10254.9,-5.51981,0.233696
-10254,0.965818,0.665104,2,3,0,10254,-5.52547,0.21432
-10253.5,0.999223,0.665104,2,3,0,10254,-5.51928,0.259252
-10256,0.571766,0.665104,2,5,0,10258.5,-5.61254,0.414523
-10256.7,1,0.665104,2,3,0,10256.9,-5.62193,0.449819
-10253.6,1,0.665104,3,7,0,10256.5,-5.51337,0.24132
-10253.4,0.996839,0.665104,2,7,0,10253.7,-5.53163,0.294019
-10254.3,0.834681,0.665104,2,7,0,10254.8,-5.53522,0.215428
-10255.3,0.982044,0.665104,3,7,0,10255.4,-5.4709,0.224589
-10255.3,1,0.665104,2,3,0,10256,-5.46874,0.160126
-10255.6,0.842394,0.665104,2,3,0,10256.1,-5.49218,0.120798
-10254.4,0.998417,0.665104,2,3,0,10255.9,-5.48703,0.236036
-10255.3,0.986416,0.665104,2,3,0,10255.6,-5.49284,0.133792
-10254.1,0.951728,0.665104,2,7,0,10256.1,-5.4953,0.231941
-10254.8,0.827973,0.665104,2,3,0,10255.5,-5.47697,0.207663
-10255.7,0.881914,0.665104,3,7,0,10255.9,-5.60036,0.340874
-10255.1,0.988599,0.665104,3,7,0,10256.1,-5.51165,0.354424
-10253.9,0.705667,0.665104,2,3,0,10257,-5.55516,0.366649
-10253.9,1,0.665104,2,3,0,10254,-5.56083,0.370126
-10253.6,0.977458,0.665104,2,7,0,10254.4,-5.53652,0.260806
-10253.9,0.935059,0.665104,2,5,0,10254.6,-5.56809,0.349114
-10253.6,0.991735,0.665104,2,7,0,10254.2,-5.54808,0.337499
-10253.8,0.939648,0.665104,2,7,0,10254.2,-5.53641,0.245013
-10255.3,0.73267,0.665104,1,3,0,10255.4,-5.5586,0.222717
-10253.5,0.993437,0.665104,2,3,0,10255.2,-5.54086,0.30541
-10253.5,0.949769,0.665104,2,5,0,10253.7,-5.52478,0.283908
-10255,0.772286,0.665104,2,5,0,10255.7,-5.58537,0.315259
-10254.1,0.979275,0.665104,2,7,0,10256.4,-5.5523,0.260975
-10254.2,0.983375,0.665104,2,5,0,10254.9,-5.53546,0.220678
-10255.5,0.770389,0.665104,1,3,0,10256,-5.56192,0.222408
-10254.1,0.950815,0.665104,2,7,0,10256.4,-5.56588,0.386523
-10253.5,0.997342,0.665104,3,7,0,10254.3,-5.53993,0.321993
-10253.6,0.991431,0.665104,3,7,0,10254,-5.51193,0.256368
-10253.8,0.993852,0.665104,3,7,0,10253.9,-5.51496,0.216787
-10253.6,0.998731,0.665104,2,7,0,10253.9,-5.53801,0.33163
-10253.6,0.749153,0.665104,1,3,0,10254.8,-5.53801,0.33163
-10253.8,0.821371,0.665104,3,7,0,10259.2,-5.56084,0.344942
-10253.7,0.994311,0.665104,3,7,0,10254,-5.55627,0.345603
-10253.6,0.995477,0.665104,2,3,0,10253.7,-5.54807,0.338236
-10253.9,0.980887,0.665104,1,3,0,10254.1,-5.5635,0.361417
-10254.2,0.823102,0.665104,2,7,0,10255.8,-5.49962,0.281999
-10254.6,0.957411,0.665104,2,3,0,10254.8,-5.54914,0.228103
-10254.1,0.861057,0.665104,2,7,0,10256,-5.50859,0.198528
-10254.7,0.985384,0.665104,2,3,0,10254.9,-5.49301,0.162728
-10256,0.795056,0.665104,2,3,0,10256.1,-5.51162,0.121796
-10255.3,1,0.665104,3,7,0,10256.2,-5.46841,0.191369
-10255.4,0.700668,0.665104,2,3,0,10257.8,-5.46884,0.218102
-10256.8,0.4272,0.665104,2,3,0,10261.8,-5.456,0.234836
-10254.3,0.818594,0.665104,2,3,0,10258.3,-5.48963,0.212459
-10254.6,0.938723,0.665104,1,1,0,10254.6,-5.48234,0.216702
-10254.2,0.892089,0.665104,3,7,0,10258.4,-5.53167,0.362951
-10254.5,1,0.665104,3,7,0,10254.7,-5.48836,0.249612
-10253.5,1,0.665104,2,3,0,10254.4,-5.52968,0.25752
-10253.7,0.917768,0.665104,2,3,0,10253.9,-5.51745,0.295407
-10253.7,0.993923,0.665104,2,3,0,10253.8,-5.54554,0.268965
-10254.1,0.879871,0.665104,2,3,0,10255.2,-5.49402,0.215042
-10255.1,0.882879,0.665104,2,3,0,10255.5,-5.47182,0.187064
-10254,1,0.665104,2,3,0,10255.2,-5.51756,0.203798
-10254.2,0.886599,0.665104,2,3,0,10255,-5.51381,0.192821
-10254.4,0.8031,0.665104,2,7,0,10255.9,-5.54436,0.389903
-10254.4,0.678843,0.665104,1,1,0,10255.4,-5.54436,0.389903
-10254.4,0.996905,0.665104,2,3,0,10254.6,-5.57278,0.303535
-10254.1,1,0.665104,2,3,0,10254.4,-5.57021,0.325217
-10256,0.964854,0.665104,2,7,0,10256.7,-5.45636,0.156219
-10254.9,1,0.665104,2,3,0,10256.1,-5.48439,0.156031
-10254.9,0.971373,0.665104,3,7,0,10255.2,-5.4752,0.196408
-10255,0.979574,0.665104,2,3,0,10255.2,-5.47488,0.21486
-10255.9,0.892398,0.665104,2,3,0,10256.1,-5.50562,0.119262
-10256.4,0.95934,0.665104,2,7,0,10258.1,-5.56258,0.471926
-10254.8,1,0.665104,2,7,0,10256.3,-5.55655,0.235152
-10257.9,0.613,0.665104,1,3,0,10258.2,-5.56349,0.16352
-10254.2,1,0.665104,1,3,0,10258,-5.51238,0.193305
-10255,0.970523,0.665104,2,3,0,10255,-5.47498,0.211635
-10255,0.934187,0.665104,2,3,0,10255.8,-5.47747,0.164949
-10255,0.966447,0.665104,2,3,0,10255.2,-5.48928,0.144283
-10253.6,0.992333,0.665104,3,7,0,10255.6,-5.52486,0.242912
-10253.7,0.974741,0.665104,1,1,0,10253.7,-5.5286,0.239497
-10253.8,0.986676,0.665104,1,3,0,10254.2,-5.5073,0.227115
-10253.8,0.988396,0.665104,2,3,0,10254,-5.50702,0.230419
-10253.7,0.999171,0.665104,2,3,0,10253.8,-5.51172,0.226701
-10253.6,0.961917,0.665104,2,7,0,10254.4,-5.52004,0.291437
-10253.5,0.990213,0.665104,3,7,0,10253.8,-5.5332,0.312211
-10254.1,0.928242,0.665104,3,7,0,10254.3,-5.52895,0.215822
-10253.5,0.960011,0.665104,2,3,0,10254.2,-5.52804,0.269859
-10253.6,0.98788,0.665104,2,3,0,10253.7,-5.51694,0.240989
-10253.6,0.98625,0.665104,2,5,0,10254.1,-5.54929,0.328718
-10253.8,0.72565,0.665104,2,3,0,10255.5,-5.52934,0.234789
-10254.2,0.972756,0.665104,2,7,0,10254.5,-5.51822,0.19618
-10254.2,0.997809,0.665104,2,3,0,10254.4,-5.49604,0.259308
-10254.1,0.987447,0.665104,2,7,0,10255.6,-5.57254,0.335078
-10254.7,0.975701,0.665104,2,3,0,10254.7,-5.56366,0.417866
-10255.3,0.919753,0.665104,2,3,0,10256.2,-5.59158,0.442564
-10254.4,0.946652,0.665104,2,3,0,10256,-5.57895,0.390944
-10254.3,1,0.665104,1,1,0,10254.4,-5.57658,0.387757
-10256,0.745271,0.665104,2,3,0,10256.7,-5.57029,0.467709
-10256.1,0.890205,0.665104,2,3,0,10257.4,-5.60308,0.333697
-10254.7,0.882432,0.665104,2,3,0,10257.2,-5.55471,0.412986
-10253.7,1,0.665104,2,7,0,10255.3,-5.5403,0.343683
-10253.6,0.975692,0.665104,2,7,0,10255.1,-5.51564,0.275272
-10253.5,1,0.665104,2,7,0,10253.7,-5.52707,0.283832
-10253.5,0.99587,0.665104,2,7,0,10253.5,-5.54098,0.302998
-10253.6,0.985306,0.665104,2,7,0,10253.9,-5.55462,0.328523
-10253.9,0.936802,0.665104,2,3,0,10254,-5.56222,0.302645
-10253.4,0.988404,0.665104,2,7,0,10254,-5.53158,0.291337
-10254,0.876405,0.665104,3,7,0,10257.4,-5.55929,0.376071
-10255,0.903664,0.665104,2,7,0,10257.8,-5.48399,0.150273
-10253.8,0.957569,0.665104,1,3,0,10256.2,-5.51416,0.219598
-10254.1,0.928309,0.665104,2,3,0,10254.2,-5.49947,0.267289
-10253.7,0.996682,0.665104,2,7,0,10254.6,-5.55744,0.307876
-10256.2,0.852978,0.665104,2,3,0,10256.9,-5.60754,0.470336
-10255.7,1,0.665104,2,3,0,10256.2,-5.59611,0.458378
-10256.5,0.989953,0.665104,3,7,0,10256.8,-5.61694,0.46348
-10259.6,0.462114,0.665104,2,3,0,10260.3,-5.64375,0.3733
-10257.4,0.962882,0.665104,3,7,0,10259.9,-5.48154,0.0598274
-10254.6,1,0.665104,2,3,0,10257.1,-5.4829,0.217049
-10254.4,1,0.665104,1,1,0,10254.5,-5.4876,0.208203
-10254.2,0.971084,0.665104,2,3,0,10254.5,-5.50392,0.191066
-10254.1,0.917232,0.665104,3,7,0,10254.8,-5.56681,0.302159
-10254.6,0.844749,0.665104,2,7,0,10255.4,-5.49582,0.288833
-10253.6,1,0.665104,2,7,0,10254.6,-5.54839,0.285459
-10254.8,0.866019,0.665104,2,7,0,10255.2,-5.49032,0.281523
-10254.1,1,0.665104,2,3,0,10254.7,-5.51803,0.200196
-10254.9,0.932242,0.665104,2,3,0,10255,-5.52946,0.179906
-10254.7,1,0.665104,2,3,0,10255.2,-5.48161,0.229231
-10253.5,0.992245,0.665104,2,7,0,10254.9,-5.53172,0.271902
-10253.5,0.996735,0.665104,2,3,0,10253.6,-5.51841,0.256586
-10253.7,0.970141,0.665104,2,7,0,10254.3,-5.55247,0.351191
-10254.2,0.826244,0.665104,1,3,0,10254.7,-5.5639,0.284597
-10255.4,0.967845,0.665104,2,3,0,10255.4,-5.56402,0.443341
-10255.8,0.929717,0.665104,1,1,0,10256,-5.56798,0.460706
-10254.1,1,0.665104,2,3,0,10255.8,-5.56719,0.382314
-10254.4,0.959769,0.665104,2,3,0,10254.5,-5.58309,0.375774
-10254.6,0.987495,0.665104,1,1,0,10254.6,-5.58709,0.382921
-10253.9,1,0.665104,2,3,0,10254.8,-5.5679,0.353887
-10254.3,0.937473,0.665104,2,5,0,10256.4,-5.49215,0.197328
-10253.7,0.938723,0.665104,2,7,0,10255.2,-5.55045,0.280781
-10254.4,0.881696,0.665104,1,3,0,10254.5,-5.5513,0.241266
-10254,0.979628,0.665104,2,7,0,10256.7,-5.57138,0.353881
-10253.7,1,0.665104,3,7,0,10254.1,-5.54928,0.349094
