# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 2
# model = logistic1_model
# start_datetime = 2021-12-27 20:18:59 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 75
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = /Users/rob/.julia/dev/Stan/Examples/RedCardsStudy/tmp1/logistic1_data_1.R
# init = 2 (Default)
# random
#   seed = 78996673 (Default)
# output
#   file = /Users/rob/.julia/dev/Stan/Examples/RedCardsStudy/tmp1/logistic1_chain_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 59e2660
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2
# Adaptation terminated
# Step size = 0.59853
# Diagonal elements of inverse mass matrix:
# 0.00144032, 0.00802244
-10254.3,0.993602,0.59853,3,7,0,10254.8,-5.57765,0.345911
-10253.5,0.966191,0.59853,2,7,0,10254.8,-5.52474,0.275132
-10254.3,0.749722,0.59853,2,3,0,10255,-5.5366,0.214355
-10253.5,0.756673,0.59853,2,3,0,10256,-5.53675,0.269507
-10253.9,0.991423,0.59853,2,7,0,10254,-5.55986,0.367685
-10253.9,0.899097,0.59853,2,3,0,10254.6,-5.55398,0.365729
-10255.3,0.649063,0.59853,2,3,0,10256.3,-5.58648,0.30593
-10257.4,0.849295,0.59853,2,3,0,10257.8,-5.60957,0.304174
-10256.1,1,0.59853,2,3,0,10257.5,-5.60578,0.343824
-10256.4,0.986183,0.59853,2,7,0,10257.9,-5.4528,0.18918
-10256.4,0.945993,0.59853,2,3,0,10258.1,-5.50839,0.108572
-10255,0.842088,0.59853,2,3,0,10256.8,-5.47314,0.200013
-10254.2,0.874257,0.59853,2,7,0,10256.3,-5.57308,0.387561
-10253.4,0.997739,0.59853,2,7,0,10254.3,-5.53862,0.304598
-10254.1,0.854193,0.59853,2,7,0,10256,-5.49455,0.244512
-10254.3,0.932204,0.59853,2,3,0,10255.1,-5.49631,0.189574
-10254.1,0.912737,0.59853,2,3,0,10254.6,-5.49537,0.242331
-10253.6,0.996676,0.59853,2,7,0,10254.4,-5.55034,0.291835
-10253.5,0.956363,0.59853,2,3,0,10253.9,-5.54302,0.306055
-10253.9,0.798291,0.59853,2,3,0,10254.5,-5.54334,0.251848
-10255.1,0.892857,0.59853,2,5,0,10258,-5.50217,0.143405
-10254.1,1,0.59853,3,7,0,10255.2,-5.51777,0.329711
-10253.7,1,0.59853,2,3,0,10254,-5.54138,0.256997
-10253.9,0.99858,0.59853,2,7,0,10254,-5.5442,0.359339
-10253.9,0.570203,0.59853,2,3,0,10256.2,-5.53534,0.351163
-10254.1,0.861833,0.59853,2,5,0,10255.6,-5.4974,0.206552
-10253.6,0.985207,0.59853,3,7,0,10254.8,-5.51335,0.2526
-10254.4,0.916038,0.59853,2,7,0,10254.8,-5.57343,0.403595
-10253.6,0.967603,0.59853,2,5,0,10255.4,-5.51774,0.255037
-10254,0.899055,0.59853,3,7,0,10254.3,-5.49688,0.240589
-10254.1,0.826708,0.59853,2,7,0,10255.4,-5.56493,0.385279
-10253.5,0.998146,0.59853,2,7,0,10254.3,-5.53952,0.282617
-10253.5,0.605062,0.59853,2,7,0,10256.8,-5.53952,0.282617
-10253.8,0.919397,0.59853,2,7,0,10254.2,-5.53603,0.348164
-10253.5,0.993856,0.59853,2,7,0,10254.5,-5.52121,0.28013
-10253.7,0.932778,0.59853,1,1,0,10253.7,-5.51484,0.291053
-10254.6,0.847919,0.59853,2,3,0,10255.5,-5.48413,0.177324
-10254.1,0.970488,0.59853,2,3,0,10254.8,-5.49436,0.214967
-10254.3,0.916192,0.59853,2,3,0,10254.5,-5.51092,0.185862
-10255.3,0.680307,0.59853,2,3,0,10255.8,-5.47589,0.24861
-10253.6,0.951669,0.59853,3,7,0,10255.5,-5.5381,0.265282
-10255.6,0.539514,0.59853,2,3,0,10257.1,-5.51107,0.37059
-10254.1,0.753308,0.59853,2,3,0,10256.7,-5.57357,0.341208
-10256.2,0.587972,0.59853,2,3,0,10256.8,-5.56241,0.466276
-10254.7,1,0.59853,2,3,0,10256,-5.55696,0.412877
-10255.1,0.998001,0.59853,2,3,0,10255.2,-5.59535,0.370101
-10254.9,0.993563,0.59853,1,1,0,10255.3,-5.59236,0.359994
-10254.7,0.988977,0.59853,2,3,0,10255.2,-5.5524,0.410924
-10254.1,1,0.59853,1,1,0,10254.6,-5.55864,0.38569
-10253.8,0.950998,0.59853,3,7,0,10256.6,-5.50809,0.228944
-10253.8,0.961122,0.59853,2,3,0,10254.2,-5.50523,0.24162
-10253.9,0.913363,0.59853,2,3,0,10254.5,-5.50168,0.230514
-10255.7,0.551918,0.59853,2,3,0,10257.3,-5.52007,0.14212
-10256.2,1,0.59853,2,3,0,10257,-5.49785,0.1045
-10254.8,1,0.59853,2,3,0,10256.3,-5.47794,0.187805
-10254.7,1,0.59853,1,1,0,10254.8,-5.48233,0.179743
-10253.8,0.936777,0.59853,2,5,0,10256,-5.55857,0.301963
-10254.8,0.834056,0.59853,2,7,0,10255.2,-5.55632,0.235816
-10253.7,1,0.59853,3,7,0,10254.6,-5.51864,0.228855
-10253.7,0.854605,0.59853,3,7,0,10254.7,-5.54956,0.286803
-10253.8,0.983772,0.59853,2,7,0,10254,-5.51035,0.28742
-10253.7,0.93774,0.59853,2,7,0,10254.8,-5.55068,0.29076
